City,Place Name,Zipcode,Name
Baden,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Baden Altstadt, Weite Gasse 27"
Burgdorf,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Burgdorf Unterstadt, Bahnhofstrasse 15"
Olten,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Olten Altstadt, Hauptgasse 25"
Aarau,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Aarau, Igelweid 1"
Thun,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Thun, Bälliz 48"
Schaffhausen,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Schaffhausen, Fronwagplatz 10"
Liestal,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Liestal, Rathausstrasse 59"
Sursee,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Sursee, Bahnhofstrasse 29"
Spreitenbach,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Spreitenbach, Shoppi Tivoli"
Basel,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Basel, Marktplatz 16"
Solothurn,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Solothurn, Gurzelngasse 7"
Bern,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Bern, Waisenhausplatz 1"
Zofingen,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Zofingen Altstadt, Vordere Hauptgasse 16"
Luzern,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Luzern, Weggisgasse 29"
Biel,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Biel, Nidaugasse 14"
Langenthal,fielmann_ch,,unknown,"Fielmann - Ihr Optiker in Langenthal, Marktgasse 17"
