City,Place Name,Zipcode,Name
Martina Franca,audi,Via Chiancaro 7 74015 Martina Franca,unknown,BASILE
Triggiano,audi,Via San Giorgio 64 70019 Triggiano,unknown,MAGNIFICA
Cavallino,audi,Via Vecchia San Donato 73020 Cavallino,unknown,PEZZUTO
Bari,audi,Via Vincenzo Aulisio 2/4/6 70124 Bari,unknown,AUTOS.COCOZZA DI PASQUALE COCOZZA
Santeramo in Colle,audi,Zona P.I.P. - Lotto n. 6 70029 Santeramo in Colle,unknown,PIELLE AUTO
Putignano,audi,STRADA PROV.LE PUTIGNANO-CASTELLANA SC 237 70017 Putignano,unknown,PACELLO
Foggia,audi,Via Fortore 39/A 71121 Foggia,unknown,G.BENEVENTO-FINAUTO
Altamura,audi,S.S. 96 KM 85800 70022 Altamura,unknown,MAGNIFICA
Melpignano,audi,S.S. 16 KM. 980 73020 Melpignano,unknown,V.A.R.S.
Foggia,audi,Via delle Casermette 6 71100 Foggia,unknown,AUTOSPORT
Provincia di Bari,champion,C.C. MONGOLFIERA VIA LOIACONO 20 70100 ,unknown,BARI
Provincia di Barletta - Andria - Trani,champion,C.C. MONGOLFIERA VIA TRANI 19 76121 ,unknown,BARLETTA
Provincia di Lecce,champion,C.C. MONGOLFIERA STRADA STATALE LECCE-BRINDISI - KM 19 73010 ,unknown,LECCE
Provincia di Taranto,champion,C.C. MONGOLFIERA VIA PER MONTEMESOLA KM 10 - UNITA' 27 74121 ,unknown,TARANTO
Terlizzi,fedex,,unknown,unknown
Taviano,fedex,,unknown,unknown
Taurisano,fedex,,unknown,unknown
Taranto,fedex,,unknown,unknown
Scorrano,fedex,,unknown,unknown
Santeramo In Colle,fedex,,unknown,unknown
San Vito Dei Normanni,fedex,,unknown,unknown
San Severo,fedex,,unknown,unknown
San Pietro Vernotico,fedex,,unknown,unknown
San Giovanni Rotondo,fedex,,unknown,unknown
Ruvo Di Puglia,fedex,,unknown,unknown
Ruffano,fedex,,unknown,unknown
Putignano,fedex,,unknown,unknown
Presicce,fedex,,unknown,unknown
Patu,fedex,,unknown,unknown
Parabita,fedex,,unknown,unknown
Otranto,fedex,,unknown,unknown
Orta Nova,fedex,,unknown,unknown
Novoli,fedex,,unknown,unknown
Nardo,fedex,,unknown,unknown
Mottola,fedex,,unknown,unknown
Monopoli,fedex,,unknown,unknown
Molfetta,fedex,,unknown,unknown
Mola Di Bari,fedex,,unknown,unknown
Modugno,fedex,,unknown,Filiale FedEx
Mesagne,fedex,,unknown,unknown
Matino,fedex,,unknown,unknown
Martina Franca,fedex,,unknown,unknown
Martano,fedex,,unknown,unknown
Manfredonia,fedex,,unknown,unknown
Manduria,fedex,,unknown,unknown
Maglie,fedex,,unknown,unknown
Lesina,fedex,,unknown,unknown
Lequile,fedex,,unknown,unknown
Lecce,fedex,,unknown,unknown
Laterza,fedex,,unknown,unknown
Guagnano,fedex,,unknown,unknown
Grottaglie,fedex,,unknown,unknown
Gravina In Puglia,fedex,,unknown,unknown
Giovinazzo,fedex,,unknown,unknown
Gioia Del Colle,fedex,,unknown,unknown
Gallipoli,fedex,,unknown,unknown
Galatone,fedex,,unknown,unknown
Galatina,fedex,,unknown,unknown
Gagliano Del Capo,fedex,,unknown,unknown
Francavilla Fontana,fedex,,unknown,unknown
Foggia,fedex,,unknown,unknown
Fasano,fedex,,unknown,unknown
Corsano,fedex,,unknown,unknown
Corato,fedex,,unknown,unknown
Copertino,fedex,,unknown,unknown
Cisternino,fedex,,unknown,unknown
Cerignola,fedex,,unknown,unknown
Cavallino,fedex,,unknown,unknown
Castellaneta,fedex,,unknown,unknown
Casarano,fedex,,unknown,unknown
Carovigno,fedex,,unknown,unknown
Brindisi,fedex,,unknown,unknown
Bitonto,fedex,,unknown,unknown
Bisceglie,fedex,,unknown,unknown
Barletta,fedex,,unknown,unknown
Bari,fedex,,unknown,unknown
Aradeo,fedex,,unknown,unknown
Andria,fedex,,unknown,unknown
Altamura,fedex,,unknown,unknown
Alezio,fedex,,unknown,unknown
Acquaviva Delle Fonti,fedex,,unknown,unknown
Lecce LE,ionity,,unknown,Lecce
Bari (BA),ionity,,unknown,Bari
Provincia di Bari,pepco,,unknown,Pepco
Provincia di Taranto,pepco,,unknown,Pepco
Provincia di Barletta - Andria - Trani,pepco,,unknown,Pepco
Provincia di Foggia,pepco,,unknown,Pepco
Bari,starbucks_eu,via Argiro 112 70121 Bari,unknown,Bari via Argiro 112
Provincia di Bari,tier,,unknown,Tier
