State,Place Name,City,Establishments
UNKNOWN,accor,unknown,1
UNKNOWN,adidas,Barceloneta,1
UNKNOWN,adidas,San Juan,1
PR,advance_auto_parts_us,Humacao,1
PR,advance_auto_parts_us,San Lorenzo,1
PR,advance_auto_parts_us,Caguas,2
PR,advance_auto_parts_us,Ponce,2
PR,advance_auto_parts_us,Manati,1
PR,advance_auto_parts_us,Isabela,1
PR,advance_auto_parts_us,Bayamón,1
PR,advance_auto_parts_us,Carolina,3
PR,advance_auto_parts_us,Cayey,1
PR,advance_auto_parts_us,Guaynabo,1
PR,advance_auto_parts_us,Bayamon,2
PR,advance_auto_parts_us,Hatillo,1
PR,advance_auto_parts_us,Guayama,1
PR,advance_auto_parts_us,Trujillo Alto,1
PR,advance_auto_parts_us,Yauco,1
PR,advance_auto_parts_us,Vega Baja,1
PR,advance_auto_parts_us,Fajardo,1
PR,advance_auto_parts_us,Mayaguez,1
PR,advance_auto_parts_us,Dorado,1
PR,advance_auto_parts_us,Corozal,1
PR,advance_auto_parts_us,Río Grande,1
PR,allied_universal,Guaynabo,2
UNKNOWN,allied_universal,San Juan,1
UNKNOWN,american_eagle_outfitters,San Juan,2
UNKNOWN,american_eagle_outfitters,Ponce,1
UNKNOWN,american_eagle_outfitters,Carolina,2
UNKNOWN,american_eagle_outfitters,Caguas,1
UNKNOWN,american_eagle_outfitters,Bayamon,1
UNKNOWN,american_eagle_outfitters,Barceloneta,2
UNKNOWN,amigo_pr,Guayama,1
PR,amigo_pr,Juncos,1
UNKNOWN,amigo_pr, Caguas,1
UNKNOWN,amigo_pr,Levittown,1
UNKNOWN,amigo_pr,Bayamón,1
UNKNOWN,amigo_pr,Río Piedras,1
UNKNOWN,amigo_pr,  Luquillo,1
UNKNOWN,amigo_pr,Fajardo,1
PUERTORICO,amigo_pr,Guaynabo,1
PUERTORICO,amigo_pr,Bayamón,1
UNKNOWN,amigo_pr,San Lorenzo,1
CATANO,audi,San Juan,1
UNKNOWN,autozone_us,Yauco,1
UNKNOWN,autozone_us,Yabucoa,1
UNKNOWN,autozone_us,Vega Baja,1
UNKNOWN,autozone_us,Utuado,1
UNKNOWN,autozone_us,Trujillo Alto,1
UNKNOWN,autozone_us,Toa Baja,1
UNKNOWN,autozone_us,Santa Isabel,1
UNKNOWN,autozone_us,San Sebastian,1
UNKNOWN,autozone_us,San Lorenzo,1
UNKNOWN,autozone_us,San Juan,4
UNKNOWN,autozone_us,San German,1
UNKNOWN,autozone_us,Salinas,1
UNKNOWN,autozone_us,Rio Grande,1
UNKNOWN,autozone_us,Quebradillas,1
UNKNOWN,autozone_us,Ponce,2
UNKNOWN,autozone_us,Morovis,1
UNKNOWN,autozone_us,Mayaguez,1
UNKNOWN,autozone_us,Manati,1
UNKNOWN,autozone_us,Luquillo,1
UNKNOWN,autozone_us,Levittown,1
UNKNOWN,autozone_us,Las Piedras,1
UNKNOWN,autozone_us,Lares,1
UNKNOWN,autozone_us,Juncos,1
UNKNOWN,autozone_us,Juana Diaz,1
UNKNOWN,autozone_us,Isabela,1
UNKNOWN,autozone_us,Humacao,1
UNKNOWN,autozone_us,Hatillo,1
UNKNOWN,autozone_us,Gurabo,1
UNKNOWN,autozone_us,Guaynabo,1
UNKNOWN,autozone_us,Guayama,1
UNKNOWN,autozone_us,Fajardo,1
UNKNOWN,autozone_us,Cayey,1
UNKNOWN,autozone_us,Carolina,3
UNKNOWN,autozone_us,Canovanas,1
UNKNOWN,autozone_us,Caguas,2
UNKNOWN,autozone_us,Cabo Rojo,1
UNKNOWN,autozone_us,Bayamon,3
UNKNOWN,autozone_us,Barceloneta,1
UNKNOWN,autozone_us,Arecibo,1
UNKNOWN,autozone_us,Aibonito,1
UNKNOWN,autozone_us,Aguadilla,1
UNKNOWN,autozone_us,Aguada,1
PR,averitt,International Trade CenterState Road #165 km 2.4Guaynabo,1
NEARROOSEVELTRDSNAVALBASE,avis,Ceiba,1
BARRIOMONTESANTO,avis,Vieques,1
AVISEMI0291STLEVEL,avis,San Juan,1
CAROLINA,avis,Carolina,1
TERMINALBLDG,avis,Ponce,1
RAFAELHERNANDEZAIRPORT,avis,Aguadilla,1
ESQUINABARRANQUITA,avis,San Juan,1
SANJUAN,avis,San Juan,1
UNKNOWN,bassett_furniture,Carolina,1
PR,batteriesplus,San Juan,1
PR,batteriesplus,Ponce,1
PR,batteriesplus,Mayaguez,1
PR,batteriesplus,Hatillo,1
PR,batteriesplus,Carolina,1
PR,batteriesplus,Caguas,1
PR,batteriesplus,Bayamon,1
CATANO,bestbuy,San Juan,1
TOABAJA,bestbuy,Bayamon,1
PR,chuckecheese,Caguas,1
PR,citi,Vega Baja,1
PR,citi,Dorado,2
PR,citi,Arecibo,2
PR,citi,Bayamon,2
PR,citi,San Juan,2
PR,citi,Ponce,1
PR,citi,Boqueron,1
PR,claires,CAROLINA,1
PR,claires,SAN JUAN,1
PR,claires,PONCE,1
PR,claires,CAGUAS,1
PR,claires,GUAYNABO,1
PR,claires,BAYAMON,1
PR,claires,Hatillo,1
PR,claires,MAYAGUEZ,1
PR,claires,BARCELONETA,1
PR,claires,AGUADILLA,1
UNKNOWN,crocs_eu,Barceloneta,1
UNKNOWN,crocs_eu,San Juan,1
UNKNOWN,crocs_eu,Ponce,1
BAYAMON,edible_arrangements,unknown,1
GUAYNABO,edible_arrangements,unknown,1
UNKNOWN,esprit,Hato Rey,1
UNKNOWN,express,Carolina,1
UNKNOWN,express,Ponce,1
UNKNOWN,express,San Juan,1
PR,finishline,San Juan,1
UNKNOWN,ford,San Juan,7
UNKNOWN,ford,Caguas,3
UNKNOWN,ford,Vega Alta,3
UNKNOWN,ford,St. Thomas,1
UNKNOWN,ford,St. Croix,1
UNKNOWN,ford,Luquillo,3
UNKNOWN,ford,Arecibo,1
UNKNOWN,ford,Mayagüez,2
UNKNOWN,ford,Ponce,3
UNKNOWN,ford,Toa Baja,1
UNKNOWN,ford,Carolina,1
UNKNOWN,ford,Mayaguez,1
UNKNOWN,ford,Guaynabo,2
UNKNOWN,ford,Bayamon,1
UNKNOWN,ford,Bayamón,1
UNKNOWN,ford,Hatillo.Arecibo,2
PR,fossil,San Juan,1
PR,fuddruckers,Caguas,1
UNKNOWN,gulf_pr_us,Carolina,8
UNKNOWN,gulf_pr_us,Rio Grande,3
UNKNOWN,gulf_pr_us,Toa Baja,5
UNKNOWN,gulf_pr_us,San Juan,41
UNKNOWN,gulf_pr_us,Juncos,3
UNKNOWN,gulf_pr_us,Arroyo,2
UNKNOWN,gulf_pr_us,Bayamon,13
UNKNOWN,gulf_pr_us,Barceloneta,1
UNKNOWN,gulf_pr_us,Mercedita,8
UNKNOWN,gulf_pr_us,Ponce,6
UNKNOWN,gulf_pr_us,Moca,3
UNKNOWN,gulf_pr_us,Caguas,6
UNKNOWN,gulf_pr_us,Manati,5
UNKNOWN,gulf_pr_us,Quebradillas,2
UNKNOWN,gulf_pr_us,Morovis,3
UNKNOWN,gulf_pr_us,Humacao,2
UNKNOWN,gulf_pr_us,Vega Alta,3
UNKNOWN,gulf_pr_us,San German,3
UNKNOWN,gulf_pr_us,Trujillo Alto,4
UNKNOWN,gulf_pr_us,Santa Isabel,3
UNKNOWN,gulf_pr_us,Adjuntas,2
UNKNOWN,gulf_pr_us,Las Piedras,2
UNKNOWN,gulf_pr_us,Hatillo,2
UNKNOWN,gulf_pr_us,Lares,5
UNKNOWN,gulf_pr_us,Cayey,4
UNKNOWN,gulf_pr_us,Guayama,4
UNKNOWN,gulf_pr_us,San Sebastian,4
UNKNOWN,gulf_pr_us,Mayaguez,4
UNKNOWN,gulf_pr_us,Cabo Rojo,2
UNKNOWN,gulf_pr_us,San Lorenzo,2
UNKNOWN,gulf_pr_us,Ceiba,4
UNKNOWN,gulf_pr_us,Toa Alta,4
UNKNOWN,gulf_pr_us,Barranquitas,2
UNKNOWN,gulf_pr_us,Arecibo,9
UNKNOWN,gulf_pr_us,Aguadilla,6
UNKNOWN,gulf_pr_us,Penuelas,2
UNKNOWN,gulf_pr_us,Naguabo,2
UNKNOWN,gulf_pr_us,Coamo,2
UNKNOWN,gulf_pr_us,Isabela,6
UNKNOWN,gulf_pr_us,Yauco,2
UNKNOWN,gulf_pr_us,Catano,2
UNKNOWN,gulf_pr_us,Villalba,1
UNKNOWN,gulf_pr_us,Aguada,4
UNKNOWN,gulf_pr_us,Salinas,3
