Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
https://www.academy.com/storelocator/#8745656,academy_us,Academy Sports + Outdoors,,Orlando,FL,,US,+1 407-243-2000,https://www.academy.com/storelocator/florida/orlando/store-0231,Mo-Th 09:00-21:00; Fr 09:00-22:00; Sa 08:00-22:00; Su 09:00-21:00,Academy Sports + Outdoors,Q4671380
15987,ace_hardware,Avalon Ace Hardware,,Orlando,FL,,US,+1 407-382-2007,,Mo-Sa 06:00-20:00; Su 07:00-19:00,Ace Hardware,Q4672981
https://stores.aldi.us/#4420274,aldi_sud_us,ALDI  14819 E Colonial Dr,,Orlando,FL,,US,+1 888-474-1016,https://stores.aldi.us/fl/orlando/14819-e-colonial-dr,"Mo-Su 08:30-20:00,09:00-20:00",ALDI,Q41171672
42741,asics_us,Academy Sports + Outdoors,11955 E Colonial Dr,Orlando,FL,,US,+1 407-243-2000,,,asics,Q327247
6314,autozone_us,AutoZone Auto Parts Orlando,,Orlando,FL,,US,+1 407-382-0208,https://www.autozone.com/locations/fl/orlando/13770-e-colonial.html,Mo-Sa 07:30-21:00; Su 08:00-20:00,AutoZone,Q4826087
https://www.avis.com/en/locations/us/fl/orlando/or8,avis,Avis U S A Orlando,,Orlando,FL,,US,+1 407-249-9111,https://www.avis.com/en/locations/us/fl/orlando/or8,Mo-Fr 08:00-18:00; Sa 08:00-16:00; Su 09:00-13:00,Avis,Q791136
https://locators.bankofamerica.com/fl/orlando/financial-centers-orlando-10270.html,bankofamerica,Bank of America Financial Center & Drive-Thru ATM | Research Park,,Orlando,FL,,US,+1 407-208-0380,https://locators.bankofamerica.com/fl/orlando/financial-centers-orlando-10270.html,Mo-Fr 10:00-16:00,Bank of America,Q487907
https://www.barlouie.com/locations/us/fl/orlando/plaza-on-university,barlouie,Plaza on University,,Orlando,FL,,US,+1 407-337-7100,https://www.barlouie.com/locations/us/fl/orlando/plaza-on-university,Mo-Fr 11:00-02:00; Sa-Su 10:00-02:00,Barlouie,Q16935493
35497,blaze_pizza,Blaze Pizza Orlando,,Orlando,FL,,US,+1 407-282-9453,https://blazepizza.olo.com/menu/blaze-pizza-orlando/,,Blaze Pizza,Q23016666
235510,bluerhino,Circle K #2708955,,Orlando,FL,,US,+1 407-482-8222,,,Blue Rhino,Q65681213
235703,bluerhino,Circle K #2722207,,Orlando,FL,,US,+1 407-823-7833,,,Blue Rhino,Q65681213
235694,bluerhino,Circle K #2707303,,Orlando,FL,,US,+1 407-382-3711,,,Blue Rhino,Q65681213
235700,bluerhino,Circle K #2708965,,Orlando,FL,,US,+1 407-277-9991,,,Blue Rhino,Q65681213
176004,bluerhino,Winn Dixie #2269 - Central FL,,Orlando,FL,,US,+1 407-380-5445,,,Blue Rhino,Q65681213
40619518406003282600100000000000,bp,BP,,Orlando,FL,,US,+1 407-482-8222,,24/7,BP,Q152057
45877623419143282600100000000000,bp,BP,,Orlando,FL,,US,+1 407-277-9991,,24/7,BP,Q152057
001.005.0270,chilis,Alafaya,,Orlando,FL,,US,+1 407-384-6622,https://www.chilis.com/locations/us/florida/orlando/alafaya/,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-23:00,Chili's,Q1072948
69185,citi,ATM PNC AT WAWA,,Orlando,FL,,US,,,,Citibank,Q857063
95445,citi,ATM Winn Dixie,,Orlando,FL,,US,,,,Citibank,Q857063
40584,citi,ATM Circle K,,Orlando,FL,,US,,,,Citibank,Q857063
25377,citi,ATM 7ELEVEN-FCTI,,Orlando,FL,,US,,,,Citibank,Q857063
41503,citi,ATM Circle K,,Orlando,FL,,US,,,,Citibank,Q857063
40525,citi,ATM Circle K,,Orlando,FL,,US,,,,Citibank,Q857063
69093,citi,ATM PNC AT WAWA,,Orlando,FL,,US,,,,Citibank,Q857063
90077,citi,ATM Walgreens,,Orlando,FL,,US,,,,Citibank,Q857063
42963,citi,ATM Circle K,,Orlando,FL,,US,,,,Citibank,Q857063
51421,citi,ATM CVS,,Orlando,FL,,US,,,,Citibank,Q857063
80510104,cricket_wireless,Cricket Wireless Authorized Retailer,,Orlando,FL,,US,+1 407-286-4024,https://www.cricketwireless.com/stores/ll/US/FL/Orlando/1725-N-Alafaya-Trl,Mo-Sa 10:00-20:00; Su 11:00-18:00,Cricket Wireless,Q5184987
5152,cvs_us,CVS Pharmacy,,Orlando,FL,,US,+1 407-382-5583,https://www.cvs.com/store-locator/orlando-fl-pharmacies/4974-north-alafaya-trl-orlando-fl-32826/storeid=5152,Mo-Su 07:00-23:00,CVS Pharmacy,Q2078880
