City,Place Name,Zipcode,Name
Tamuning,blaze_pizza,,unknown,(CLOSED) Blaze Pizza Demo Test Vendor
Barrigada,calvin_klein_ca_us,,unknown,Calvin Klein
TAMUNING,chevrolet,,unknown,ATKINS KROLL CHEVROLET
Piti,department_veterans_affairs,,unknown,Guam Veterans Cemetery
Agana Heights,department_veterans_affairs,,unknown,Guam VA Clinic
Maite,department_veterans_affairs,,unknown,Guam Vet Center
Tamuning,department_veterans_affairs,,unknown,VA Regional Benefit Satellite Office at Guam
Dededo,footlocker,,unknown,"Foot Locker in Micronesia Mall: Dededo, Guam | Approved | Own It"
Hagatna,pandaexpress,,unknown,Agana Shopping Center
Tamuning,pandaexpress,,unknown,Guam Premier Outlets
Dededo,pandaexpress,,unknown,Micronesia Mall
"Tamuning, ",ppgpaints,,unknown,"FULL CIRCLE, LLC GUAM"
"Harmon, ",ppgpaints,,unknown,FULL CIRCLE HOME DESIGN
Hagatna,ross_dress_for_less_us,,unknown,AGANA
Tamuning,ross_dress_for_less_us,,unknown,Guam
Dededo,ross_dress_for_less_us,,unknown,Guam Micronesia Mall
YONA,usps,,unknown,NAVAL STATION
HAGATNA,usps,,unknown,HAGATNA
TAMUNING,usps,,unknown,TAMUNING
BARRIGADA,usps,,unknown,BARRIGADA
SANTA RITA,usps,,unknown,INARAJAN
DEDEDO,usps,,unknown,MOU #3 NAV CAMS WESPAC
MERIZO,usps,,unknown,MERIZO
YIGO,usps,,unknown,ANDERSEN AFB
Barrigada,wingstop,103 Cepeda Way,unknown,Wingstop Aloha Lab 9999
Barrigada,wingstop,102 Cepeda Way,unknown,Wingstop Aloha Lab 9995
Barrigada,wingstop,107 Cepeda Way,unknown,Wingstop Aloha Lab 9997
Hagatna,wingstop,111 West Chalan Santo Papa,unknown,Wingstop Lab 10001
