City,Place Name,Zipcode,Name
Tuxtla Gutiérrez,allied_universal,,unknown,Allied Universal
TUXTLA GUTIERREZ,moneygram,,unknown,COPPEL TRANSMISORES - PLAZA AMBAR TUXTLA
COMITAN,moneygram,,unknown,DINERO EXPRESS - COMITAN - MEGA EKT COMI
OCOZOCOAUTLA DE ESPINOSA,moneygram,,unknown,OXXO - #10VHT504IT - CRUZ BLANCA
TONALA,moneygram,,unknown,OXXO - #10VHT50TZS - TURULOS TGZ
PIJIJIAPAN,moneygram,,unknown,DINERO EXPRESS - #6019 - PIJIJIAPAN - EL
FRONTERA COMALAPA,moneygram,,unknown,ELEKTRA - #5933 - FRONTERA COMALAPA - BA
TAPACHULA,moneygram,,unknown,BANCO AZTECA MEXICO - TAPACHULA - SYR TA
HUEHUETAN,moneygram,,unknown,OXXO - #10VHT50EIO - HUEHUETAN TGZ
VILLAFLORES,moneygram,,unknown,OXXO - #10VHT50KE6 - SANTA CATARINA TGZ
TAPILULA,moneygram,,unknown,ELEKTRA - #8517 - TAPILULA - DAZ TAPILUL
TAPACHULA DE CORDOVA Y ORDONEZ,moneygram,,unknown,DINERO EXPRESS - #8659 - TAPACHULA DE CO
SAN CRISTOBAL DE LAS CASAS,moneygram,,unknown,SORIANA - #582 - SAN CRISTOBAL DE LAS CA
COMITAN DE DOMINGUEZ,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
ACALA,moneygram,,unknown,MI BODEGA ACALA - VILLA DE ACALA
CACAHOATAN,moneygram,,unknown,OXXO - #10VHT50THQ - CACAHOATAN TGZ
SUCHIATE,moneygram,,unknown,OXXO - #10VHT50VSH - SUCHIATE TGZ
PALENQUE,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
JIQUIPILAS,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
CINTALAPA,moneygram,,unknown,OXXO - #10VHT50XSG - GAS CINTALAPA TGZ
ARRIAGA,moneygram,,unknown,OXXO - #10VHT50TZO - LA GIRONDA TGZ
CHIAPA DE CORZO,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
COMALCALCO,moneygram,,unknown,COPPEL TRANSMISORES - COMALCALCO - JUARE
HUIXTLA,moneygram,,unknown,SORIANA - #535 - HUIXTLA - HUIXTLA CHIAP
OCOSINGO,moneygram,,unknown,SORIANA - #595 - OCOSINGO - OCOSINGO
PICHUCALCO,moneygram,,unknown,SORIANA - #529 - PICHUCALCO - PICHUCALCO
TUXTLA CHICO,moneygram,,unknown,DINERO EXPRESS - #5072 - TUXTLA CHICO -
MAPASTEPEC,moneygram,,unknown,SORIANA - #563 - MAPASTEPEC - MAPASTEPEC
REFORMA,moneygram,,unknown,OXXO - VENEZUELA VSA
MAZATAN,moneygram,,unknown,OXXO - #10VHT50QKD - MAZATAN TGZ
SAN CRITOBAL,moneygram,,unknown,WAL-MART - #4719 - SAN CRITOBAL - SAN CR
ESCUINTLA,moneygram,,unknown,OXXO - #10VHT50Q9Y - MARQUESOTE TGZ
VENUSTIANO CARRANZA,moneygram,,unknown,SUPERWILLYS CARRANZA CHIAPAS
ANGEL ALBINO CORZO,moneygram,,unknown,831 SUPERWILLYS JALTENANGO CENTRO 2
TEOPISCA,moneygram,,unknown,FARMACIAS GUADALAJARA - #1979 - TEOPISCA
IXTAPA,moneygram,,unknown,SUPER WILLYS IXTAPA
OCOSIONGO,moneygram,,unknown,DINERO EXPRESS - OCOSIONGO - DAZ PALESTI
ACAPETAHUA,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
YAJALON,moneygram,,unknown,ELEKTRA - #7169 - YAJALON - BA EKT YAJAL
SAN FERNANDO,moneygram,,unknown,OXXO - #10VHT50U4I - DON VENTURA TGZ
VILLA CORZO,moneygram,,unknown,969 SUPERWILLYS SAN PEDRO BUENA VISTA
COPAINALA,moneygram,,unknown,BANORTE - #3126 - COPAINALA
TECPATAN,moneygram,,unknown,ELEKTRA - #8182 - TECPATAN - DAZ MIGO TE
ACACOYAGUA,moneygram,,unknown,SUPER WILLYS - #142 - ACACOYAGUA - ACACO
LA TRINITARIA,moneygram,,unknown,CADENA COMERCIAL OXXO SA DE CV - #10VHT5
SUCHIAPA,moneygram,,unknown,OXXO - #10VHT5047B - SURIMBO TGZ
TUXTLA GUTIEREZ,moneygram,,unknown,FARMACIAS GUADALAJARA - #2241 - TUXTLA G
LAS MARGARITAS,moneygram,,unknown,BANORTE - #3122 - LAS MARGARITAS
LA CONCORDIA,moneygram,,unknown,DINERO EXPRESS - #5375 - LA CONCORDIA -
CINTALAPA DE FIGUEROA,moneygram,,unknown,SORIANA - #463 - CINTALAPA DE FIGUEROA -
BOCHIL,moneygram,,unknown,MI BODEGA BOCHIL - BOCHIL
COAPILLA,moneygram,,unknown,NOVEDADES JASON - COAPILLA - NOVEDADES J
CIUDAD HIDALGO,moneygram,,unknown,TELECOMM - #TELECOMM 07009 - CIUDAD HIDA
SOCOLTENANGO,moneygram,,unknown,TELECOMM - #TELECOMM 07042 - SOCOLTENANG
CHICOASEN,moneygram,,unknown,PORTON BLANCO - CHICOASEN - PORTON BLANC
SAN FRANCISCO PUJILTIC,moneygram,,unknown,ABARROTES EL VIAJERO - SAN FRANCISCO PUJ
LAS ROSAS,moneygram,,unknown,MI BODEGA LAS ROSAS - LAS ROSAS
ZAPOTALITO,moneygram,,unknown,PAPELERIA COSITAS - ZAPOTALITO - PAPELER
JUAREZ,moneygram,,unknown,OXXO - CHIAPAS VSA
VILLA COMALTITLAN,moneygram,,unknown,OXXO - #10VHT50FDX - VILLA TGZ
MOTOZINTLA,moneygram,,unknown,BANORTE - #3014 - MOTOZINTLA
TUXTLA DE GUTIERREZ,moneygram,,unknown,FARMACIAS GUADALAJARA - #2445 - TUXTLA D
EL BOSQUE,moneygram,,unknown,PARAISO EXPRESS - EL BOSQUE - PARAISO EX
BERRIOZABAL,moneygram,,unknown,OXXO - #10VHT50RM1 - VIVEROS TGZ
RAYON,moneygram,,unknown,TELECOMM - #TELECOM-07068 - RAYON - RAYO
BELLA VISTA,moneygram,,unknown,BLUE EXPRESS - BELLA VISTA - BLUE EXPRES
CUCTIEPA,moneygram,,unknown,CIBER FON - CUCTIEPA - CIBER FON
20 DE NOVIEMBRE,moneygram,,unknown,PAPELERIA Y REGALOS AL SALIR EL SOL - 20
