Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
26245_2,bmw_group,CarTec Exclusive Cars s.r.o.,,Prague,,,CZ,+420 226 889 089,,,Rolls-Royce,Q243278
18531,burgerking,Burger King,,Prague,,,CZ,,,Mo-Fr 06:00-00:00; Sa-Su 07:00-00:00,Burger King,Q177054
17949,burgerking,Burger King,,Prague,,,CZ,,,Mo-Fr 06:00-00:00; Sa-Su 07:00-00:00,Burger King,Q177054
BK_TEAM_1,burger_king_cz,Burger King Praha Masarykovo nádraží,,Praha,,,CZ,,https://burgerking.cz/restaurants/burger-king-praha-masarykovo-nadrazi,Mo-Sa 08:00-23:00; Su 09:00-23:00,Burger King,Q177054
CZ207020,burger_king_cz,Burger King Palladium,,Praha,,,CZ,,https://burgerking.cz/restaurants/burger-king-palladium,Mo-Fr 09:00-22:00; Sa-Su 09:00-22:30,Burger King,Q177054
CZ207002,burger_king_cz,Burger King Praha City,,Praha,,,CZ,,https://burgerking.cz/restaurants/burger-king-praha-city,24/7,Burger King,Q177054
CKCZ0002,calvin_klein,Calvin Klein Jeans,,Prague,,,CZ,+420 725 150 189,,Mo-Su 09:00-21:00,Calvin Klein,Q1068628
CKCZ0003,calvin_klein,Calvin Klein Underwear,,Prague,,,CZ,+420 724 314 573,,Mo-Su 09:00-21:00,Calvin Klein,Q1068628
677,ccc,Praha CCC Palladium 1238,,Praha,,,CZ,+420 222 317 643,https://ccc.eu/cz/market/praha-ccc-palladium-1238,Su 09:00-21:00,CCC,Q11788344
8309,church_of_england_gb,St Clement,"Kostel sv Kliment, Klimentská 5, Praha 1, Prague, Praha 1",,,,CZ,+420 233 310 266,https://www.achurchnearyou.com/church/8309/,,,
praha1/4402,claires,Shop Ear Piercings & Jewellery at Prague Palladium,,Praha 1,,,CZ,+420 225 771 867,https://stores.claires.com/cz-10/praha1/4402.html,Mo-Su 09:00-21:00,Claire's,Q2974996
108,czech_post_cz,Praha 1,,,,,CZ,,,,Česká pošta,Q341090
CZ0118,c_and_a,Praha Palladium,"Namesti Republiky 1078/1, 110 00 Praha 1",Praha 1,,,CZ,,https://www.c-and-a.com/stores/cz-cz/praha-kraj-hlavni-mesto/praha-1/namesti-republiky-1078-1.html,Mo 09:00-21:00; Tu 09:00-21:00; We 09:00-21:00; Th 09:00-21:00; Fr 09:00-21:00; Sa 09:00-21:00; Su 09:00-21:00,C&A,Q701338
CZ0101,c_and_a,Praha Vaclavske namesti,"Vaclavske namesti 33, 110 00 Praha 1",Praha 1,,,CZ,,https://www.c-and-a.com/stores/cz-cz/praha-kraj-hlavni-mesto/praha-1/vaclavske-namesti-33.html,Mo 09:00-21:00; Tu 09:00-21:00; We 09:00-21:00; Th 09:00-21:00; Fr 09:00-21:00; Sa 09:00-21:00; Su 10:00-20:00,C&A,Q701338
