City,Place Name,Zipcode,Name
Selandar,western_union,,unknown,POS SELANDAR 08020
Jasin,western_union,,unknown,E108 BSN JASIN
Merlimau,western_union,,unknown,POS MERLIMAU 08010
Alor Gajah,western_union,,unknown,ALO TRADE SDN BHD   ALOR GAJAH  MELAKA
Masjid Tanah,western_union,,unknown,POS MASJID TANAH 08009
Melaka,western_union,,unknown,POS AEON BDR RAYA MELAKA 08015
Malim,western_union,,unknown,RHB MALIM MELAKA
Batu Berndam,western_union,,unknown,E123 BSN BATU BERENDAM
Sungai Rambai,western_union,,unknown,POS SUNGAI RAMBAI 08017
Batu Berendam,western_union,,unknown,MIRACLE ERA SDN BHD  BATU BERENDAM
Bukit Beruang,western_union,,unknown,E121 BSN TMN BKT BERUANG MELAKA
Air Keroh Heights,western_union,,unknown,PBB AIR KEROH
Kuala Sungai Baru,western_union,,unknown,POS KUALA SUNGAI BARU 08018
Durian Tunggal,western_union,,unknown,Jaringan Kurnia Sdn Bhd
Peringgit,western_union,,unknown,TML MELAKA SENTRAL
Tengkera,western_union,,unknown,PBB TENGKERA
Tanjung Minyak,western_union,,unknown,MERCHANTRADE ASIA SB   TG MINYAK
Sungai Udang,western_union,,unknown,POS SUNGAI UDANG 08011
Telok Mas,western_union,,unknown,POS TELOK MAS 08024
Tanjong Kling,western_union,,unknown,POS TANJONG KLING 08012
