City,Place Name,Zipcode,Name
LUČENEC,visa,,unknown,unknown
ZVOLEN,visa,,unknown,unknown
RIMAVSKA SOBOTA,visa,,unknown,unknown
BANSKA BYSTRICA,visa,,unknown,unknown
BREZNO,visa,,unknown,unknown
Dudince,western_union,,unknown,SLOVENSKA POSTA S P
Tekovska Breznica,western_union,,unknown,SLOVENSKA POSTA S P
Vinica,western_union,,unknown,SLOVENSKA POSTA S P
Hronsky Benadik,western_union,,unknown,SLOVENSKA POSTA S P
Nova Bana,western_union,,unknown,SLOVENSKA POSTA S P
Busince,western_union,,unknown,SLOVENSKA POSTA S P
Krupina,western_union,,unknown,SLOVENSKA POSTA S P
Hontianske Nemce,western_union,,unknown,SLOVENSKA POSTA S P
Zelovce,western_union,,unknown,SLOVENSKA POSTA S P
Banska Bela,western_union,,unknown,SLOVENSKA POSTA S P
Cebovce,western_union,,unknown,SLOVENSKA POSTA S P
Bzovik,western_union,,unknown,SLOVENSKA POSTA S P
Vyhne,western_union,,unknown,SLOVENSKA POSTA S P
Dolna Strehova,western_union,,unknown,SLOVENSKA POSTA S P
Vcelince,western_union,,unknown,SLOVENSKA POSTA S P
Pliesovce,western_union,,unknown,SLOVENSKA POSTA S P
Modry Kamen,western_union,,unknown,SLOVENSKA POSTA S P
Hlinik Nad Hronom,western_union,,unknown,SLOVENSKA POSTA S P
Banska Stiavnica,western_union,,unknown,SLOVENSKA POSTA S P
Ziar Nad Hronom,western_union,,unknown,SLOVENSKA POSTA S P
Lucenec,western_union,,unknown,SLOVENSKA POSTA S P
Kovacova Pri Zvolene,western_union,,unknown,SLOVENSKA POSTA S P
Zvolen,western_union,,unknown,SLOVENSKA POSTA S P
Dobra Niva,western_union,,unknown,SLOVENSKA POSTA S P
Hodejov,western_union,,unknown,SKPAY AS
Sliac,western_union,,unknown,SLOVENSKA POSTA S P
Lieskovec,western_union,,unknown,SLOVENSKA POSTA S P
Halic,western_union,,unknown,SLOVENSKA POSTA S P
Kremnica,western_union,,unknown,SLOVENSKA POSTA S P
Filakovo,western_union,,unknown,SLOVENSKA POSTA S P
Velke Dravce,western_union,,unknown,SLOVENSKA POSTA S P
Detva,western_union,,unknown,SLOVENSKA POSTA S P
Banska Bystrica,western_union,,unknown,SLOVENSKA POSTA S P
Poltar,western_union,,unknown,SLOVENSKA POSTA S P
Hrnciarske Zaluzany,western_union,,unknown,SLOVENSKA POSTA S P
Lenartovce,western_union,,unknown,SLOVENSKA POSTA S P
Ocova,western_union,,unknown,SLOVENSKA POSTA S P
Rimavska Sec,western_union,,unknown,SLOVENSKA POSTA S P
Mytna,western_union,,unknown,SLOVENSKA POSTA S P
Rimavska Sobota,western_union,,unknown,SLOVENSKA POSTA S P
Vlkanova,western_union,,unknown,SLOVENSKA POSTA S P
Jesenske,western_union,,unknown,SLOVENSKA POSTA S P
Kalinovo,western_union,,unknown,SLOVENSKA POSTA S P
Rimavske Janovce,western_union,,unknown,SLOVENSKA POSTA S P
Detva Sidlisko,western_union,,unknown,SLOVENSKA POSTA S P
Krivan,western_union,,unknown,SLOVENSKA POSTA S P
Cinobana,western_union,,unknown,SLOVENSKA POSTA S P
Donovaly,western_union,,unknown,SLOVENSKA POSTA S P
Lubietova,western_union,,unknown,SLOVENSKA POSTA S P
Tornala,western_union,,unknown,SLOVENSKA POSTA S P
Hrinova,western_union,,unknown,SLOVENSKA POSTA S P
Hrochot,western_union,,unknown,SLOVENSKA POSTA S P
Kokava Nad Rimavicou,western_union,,unknown,SLOVENSKA POSTA S P
Gemerska Ves,western_union,,unknown,SLOVENSKA POSTA S P
Hnusta,western_union,,unknown,SLOVENSKA POSTA S P
Velky Blh,western_union,,unknown,SKPAY AS
Slovenska Lupca,western_union,,unknown,SLOVENSKA POSTA S P
Tisovec,western_union,,unknown,SLOVENSKA POSTA S P
Brusno,western_union,,unknown,SLOVENSKA POSTA S P
Michalova,western_union,,unknown,SLOVENSKA POSTA S P
Jelsava,western_union,,unknown,SLOVENSKA POSTA S P
Revuca,western_union,,unknown,SLOVENSKA POSTA S P
Lubenik,western_union,,unknown,SLOVENSKA POSTA S P
Valaska,western_union,,unknown,SLOVENSKA POSTA S P
Cierny Balog,western_union,,unknown,SLOVENSKA POSTA S P CIERNY BALOG
Podbrezova,western_union,,unknown,SLOVENSKA POSTA S P
Zavadka Nad Hronom,western_union,,unknown,SLOVENSKA POSTA S P
Polomka,western_union,,unknown,SLOVENSKA POSTA S P
Pohorela,western_union,,unknown,SLOVENSKA POSTA S P
Helpa,western_union,,unknown,SLOVENSKA POSTA S P
