City,Place Name,Zipcode,Name
Hangzhou,marriott,,unknown,Sheraton Grand Hangzhou Wetland Park Resort
Huzhou,marriott,,unknown,Sheraton Huzhou Taihu Lake Hot Spring Resort & Spa
Pinghu,marriott,,unknown,Courtyard Pinghu
Shaoxing,marriott,,unknown,Sheraton Shaoxing Shangyu
Yueqing,marriott,,unknown,Courtyard Wenzhou Yueqing
Yiwu,marriott,,unknown,Yiwu Marriott Hotel
Jinhua,marriott,,unknown,Sheraton Pujiang
Ningbo,marriott,,unknown,Sheraton Ninghai
Taizhou,marriott,,unknown,Sheraton Taizhou
Yuyao,marriott,,unknown,Fairfield by Marriott Yuyao
Zhuji,marriott,,unknown,Fairfield by Marriott Zhuji
Jiaxing,marriott,,unknown,Jiaxing Marriott Hotel
Wenzhou,marriott,,unknown,Sheraton Wenzhou Hotel
Qiandao Lake,marriott,,unknown,Sheraton Qiandao Lake Resort
Zhoushan,marriott,,unknown,Sheraton Zhoushan Hotel
