State,Place Name,City,Establishments
UNKNOWN,accor,unknown,4
ILESDUVENT,audi,Papeete,1
PAPEETE,avis,Tahiti,1
PAPEETE,avis,Papeete,1
MOOREA,avis,Moorea,1
AIRLINEPASSENGERSONLY,avis,Moorea,1
BORABORA,avis,Bora Bora,2
TAHITIFRENCHPOLYNESIA,bmw_group,Papeete,2
UNKNOWN,ford,Papeete,2
UNKNOWN,ich_tanke_strom,unknown,1
UNKNOWN,kpmg_fr,Papeete,1
UNKNOWN,leonidas,Papeete,1
UNKNOWN,leonidas,Punaauia Tahiti,1
UNKNOWN,man_truck_and_bus,Bora Bora,1
UNKNOWN,marriott,Bora Bora,1
UNKNOWN,totalenergies,TARAVAO,1
UNKNOWN,totalenergies,PUNAAUIA,2
UNKNOWN,totalenergies,MOOREA,2
UNKNOWN,totalenergies,PIRAE,2
UNKNOWN,totalenergies,PAPARA,1
UNKNOWN,totalenergies,HUAHINE,1
UNKNOWN,totalenergies,RAIATEA,1
UNKNOWN,totalenergies,TAHAA,1
UNKNOWN,totalenergies,MARQUISES,1
UNKNOWN,totalenergies,BORA BORA,1
UNKNOWN,totalenergies,RURUTU,1
UNKNOWN,totalenergies,FAAA,3
UNKNOWN,totalenergies,PAPEETE,4
UNKNOWN,visa,MARQUISES POLYNESIE FRSE,15
UNKNOWN,visa,AUSTRALES POLYNESIE FRSE,10
UNKNOWN,visa,TAHITI POLYNESIE FRSE,109
UNKNOWN,visa,HUAHINE POLYNESIE FRSE,4
UNKNOWN,visa,HUAHINE,1
UNKNOWN,visa,GAMBIER POLYNESIE FRSE,2
UNKNOWN,visa,MOOREA,1
UNKNOWN,visa,MOOREA POLYNESIE FRSE,5
UNKNOWN,visa,TUAMOTU POLYNESIE FRSE,4
UNKNOWN,visa,VAIRAO POLYNESIE FRSE,2
UNKNOWN,visa,TARAVAO,3
UNKNOWN,visa,TIAREI POLYNESIE FRSE,2
UNKNOWN,visa,PAPARA,1
UNKNOWN,visa,PAEA,1
UNKNOWN,visa,MAHINA,2
UNKNOWN,visa,PIRAE,2
UNKNOWN,visa,PUNAAUIA,3
UNKNOWN,visa,PAPEETE,9
UNKNOWN,visa,FAAA,3
UNKNOWN,visa,FAAA POLYNESIE FRSE,2
UNKNOWN,visa,VAIARE MOOREA,2
UNKNOWN,visa,RAIATEA,1
UNKNOWN,visa,RAIATEA POLYNESIE FRSE,6
UNKNOWN,visa,TAHAA POLYNESIE FRSE,6
UNKNOWN,visa,BORA BORA,1
UNKNOWN,visa,BORA BORA POLYNESIE FRSE,6
