City,Place Name,Zipcode,Name
South Lanarkshire,alstom,109 Polmadie Road - Glasgow G5 0BA - United Kingdom,unknown,Glasgow (Polmadie) Traincare Centre
Inverness,anytime_fitness,,unknown,Anytime Fitness
"East Kilbride, Glasgow",anytime_fitness,,unknown,Anytime Fitness
Bathgate,anytime_fitness,,unknown,Anytime Fitness
Clarkston,anytime_fitness,,unknown,Anytime Fitness
Glasgow,anytime_fitness,,unknown,Anytime Fitness
"Bishopbriggs, Glasgow",anytime_fitness,,unknown,Anytime Fitness
Irvine,arnold_clark,,unknown,Irvine BMW
Wishaw,arnold_clark,,unknown,Wishaw Audi Service Centre
West Lothian,arnold_clark,,unknown,West Calder Vauxhall
Stirling,arnold_clark,,unknown,Stirling Citroën / DS / Peugeot
Perth,arnold_clark,,unknown,Mercedes-Benz of Perth
Rutherglen,arnold_clark,,unknown,Rutherglen Volkswagen / MG
Paisley,arnold_clark,,unknown,Linwood Hyundai / Mazda / Used Car Centre
Inverness,arnold_clark,,unknown,Inverness BMW
Grangemouth,arnold_clark,,unknown,Mercedes-Benz of Grangemouth
Dundee,arnold_clark,,unknown,Dundee Kia
Aberdeen,arnold_clark,,unknown,Aberdeen BYD
Linwood,arnold_clark,,unknown,Linwood SEAT / Škoda
Kirkcaldy,arnold_clark,,unknown,Kirkcaldy BMW
Glasgow,arnold_clark,,unknown,Giffnock BMW / MINI Service Centre
Springburn,arnold_clark,,unknown,Glasgow Fiat / Kia / Abarth
Elgin,arnold_clark,,unknown,Elgin Renault / Dacia
Edinburgh,arnold_clark,,unknown,Edinburgh Seafield Fiat / Kia / Abarth
East Kilbride,arnold_clark,,unknown,East Kilbride MG
Dumbarton,arnold_clark,,unknown,Dumbarton Renault / Dacia / Nissan Service Centre
Cumbernauld,arnold_clark,,unknown,Cumbernauld Kia
Glenrothes,arnold_clark,,unknown,Arnold Clark Glenrothes
Stranraer,arnold_clark,,unknown,Arnold Clark Cairnryan Click &amp; Collect
Bathgate,arnold_clark,,unknown,Arnold Clark Bathgate
Alloa,arnold_clark,,unknown,Alloa Vauxhall
Stirling,audi,Craigleith Road Broadleys Business Park FK7 7LQ Stirling,unknown,Stirling Audi
Edinburgh,audi,Bankhead Drive 4 EH11 4EJ Edinburgh,unknown,Edinburgh Audi
Dundee,audi,Kingscross Road Dundee DD2 3PT Dundee,unknown,Dundee Audi
Inverness,audi,Harbour Road 2 IV1 1UA Inverness,unknown,Highland Audi
Ayr,audi,High Thornyflat Wynd 166 KA8 0LS Ayr,unknown,Ayr Audi
Perth,audi,Dunkeld Road 166 PH1 5AS Perth,unknown,Perth Audi
Glasgow,audi,Hillington Road 520 G52 4UB Glasgow,unknown,Glasgow Audi
Aberdeen,audi,Balmoral Business Park 80 AB12 3JG Aberdeen,unknown,Aberdeen Audi
Wishaw,audi,Bogside Newmains ML2 9PS Wishaw,unknown,Arnold Clark Authorised Repairer
Hamilton,audi,Whistleberry road 117 ML3 0EJ Hamilton,unknown,Audi Approved Hamilton
Perth,bhf_gb,,unknown,Perth Furniture & Electrical Store
Kilmarnock,bhf_gb,,unknown,Kilmarnock Furniture & Electrical Store
Glasgow,bhf_gb,,unknown,Glasgow Furniture & Electrical Store
Edinburgh,bhf_gb,,unknown,Edinburgh Furniture & Electrical Store
Airdrie,bhf_gb,,unknown,Airdrie Furniture & Electrical Store
Aberdeen,bhf_gb,,unknown,Aberdeen Furniture & Electrical Store
Stirling,bhf_gb,,unknown,Stirling BHF Charity Shop
Inverness,bhf_gb,,unknown,Inverness BHF Charity Shop
