City,Place Name,Zipcode,Name
Pardubice,billa,,unknown,PARDUBICE NA SPRAVEDLNOSTI
Polička,billa,,unknown,POLIČKA
Česká Třebová,billa,,unknown,ČESKÁ TŘEBOVÁ
Litomyšl,billa,,unknown,LITOMYSL
Chrudim,billa,,unknown,CHRUDIM
Moravská Třebová,billa,,unknown,MORAVSKÁ TŘEBOVÁ
Přelouč,billa,,unknown,PRELOUC
Žamberk,billa,,unknown,ZAMBERK
Hlinsko,billa,,unknown,HLINSKO
Pardubice,dr_max,,unknown,"Masarykovo náměstí 2799, Pardubice"
Žamberk,dr_max,,unknown,"Nádražní 53, Žamberk"
Pardubice VII -Rosice,mercedes_benz,,unknown,Fa RENE a.s.
Litomyšl,penny,,unknown,PENNY
Chrudim,penny,,unknown,PENNY
Přelouč,penny,,unknown,PENNY
Vysoké Mýto,penny,,unknown,PENNY
Žamberk,penny,,unknown,PENNY
Hlinsko,penny,,unknown,PENNY
Choceň,penny,,unknown,PENNY
Svitavy,penny,,unknown,PENNY
Polička,penny,,unknown,PENNY
Holice,penny,,unknown,PENNY
Pardubice,penny,,unknown,PENNY
Lanškroun,penny,,unknown,PENNY
Ústí nad Orlicí,penny,,unknown,PENNY
Moravská Třebová,penny,,unknown,PENNY
Skuteč,penny,,unknown,PENNY
Třemošnice,penny,,unknown,PENNY
Jevíčko,penny,,unknown,PENNY
Letohrad,penny,,unknown,PENNY
Králíky,penny,,unknown,PENNY
PARDUBICE,shell,,unknown,8004 PARDUBICE-NA DRÁŽCE
CHRUDIM,shell,,unknown,8077 CHRUDIM
DOLNÍ ROVEŇ,shell,,unknown,8168 DOLNÍ ROVEŇ L
SVITAVY - LAČNOV,shell,,unknown,8158 SVITAVY
POLIČKA,shell,,unknown,8525 POLIČKA
ÚSTÍ NAD ORLICÍ,shell,,unknown,8560 ÚSTÍ NAD ORLICÍ
VYSOKÉ MÝTO,shell,,unknown,8557 VYSOKÉ MÝTO
Chrudim,tedi,,unknown,TEDi obchodni s.r.o.
Pardubice I,tedi,,unknown,TEDi obchodni s.r.o.
Moravská Třebová,tedi,,unknown,TEDi obchodni s.r.o.
HLINSKO,visa,,unknown,unknown
SVITAVY,visa,,unknown,unknown
CHRUDIM,visa,,unknown,unknown
MORAVSKÁ TŘEBOVÁ,visa,,unknown,unknown
LITOMYŠL,visa,,unknown,unknown
PARDUBICE,visa,,unknown,unknown
ČESKÁ TŘEBOVÁ,visa,,unknown,unknown
ÚSTÍ NAD ORLICÍ,visa,,unknown,unknown
