State,Place Name,City,Establishments
10,ashley_furniture,Piggotts,1
ANTIGUA,bmw_group,"St Johns, Antigua",1
UNKNOWN,ford,St. John's,1
UNKNOWN,ford,St. Johns,2
UNKNOWN,ford,Saint John,1
SAINTPAUL,lhw,St. Mary's,1
UNKNOWN,longchamp,ST JOHN'S,1
UNKNOWN,longchamp_us,ST JOHN'S,1
UNKNOWN,moneygram,ST. MARYS,1
UNKNOWN,moneygram,SAINT JOHN'S,4
UNKNOWN,moneygram,ST. JOHN'S,1
UNKNOWN,moneygram,ST JOHN S,1
UNKNOWN,visa,ST JOHNS,6
UNKNOWN,visa,ST. PAUL'S,1
UNKNOWN,visa,ST. JOHN'S,20
UNKNOWN,visa,ST. GEORGES,2
UNKNOWN,visa,ST JOHN,1
UNKNOWN,visa,ST. MARY'S,1
UNKNOWN,visa,ST. MARY'S PARISH,1
SAINTJOHN,western_union,Saint John,2
SAINTJOHN,western_union,St  John,1
STJOHNS,western_union,St Johns,1
