City,Place Name,Zipcode,Name
KALE,visa,,unknown,unknown
TAMU,visa,,unknown,unknown
MONYWA,visa,,unknown,unknown
MYINMU,visa,,unknown,unknown
KAWLIN,visa,,unknown,unknown
SHWEBO,visa,,unknown,unknown
SHWE BO,visa,,unknown,unknown
SAGAING,visa,,unknown,unknown
TIGYAING,visa,,unknown,unknown
KATHA,visa,,unknown,unknown
YE U,visa,,unknown,unknown
Sagaing,western_union,,unknown,AYEYARWADY BANK SHWE BO
Kanbalu,western_union,,unknown,KBZ KANBALU
Sagaing Region,western_union,,unknown,MYANMA APEX BANK KALAY
