City,Place Name,Zipcode,Name
PRAHA 4,shell,,unknown,8070 PRAHA-VÝSTAVNÍ
PRAHA 10,shell,,unknown,8111 PRAHA-PRŮMYSLOVÁ
PRAHA 5,shell,,unknown,8005 PRAHA-JEREMIAŠOVÁ
PRAHA,shell,,unknown,8162 VESTEC
PRAHA 3,shell,,unknown,8093 PRAHA-MALEŠICKÁ
PRAHA MALEŠICE,shell,,unknown,8164 PRAHA-PRŮMYSLOVÁ II
PRAHA 9,shell,,unknown,8088 PRAHA-PROSECKÁ
PRAHA 14,shell,,unknown,8096 PRAHA-PODĚBRADSKÁ
PRAHA 6,shell,,unknown,8029 PRAHA-EVROPSKÁ
HORNÍ POČERNICE,shell,,unknown,8012 PRAHA-H. POČERNICE
PRAHA - RUZYNĚ,shell,,unknown,8140 PRAHA-RUZYNĚ
