State,Place Name,City,Establishments
UNKNOWN,alamo,Roatan,1
UNKNOWN,alamo,San Pedro Sula,1
UNKNOWN,alamo,Tegucigalpa,2
UNKNOWN,alamo,Comayagua,1
CORTÉS,allied_universal,San Pedro Sula,1
UNKNOWN,ashley_furniture,San Pedro Sula,1
CORTES,audi,San Pedro Sula,1
AIRPORTROADROATANISLAND,avis,Coxen Hole,1
ROATANISLAND,avis,West Bay,1
TEGUCIGALPA,avis,Tegucigalpa,1
CORTES,avis,San Pedro Sula,1
BARRIOGUAMILITO,avis,San Pedro Sula,1
FREAEDIFICIOPALICBOX1208,avis,Tegucigalpa,1
LACEIBA,avis,La Ceiba,1
ENTRADAACEIBA,avis,La Ceiba,1
UNKNOWN,bmw_group,Tegucigalpa,2
CORTES,bmw_group,San Pedro Sula,1
UNKNOWN,bmw_group,San Pedro Sula,1
HONDURAS,bojangles,Coxen Hole Roatan,1
TEGUCIGALPA,deloitte,unknown,1
SANPEDROSULA,deloitte,unknown,1
UNKNOWN,enterprise,San Pedro Sula,3
UNKNOWN,enterprise,Tegucigalpa,6
UNKNOWN,enterprise,Roatan,3
UNKNOWN,enterprise,Comayagua,1
UNKNOWN,ernst_young,San Pedro Sula,1
UNKNOWN,ernst_young,Tegucigalpa,1
FRANCISCOMORAZAN,fedex,Tegucigalpa,2
CORTES,fedex,San Pedro Sula,1
BARRIOPAZBARAHONA,fedex,San Pedro Sula,1
UNKNOWN,ford,Tegucigalpa,4
UNKNOWN,ford,Comayaguela MDC,1
UNKNOWN,ford,La Ceiba,3
UNKNOWN,ford,Comayagüela,1
UNKNOWN,ford,San Pedro Sula,3
UNKNOWN,marriott,"San Pedro Sula, Cortés",1
UNKNOWN,moneygram,TEGUCIGALPA,415
UNKNOWN,moneygram,ROATAN,33
UNKNOWN,moneygram,PROGRESO,11
UNKNOWN,moneygram,YORO,50
UNKNOWN,moneygram,JUTICALPA,85
UNKNOWN,moneygram,CULMI,1
UNKNOWN,moneygram,SAN LUIS,7
UNKNOWN,moneygram,SONAGUERA,34
UNKNOWN,moneygram,TRINIDAD,17
UNKNOWN,moneygram,TRUJILLO,52
UNKNOWN,moneygram,DANLI,83
UNKNOWN,moneygram,COMAYAGUA,102
UNKNOWN,moneygram,CHOLOMA,95
UNKNOWN,moneygram,GUALACO,4
UNKNOWN,moneygram,OCOTEPEQUE,17
UNKNOWN,moneygram,SAN PEDRO SULA,449
UNKNOWN,moneygram,SANTA CRUZ DE YOJOA,33
UNKNOWN,moneygram,CEDROS,10
UNKNOWN,moneygram,TOCOA,120
UNKNOWN,moneygram,LA CEIBA,179
UNKNOWN,moneygram,CHOLUTECA,113
UNKNOWN,moneygram,COLOMONCAGUA,2
UNKNOWN,moneygram,VICTORIA,6
UNKNOWN,moneygram,CEIBA,6
UNKNOWN,moneygram,EL TRIUFO,1
UNKNOWN,moneygram,NACAOME,20
UNKNOWN,moneygram,INTIBUCA,17
UNKNOWN,moneygram,SAN ESTEBAN,10
UNKNOWN,moneygram,CUCUYAGUA,11
UNKNOWN,moneygram,CATACAMAS,69
UNKNOWN,moneygram,DISTRITO CENTRAL,66
UNKNOWN,moneygram,PUERTO LEMPIRA,5
UNKNOWN,moneygram,LA LIMA,24
UNKNOWN,moneygram,COMAYAGUELA,74
UNKNOWN,moneygram,VILLANUEVA,61
UNKNOWN,moneygram,SANTA BARBARA,46
UNKNOWN,moneygram,PUERTO CORTES,35
UNKNOWN,moneygram,GRACIAS,20
UNKNOWN,moneygram,SANTA ROSA,18
UNKNOWN,moneygram,TELA,69
UNKNOWN,moneygram,VILLA NUEVA,5
UNKNOWN,moneygram,SAN LORENZO,26
UNKNOWN,moneygram,CUCUAYAGUA,1
UNKNOWN,moneygram,COPAN RUINAS,5
UNKNOWN,moneygram,SAN MARCOS,21
UNKNOWN,moneygram,PENA BLANCA,7
UNKNOWN,moneygram,COMAYAGUEELA,5
UNKNOWN,moneygram,MARCOBIA,2
UNKNOWN,moneygram,LA LIBERTAD,9
UNKNOWN,moneygram,SIGUATEPEQUE,50
UNKNOWN,moneygram,NACAHOME,1
UNKNOWN,moneygram,MARCALA,19
UNKNOWN,moneygram,EL PARAISO,30
UNKNOWN,moneygram,LA ESPERANZA,23
UNKNOWN,moneygram,SAN JUAN DE FLORES,1
UNKNOWN,moneygram,EL PROGRESO,90
UNKNOWN,moneygram,SABA,45
UNKNOWN,moneygram,MORANZAN,1
UNKNOWN,moneygram,LA ENTRADA COPNA,1
UNKNOWN,moneygram,QUIMISTAN,25
UNKNOWN,moneygram,NACO,2
UNKNOWN,moneygram,MACUELIZO,16
UNKNOWN,moneygram,FRANCISCO MORAZAN,7
UNKNOWN,moneygram,EL TRIUNFO,9
UNKNOWN,moneygram,SANTA ANA,7
UNKNOWN,moneygram,BONITO ORIENTAL,32
UNKNOWN,moneygram,GUAIMACA,10
UNKNOWN,moneygram,SANTA RITA,19
UNKNOWN,moneygram,MORAZAN,19
UNKNOWN,moneygram,LA ENTRADA,25
UNKNOWN,moneygram,OLANCHITO,86
UNKNOWN,moneygram,SANTA ROSA DE COPAN,25
UNKNOWN,moneygram,CAMPEMENTO,1
UNKNOWN,moneygram,VILLA DE SAN ANTONIO,6
UNKNOWN,moneygram,LA PAZ,27
UNKNOWN,moneygram,CAMPAMENTO,10
UNKNOWN,moneygram,TEUPASENTI,7
UNKNOWN,moneygram,ARENAL,4
UNKNOWN,moneygram,IRIONA,5
UNKNOWN,moneygram,GUANAJA,7
UNKNOWN,moneygram,CORTES,8
UNKNOWN,moneygram,TALANGA,17
UNKNOWN,moneygram,LAMANI,2
UNKNOWN,moneygram,TGU,3
UNKNOWN,moneygram,YUSCARAN,2
UNKNOWN,moneygram,SAN FRANCISCO,11
UNKNOWN,moneygram,EL PORVENIR,35
UNKNOWN,moneygram,YORITO,7
UNKNOWN,moneygram,COLOLACA,4
UNKNOWN,moneygram,DULCE NOMBRE DE CULMI,7
UNKNOWN,moneygram,MAPULACA,4
UNKNOWN,moneygram,ISLAS DE LA BAHIA,2
