City,Place Name,Zipcode,Name
Middlesbrough,bhf_gb,,unknown,Middlesbrough BHF Shop
Coulby Newham,bhf_gb,,unknown,Coulby Newham BHF Charity Shop
Eston,b_and_m,,unknown,B&M Eston (618) Store with Garden Centre
unknown,iceland_foods,,unknown,Iceland
Middlesbrough,o2_gb,,unknown,O2 Shop Middlesbrough
Normanby,premier_gb,,unknown,Premier Normanby Mini Market
Grangetown,premier_gb,,unknown,Premier Grangetown Convenience Store
Coulby Newham,specsavers,,unknown,Coulby Newham
Middlesborough,specsavers,,unknown,Middlesbrough
Coulby Newham,tanning_shop_ie,,unknown,"The Tanning Shop Middlesbrough, Coulby Newham"
COULBY NEWHAM,visa,,unknown,unknown
MIDDLESBROUGH,visa,,unknown,unknown
Middlesbrough,western_union,,unknown,RAMSDENS COULBY NEWHAM
MIDDLESBROUGH,williamhill_gb,,unknown,William Hill
