State,Place Name,City,Establishments
REMOTEAREA,avis,Wewak,1
TABUBIL,avis,Tabubil,1
TAKUBAR,avis,Rabaul,1
TERMINALS,avis,Port Moresby,1
ELAMOTORS,avis,Mount Hagen,1
MADANG,avis,Madang,1
LIHIRISLAND,avis,Lihir,1
LAE,avis,Lae,2
REMOTEAREA,avis,Kavieng,1
REMOTEAREA,avis,Goroka,1
NEXTTONAPATANALODGE,avis,Alotau,1
7MILE,avis,Port Moresby,1
UNKNOWN,ernst_young,Port Moresby,1
UNKNOWN,ford,Port Moresby,2
UNKNOWN,ford,Lae,2
UNKNOWN,ford,Mt. Hagen,1
UNKNOWN,ford,Mount Hagen,1
UNKNOWN,ford,Kokopo,2
UNKNOWN,man_truck_and_bus,Singapore,1
UNKNOWN,totalenergies,AGEVAIRUA,1
UNKNOWN,totalenergies,BADILI,1
UNKNOWN,totalenergies,9 MILE,1
UNKNOWN,totalenergies,PORT MORESBY,3
UNKNOWN,totalenergies,RIGO,1
UNKNOWN,visa,MAPRIK,1
UNKNOWN,visa,ALOTAU,1
UNKNOWN,visa,LAE,6
UNKNOWN,visa,KIUNGA,2
WESTERNPROVINCE,visa,TABUBIL,1
UNKNOWN,visa,TABUBIL,2
UNKNOWN,visa,VANIMO,1
SANDAUNPROVINCE,visa,VANIMO,1
UNKNOWN,visa,AITAPE,1
UNKNOWN,visa,DARU,1
UNKNOWN,visa,ENGA,1
UNKNOWN,visa,LIHIR,3
UNKNOWN,visa,MENDI,1
UNKNOWN,visa,WABAG,1
UNKNOWN,visa,WEWAK,1
EASTSEPIKPROVINCE,visa,WEWAK,1
WESTERNHIGHLANDS,visa,MOUNT HAGEN,4
UNKNOWN,visa,MT HAGEN,2
UNKNOWN,visa,KUNDIAWA 00461,1
EASTERNHIGHLANDSPROVINCE,visa,GOROKA,2
UNKNOWN,visa,GOROKA,1
UNKNOWN,visa,KAINANTU,2
UNKNOWN,visa,MADANG,4
MADANGPROVINCE,visa,MADANG,1
NATIONALCAPITALDISTRICTNCD,visa,PORT MORESBY,24
UNKNOWN,visa,BULOLO,1
UNKNOWN,visa,PORT MORESBY,26
UNKNOWN,visa,"PORT MORESBY, NCD",11
MOROBEPROVINCE,visa,LAE,6
UNKNOWN,visa,POPONDETTA,1
UNKNOWN,visa,LORENGAU,1
UNKNOWN,visa,"BUKA, 00355",1
UNKNOWN,visa,BUKA,1
MILNEBAYPROVINCE,visa,ALOTAU,1
UNKNOWN,visa,KIMBE,4
WESTNEWBRITAINPROVINCE,visa,KIMBE,1
UNKNOWN,visa,BIALLA,2
NEWIRELANDPROVINCE,visa,KAVIENG,1
UNKNOWN,visa,KAVIENG,1
UNKNOWN,visa,RABAUL,1
UNKNOWN,visa,KOKOPO,3
UNKNOWN,visa,"KOKOPO, ENBP",1
EASTNEWBRITAINPROVINCE,visa,KOKOPO,1
UNKNOWN,visa,"RABAUL, WNBP",1
WESTERNPROVINCE,western_union,Kiunga,1
ENGAPROVINCE,western_union,Wabag,1
WESTERNHIGHLANDSPROVINCE,western_union,Mt  Hagen,1
WESTERNHIGHLANDSPROVINCE,western_union,Mt Hagen,1
SANDAUNPROVINCE,western_union,Aitape,1
NATIONALCAPITALDISTRICT,western_union,Port Moresby,10
NATIONALCAPITALDISTRICT,western_union,University,1
NATIONALCAPITALDISTRICT,western_union,Vision City,1
NATIONALCAPITALDISTRICT,western_union,Waterfront,1
UNKNOWN,western_union,Port Moresby,1
NATIONALCAPITALDISTRICT,western_union,Gordons,1
MANUSPROVINCE,western_union,Lorengau,1
MADANGPROVINCE,western_union,Madang,2
MOROBEPROVINCE,western_union,Gusap,1
EASTERNHIGHLANDSPROVINCE,western_union,Goroka,1
SIMBUPROVINCE,western_union,Kundiawa,1
NEWIRELANDPROVINCE,western_union,Kavieng,1
WESTNEWBRITAINPROVINCE,western_union,Bialla,1
WESTNEWBRITAINPROVINCE,western_union,Kimbe,1
EASTNEWBRITAINPROVINCE,western_union,Kokopo,1
EASTNEWBRITAINPROVINCE,western_union,Rabaul,1
MILNEBAYPROVINCE,western_union,Alotau,1
BOUGAINVILLE,western_union,Buka,1
NEWIRELANDPROVINCE,western_union,Lihir Island,1
