City,Place Name,Zipcode,Name
Miskolc,audi,Lórántffy Zsuzsanna utca 30/a. 3533 Miskolc,unknown,Miskolc Autóház
unknown,ich_tanke_strom,Lajosa Kossutha 99  077 1 Kráľovský Chlmec,unknown,unknown
Miskolc,kfc_amrest,,unknown,KFC Miskolc Auchan DT
unknown,pepco,,unknown,Pepco
TISZAÚJVÁROS,shell,,unknown,TISZAÚJV II 548
KAZINCBARCIKA,shell,,unknown,KAZINCBAR II 584
MISKOLC,shell,,unknown,MISKOLC IV.
ÓZD,shell,,unknown,ÓZD II 570
MEZOKERESZTES,shell,,unknown,GELEJ M3 B
GELEJ,shell,,unknown,GELEJ A KONTÉNER KÁVÉZÓ
MEZŐKÖVESD,shell,,unknown,MEZŐKÖV. II 571
unknown,tier,,unknown,Tier
MEZOKOVESD,visa,,unknown,unknown
BUKKABRANY,visa,,unknown,unknown
TISZAUJVAROS,visa,,unknown,unknown
OZD,visa,,unknown,unknown
MISKOLC,visa,,unknown,unknown
SAJOBABONY,visa,,unknown,unknown
KAZINCBARCIKA,visa,,unknown,unknown
EDELENY,visa,,unknown,unknown
SZERENCS,visa,,unknown,unknown
SAROSPATAK,visa,,unknown,unknown
SATORALJAUJHELY,visa,,unknown,unknown
Mezokovesd,western_union,,unknown,EXCLUSIVE CHANGE ZRT E308
Mezokeresztes,western_union,,unknown,MAGYAR POSTA ZRT
Szentistvan,western_union,,unknown,MAGYAR POSTA ZRT
Tiszakeszi,western_union,,unknown,MAGYAR POSTA ZRT
Mezocsat,western_union,,unknown,MAGYAR POSTA ZRT
Tiszaujvaros,western_union,,unknown,MAGYAR POSTA ZRT
Bogacs,western_union,,unknown,MAGYAR POSTA ZRT
Tiszakarad,western_union,,unknown,MAGYAR POSTA ZRT
Onod,western_union,,unknown,MAGYAR POSTA ZRT
Nyekladhaza,western_union,,unknown,MAGYAR POSTA ZRT
Tarcal,western_union,,unknown,MAGYAR POSTA ZRT
Taktaharkany,western_union,,unknown,MAGYAR POSTA ZRT
Emod,western_union,,unknown,MAGYAR POSTA ZRT
Cigand,western_union,,unknown,MAGYAR POSTA ZRT
Miskolc,western_union,,unknown,MAGYAR POSTA ZRT
Tiszaluc,western_union,,unknown,MAGYAR POSTA ZRT
Buekkszentkereszt,western_union,,unknown,MAGYAR POSTA ZRT
Sajolad,western_union,,unknown,MAGYAR POSTA ZRT
Onga,western_union,,unknown,MAGYAR POSTA ZRT
Szerencs,western_union,,unknown,EXCLUSIVE CHANGE ZRT E413
Tokaj,western_union,,unknown,MAGYAR POSTA ZRT
Sarospatak,western_union,,unknown,MAGYAR POSTA ZRT
Csokvaomany,western_union,,unknown,MAGYAR POSTA ZRT
Tolcsva,western_union,,unknown,MAGYAR POSTA ZRT
Sajobabony,western_union,,unknown,MAGYAR POSTA ZRT
Tallya,western_union,,unknown,MAGYAR POSTA ZRT
Erdobenye,western_union,,unknown,MAGYAR POSTA ZRT
Olaszliszka,western_union,,unknown,MAGYAR POSTA ZRT
Boldva,western_union,,unknown,MAGYAR POSTA ZRT
Satoraljaujhely,western_union,,unknown,MAGYAR POSTA ZRT
Ozd,western_union,,unknown,EXCLUSIVE CHANGE ZRT E407
Megyaszo,western_union,,unknown,MAGYAR POSTA ZRT
Szirmabesenyo,western_union,,unknown,MAGYAR POSTA ZRT
Borsodnadasd,western_union,,unknown,MAGYAR POSTA ZRT
Kazincbarcika,western_union,,unknown,EXCLUSIVE CHANGE ZRT E410
Szikszo,western_union,,unknown,MAGYAR POSTA ZRT
Sajoszentpeter,western_union,,unknown,MAGYAR POSTA ZRT
Abaujszanto,western_union,,unknown,MAGYAR POSTA ZRT
Palhaza,western_union,,unknown,MAGYAR POSTA ZRT
Banreve,western_union,,unknown,MAGYAR POSTA ZRT
Edeleny,western_union,,unknown,MAGYAR POSTA ZRT
Sajokaza,western_union,,unknown,MAGYAR POSTA ZRT
Encs,western_union,,unknown,MAGYAR POSTA ZRT
Putnok,western_union,,unknown,MAGYAR POSTA ZRT
Szendro,western_union,,unknown,MAGYAR POSTA ZRT
Hidasnemeti,western_union,,unknown,MAGYAR POSTA ZRT
Gonc,western_union,,unknown,MAGYAR POSTA ZRT
Rudabanya,western_union,,unknown,MAGYAR POSTA ZRT
