City,Place Name,Zipcode,Name
Trento,audi,Via di San Vincenzo 42 38123 Trento,unknown,DORIGONI
Bolzano,audi,Via Lancia 12-14 39100 Bolzano,unknown,IN CAR
Spiazzo,audi,Fraz. Mortaso 149 38088 Spiazzo,unknown,COZZIO EMILIO & C.
Ziano di Fiemme,audi,Via Stazione 23 38030 Ziano di Fiemme,unknown,EUROMOTORI VANZETTA
Bolzano,audi,Via Enzo Ferrari 8 39100 Bolzano,unknown,AUTOCITY
Rovereto,audi,Via Parteli 8 38068 Rovereto,unknown,DORIGONI
Brunico,audi,VIA J.G.MAHL 32A 39031 Brunico,unknown,AUTO BRENNER
Marlengo,audi,Via Palade 27 39020 Marlengo,unknown,IN CAR
Trento,audi,Via Alto Adige 30 38121 Trento,unknown,DORIGONI
Trento,dan_john,,unknown,Dan John Trento
Bolzano,dan_john,,unknown,Dan John Bolzano
Merano,dan_john,,unknown,Dan John Merano
MOENA,ewiva_it,STRADA DE MASSORT Moena TN,unknown,unknown
Rovereto,fedex,,unknown,unknown
Riva Del Garda,fedex,,unknown,unknown
Predazzo,fedex,,unknown,unknown
Pergine Valsugana,fedex,,unknown,unknown
Merano,fedex,,unknown,unknown
Cavalese,fedex,,unknown,unknown
Bressanone,fedex,,unknown,unknown
Bolzano,fedex,,unknown,unknown
Merano (BZ),hm,,unknown,Via Leonardo Da Vinci 38
Bolzano (BZ),hm,,unknown,Centro Commerciale Centrum
Trento (TN),hm,,unknown,Via Oss Mazzurana 57
Bolzano,ich_tanke_strom,Plaun Grond  7532 Tschierv,unknown,unknown
Bolzano,ich_tanke_strom,Parkplatz Bauorcha  7535 Valchava,unknown,unknown
Bolzano,ich_tanke_strom,Parkplatz  7537 Val Müstair,unknown,unknown
Bolzano,ich_tanke_strom,Via da Lü  7534 Lü,unknown,unknown
Bolzano,ich_tanke_strom,Rofenstraße 4  6458 Vent,unknown,unknown
Bolzano,ich_tanke_strom,Hotel Staila 20  7533 Fuldera,unknown,unknown
Provincia di Trento,ionity,,unknown,Trento
MERANO (BZ),mercedes_benz,,unknown,AUTO ERB S.r.l.
Bolzano ( BZ ),mercedes_benz,,unknown,AUTOINDUSTRIALE S.r.l.
Bolzano,mercedes_benz,,unknown,AUTOINDUSTRIALE S.r.l.
RIVA DEL GARDA (TN),mercedes_benz,,unknown,CRISTOFARI GIULIANO
Brunico ( BZ ),mercedes_benz,,unknown,AUTOINDUSTRIALE S.r.l.
Rovereto,mercedes_benz,,unknown,AUTOINDUSTRIALE S.r.l.
Ravina di Trento,mercedes_benz,,unknown,AUTOINDUSTRIALE S.r.l.
Trento,mercedes_benz,,unknown,INTERSERVICE S.p.A.
Trento,ovs,,unknown,OVS Kids Trento Centro
Bolzano,ovs,,unknown,OVS Bolzano Talvera
Rovereto,ovs,,unknown,OVS Rovereto - Millenium Center
Merano,ovs,,unknown,OVS Merano
Brunico,ovs,,unknown,OVS Brunico
Pinzolo,ovs,,unknown,OVS Kids Pinzolo
Arco,ovs,,unknown,OVS Arco
Cles,ovs,,unknown,OVS Kids Cles
Tione Di Trento,ovs,,unknown,OVS Kids Tione di Trento
Vipiteno,ovs,,unknown,OVS Kids Vipiteno
Bressanone,ovs,,unknown,OVS Bressanone
Borgovalsugana,ovs,,unknown,OVS Borgovalsugana Kids
Bolzano,pepco,,unknown,Pepco
Provincia di Trento,tier,,unknown,Tier
Bolzano,timberland,,unknown,Timberland - Bolzano
BRENNERO,timberland,,unknown,Timberland OUTLET - Brennero
