City,Place Name,Zipcode,Name
ÖSTERSUND,systembolaget_se,,unknown,Lillänge
BRÄCKE,systembolaget_se,,unknown,Riksvägen 39
SVEG,systembolaget_se,,unknown,Fjällvägen 5
STRÖMSUND,systembolaget_se,,unknown,Storgatan 6
JÄRPEN,systembolaget_se,,unknown,Gastkullevägen 1 A
HAMMARSTRAND,systembolaget_se,,unknown,Centralgatan 12
SVENSTAVIK,systembolaget_se,,unknown,Centrumvägen 3 B
ÅRE,systembolaget_se,,unknown,Årevägen 49
KROKOM,systembolaget_se,,unknown,Genvägen 8
FUNÄSDALEN,systembolaget_se,,unknown,Sjöängsvägen 2
