State,Place Name,City,Establishments
UNKNOWN,accor,unknown,2
CHISINAU,audi,Chisinau,1
UNKNOWN,bmw_group,Kishinev,1
UNKNOWN,deloitte,unknown,1
UNKNOWN,ecco,Chisinau,2
UNKNOWN,enterprise,Balti,1
UNKNOWN,enterprise,Chisinau,1
CHISINAU,ernst_young,Chisinau,1
UNKNOWN,geox,CHISINAU,1
04,hugo_boss,Chisinau,1
UNKNOWN,kaufland,Chisinau,5
UNKNOWN,kaufland,Balti,1
UNKNOWN,kaufland,Comrat,1
UNKNOWN,kaufland,Orhei,1
UNKNOWN,kaufland,Ungheni,1
UNKNOWN,leonidas,Chisinau,1
STRASENI,lukoil,Straseni city,2
CHISINAU,lukoil,mun. Chisinau,11
ORHEI,lukoil,unknown,3
CHISINAU,lukoil,Chisinau,18
GAGAUZIA,lukoil,Comrat,1
CHISINAU,lukoil,unknown,3
FLORESTI,lukoil,Floresti,1
TARACLIA,lukoil,Telenesti,1
LALOVENI,lukoil,Ialoveni,1
BALTI,lukoil,unknown,2
BRICENI,lukoil,unknown,1
LALOVENI,lukoil,Ialoveni city,1
ANENIINOI,lukoil,unknown,2
NISPORENI,lukoil,unknown,1
DONDUSENI,lukoil,unknown,1
RAIONULEDINET,lukoil,Edinet city,1
UNGHENI,lukoil,unknown,1
LALOVENI,lukoil,unknown,1
HINCESTI,lukoil,Hincesti city,2
REZINA,lukoil,unknown,1
CANTEMIR,lukoil,Cantemir,1
BALTI,lukoil,mun. Balti,4
LEOVA,lukoil,Leova,1
ANENIINOI,lukoil,Anenii Noi,1
BALTI,lukoil,Balti,2
TARACLIA,lukoil,unknown,1
HINCESTI,lukoil,Hincesti,1
RISCANI,lukoil,unknown,1
DROCHIA,lukoil,Drochia,1
STINGANISTRULUI,lukoil,unknown,1
RAIONULOCNITA,lukoil,unknown,1
STRASENI,lukoil,Taraclia,1
CAUSENI,lukoil,Causeni city,1
CALARASI,lukoil,unknown,1
GLODENI,lukoil,Glodeni,1
RAIONULSOROCA,lukoil,unknown,1
FLORESTI,lukoil,unknown,1
GAGAUZIA,lukoil,Vulcanesti,1
RISCANI,lukoil,Ryshkany,1
ORHEI,lukoil,Orhei,1
GAGAUZIA,lukoil,Chadyr-Lunga,1
BRICENI,lukoil,Briceni,1
LALOVENI,lukoil,mun. Chisinau,1
CAHUL,lukoil,unknown,2
UNGHENI,lukoil,Ungheni city,1
ORHEI,lukoil,Orgeyev,1
HINCESTI,lukoil,unknown,1
FALESTI,lukoil,Falesti,1
GAGAUZIA,lukoil,unknown,1
RAIONULSOROCA,lukoil,Soroca,1
CAHUL,lukoil,Cahul city,1
STEFANVODA,lukoil,Stefan-Vode,1
RAIONULEDINET,lukoil,Edinet,1
GAGAUZIA,lukoil,Ciadir-Lunga city,1
UNKNOWN,man_truck_and_bus,Chisinau,1
UNKNOWN,man_truck_and_bus,"St. Petersburg, Russia",1
UNKNOWN,moneygram,LEOVA,6
UNKNOWN,moneygram,DROCHIA,12
UNKNOWN,moneygram,CHISINAU,279
UNKNOWN,moneygram,BENDER,20
