City,Place Name,Zipcode,Name
Pisa,avis,,unknown,Avis Italy Pisa Airport
Pisa,dan_john,,unknown,Dan John Pisa
Cascina,deichmann,,unknown,DEICHMANN negozio Cascina Via Del Fosso Vecchio 459
Volterra,western_union,,unknown,FRIANI MICHELE
Prato,western_union,,unknown,FAROOQ CALL CENTER DI MUHAMMAD FAROOQ
San Miniato,western_union,,unknown,TABACCHI FASTELLI DI FASTELLI MILENA
Peccioli,western_union,,unknown,RIVENDITA N 2 DI MARCO GHIONZOLI
Castelfranco Di Sotto,western_union,,unknown,CARMIGNANI GINO
Pontedera,western_union,,unknown,ASSISTENZA EXPRESS DI MUHAMMAD RASIB
Ponsacco,western_union,,unknown,TABACCHERIA TOSCANA DI RETINI MATTEO
Santa Croce Sull Arno,western_union,,unknown,MANGA STORE DI SINGH BALJIT
San Miniato San Donato,western_union,,unknown,VIGLIOTTI MILEDI
Pisa,western_union,,unknown,HOSSAIN ANWAR
Calcinaia,western_union,,unknown,SMOKING HOUSE DI BEATRICE TERESSI
Bientina,western_union,,unknown,TABACCHERIA DI ROBERTO DI BENEDETTO
Cascina,western_union,,unknown,ROMOLI ALESSIO
San Giuliano Terme,western_union,,unknown,TABACCHERIA COLLOCA FRANCESCO
Vecchiano,western_union,,unknown,CERQUA MASSIMILIANO
