City,Place Name,Zipcode,Name
เลย,caltex,,unknown,คาลเท็กซ์ สาขาบัวสวรรค์พาวเวอร์ (ประเทศไทย) จำกัด
เลย,nissan_europe,,unknown,สยามนิสสัน เลย วังสะพุง
unknown,pizza_hut_th,55 Charoenrat Road Kudpong Subdistrict Muang Loei District Loei Province 42000,unknown,Loei
LOEI,visa,,unknown,unknown
MEAUNG LOEI,visa,,unknown,unknown
Loei,western_union,,unknown,PTT.LOEI PITROLEUM
Pak Chom,western_union,,unknown,BAAC CHIENGKOM
Chiang Khan,western_union,,unknown,BAAC BAN THAT
Na Duang,western_union,,unknown,BAAC NA DUANG
Mueang,western_union,,unknown,THAILAND POST LOEI
Tha Li,western_union,,unknown,BAAC THA LI
Phu Ruea,western_union,,unknown,BAAC PHU RUA
Erawan,western_union,,unknown,THAILAND POST ERAWAN
Na Haeo,western_union,,unknown,BAAC NA HAEO
Wang Saphung,western_union,,unknown,BBL WANG SAPHUNG
Pha Khao,western_union,,unknown,BAAC PHA KHAO
Dan Sai,western_union,,unknown,KTB DAN SAI
Nong Hin,western_union,,unknown,THAILAND POST NONG HIN
Phu Luang,western_union,,unknown,THAILAND POST PHU LUANG
Phu Kradueng,western_union,,unknown,THAILAND POST PHU KRADUENG
