City,Place Name,Zipcode,Name
TOULON,visa,,unknown,unknown
FREJUS,visa,,unknown,unknown
ST RAPHAEL,visa,,unknown,unknown
LA CRAU,visa,,unknown,unknown
LE LUC,visa,,unknown,unknown
COGOLIN,visa,,unknown,unknown
LA SEYNE SUR MER,visa,,unknown,unknown
SIX FOURS LES PLAGES,visa,,unknown,unknown
SANARY SUR MER,visa,,unknown,unknown
CARQUEIRANNE,visa,,unknown,unknown
BANDOL,visa,,unknown,unknown
OLLIOULES,visa,,unknown,unknown
HYERES,visa,,unknown,unknown
LA VALETTE DU VAR,visa,,unknown,unknown
LA GARDE,visa,,unknown,unknown
ST CYR SUR MER,visa,,unknown,unknown
LA LONDE LES MAURES,visa,,unknown,unknown
LE BEAUSSET,visa,,unknown,unknown
LE LAVANDOU,visa,,unknown,unknown
SOLLIES PONT,visa,,unknown,unknown
CAVALAIRE SUR MER,visa,,unknown,unknown
LA CROIX VALMER,visa,,unknown,unknown
BRIGNOLES,visa,,unknown,unknown
ST TROPEZ,visa,,unknown,unknown
STE MAXIME,visa,,unknown,unknown
ST MAXIMIN LA STE BAUME,visa,,unknown,unknown
LE CANNET DES MAURES,visa,,unknown,unknown
ROQUEBRUNE SUR ARGENS,visa,,unknown,unknown
LORGUES,visa,,unknown,unknown
LES ARCS,visa,,unknown,unknown
BARJOLS,visa,,unknown,unknown
DRAGUIGNAN,visa,,unknown,unknown
FAYENCE,visa,,unknown,unknown
MONTAUROUX,visa,,unknown,unknown
