City,Place Name,Zipcode,Name
unknown,accor,12 Dimitrie Cantemir Blvd 2001 CHISINAU,unknown,BERDS Chisinau Mgallery Hotel Collection
unknown,accor,72 Vlaicu Pircalab str MD 2012 CHISINAU,unknown,Mercure Chisinau Center Jazz Hotel
Kishinev,bmw_group,,unknown,Autospace S.R.L.
unknown,deloitte,,unknown,Chisinau
Chisinau,ecco,,unknown,ECCO Pushkin Chisinau
Balti,enterprise,,unknown,Bălți Train Station
Chisinau,enterprise,,unknown,Chișinău International Airport
CHISINAU,geox,,unknown,Geox CHISINAU
Chisinau,kaufland,,unknown,Chisinau Codru
Balti,kaufland,,unknown,Balti
Comrat,kaufland,,unknown,Comrat
Orhei,kaufland,,unknown,Orhei
Ungheni,kaufland,,unknown,Ungheni
Chisinau,leonidas,,unknown,Prochocolate S.R.L.
Chisinau,man_truck_and_bus,,unknown,AUTOFORTA S.R.L.
"St. Petersburg, Russia",man_truck_and_bus,,unknown,MT-Group Limited Liability Company 
LEOVA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #764 - LEOVA
DROCHIA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #702 - DROCHIA
CHISINAU,moneygram,,unknown,MOLDINDCONBANK - Agency No. 10
BENDER,moneygram,,unknown,EXIMBANK - #70 - BENDER
GLODENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #753 - GLODENI
CAMENCA,moneygram,,unknown,EXIMBANK - #22
BALTI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #750 - BALTI
CALARASI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #768 - CALARASI
TIRASPOL,moneygram,,unknown,AGROPROMBANK
KITSKANY,moneygram,,unknown,AGROPROMBANK
BENDERY,moneygram,,unknown,AGROPROMBANK
DUBOSSARY,moneygram,,unknown,"""AGROPROMBANK - OTDELENIE V MAGAZINE """"KVI"""
KAMENKA,moneygram,,unknown,AGROPROMBANK - KAMENKA
ANENII NOI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #796 - ANENII NOI
RYBNITSA,moneygram,,unknown,AGROPROMBANK
SOLDANESTI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #707 - SOLDANESTI
SOROCA,moneygram,,unknown,POSTA MOLDOVEI
CEADIR LUNGA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #781 - CEADIR LUNG
CIMISLIA,moneygram,,unknown,MOLDINDCONBANK - #65 - CIMISLIA
FLORESTI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #780 - FLORESTI
KITSKANA,moneygram,,unknown,EXIMBANK - #90 - KITSKANA
OCNITA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #792 - OCNITA
COMRAT,moneygram,,unknown,MOLDOVA-AGROINDBANK - #761 - COMRAT
COSNITA,moneygram,,unknown,POSTA MOLDOVEI
EDINET,moneygram,,unknown,MOLDOVA-AGROINDBANK - #791 - EDINET
DONDUSENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #754 - DONDUSENI
NISPORENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #765 - NISPORENI
CRICOVA,moneygram,,unknown,POSTA MOLDOVEI
CAHUL,moneygram,,unknown,MOLDOVA-AGROINDBANK - #756 - CAHUL
DURLESHTI,moneygram,,unknown,MOLDINDCONBANK - #87 - DURLESHTI - AGENC
HINCESTI,moneygram,,unknown,POSTA MOLDOVEI
ORHEI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #766 - ORHEI
UNGHENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #788 - UNGHENI
CAUSENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #769 - CAUSENI
BRICENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #763 - BRICENI
REZINA,moneygram,,unknown,POSTA MOLDOVEI
FALESTI,moneygram,,unknown,POSTA MOLDOVEI
CEADIR-LUNGA,moneygram,,unknown,BC ENERGBANK SA - #5 - COMRAT
SINGEREI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #773 - SINGEREI
IALOVENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #797 - IALOVENI
CORNESHTI,moneygram,,unknown,MOLDINDCONBANK - #90 - CORNESHTI - AGENC
SCULENI,moneygram,,unknown,POSTA MOLDOVEI
COCIERI,moneygram,,unknown,POSTA MOLDOVEI
SANGEREI,moneygram,,unknown,MOLDINDCONBANK - #94 - SANGEREI - AGENCY
AVDARMA,moneygram,,unknown,POSTA MOLDOVEI
BASARABEASCA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #786 - BASARABEASC
CANTEMIR,moneygram,,unknown,MOLDOVA-AGROINDBANK - #712 - CANTEMIR
CONGAZ,moneygram,,unknown,POSTA MOLDOVEI
RISCANI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #779 - RISCANI
STEFAN-VODA,moneygram,,unknown,MOLDINDCONBANK - #107 - STEFAN-VODA - AG
STRASENI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #772 - STRASENI
TARACLIA,moneygram,,unknown,MOLDOVA-AGROINDBANK - #774 - TARACLIA
TELENESTI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #775 - TELENESTI
VULCANESTI,moneygram,,unknown,MOLDOVA-AGROINDBANK - #795 - VULCANESTI
