City,Place Name,Zipcode,Name
Ibiza,bmw_group,,unknown,Proa Premium
Palma de Mallorca,bmw_group,,unknown,Proa Premium
Manacor,bmw_group,,unknown,Proa Premium
Llucmajor,bmw_group,,unknown,Proa Premium
Molina de Segura,burgerking,,unknown,Burger King
San Antonio de Portmany-Ibiza,burgerking,,unknown,Burger King
Ibiza,burgerking,,unknown,Burger King
Santa Ponsa,burgerking,,unknown,Burger King
Palma de Mallorca,burgerking,,unknown,Burger King
Porto Pi,burgerking,,unknown,Burger King
Can Pastilla,burgerking,,unknown,Burger King
Puerto Alcudia,burgerking,,unknown,Burger King
Santa Margarida,burgerking,,unknown,Burger King
Portocristo,burgerking,,unknown,Burger King
Cala Millor,burgerking,,unknown,Burger King
Cala Ratjada,burgerking,,unknown,Burger King
Ciudadela,burgerking,,unknown,Burger King
Mahon,burgerking,,unknown,Burger King
Palma de Mallorca,hm,,unknown,C.C Fan Mallorca Shopping
Manacor,mercedes_benz,,unknown,"AUTO VIDAL, S.A."
Can Picafort - Santa Margarita,mercedes_benz,,unknown,"TALLERS BERNAT BIBILONI, S.L."
Ibiza,mercedes_benz,,unknown,"TERRENAUTO, S.L.U."
Santa María,mercedes_benz,,unknown,"AUTO VIDAL, S.A."
Maiorca Inca,ovs,,unknown,OVS Kids Maiorca Inca
Manacor,ovs,,unknown,OVS Kids Manacor J Lliteras 
Inca,peluquerias_low_cost_es,,unknown,Peluquerías Low Cost
Palma de Mallorca,ricoh_europe,,unknown,Ricoh Mallorca
IBIZA,shell,,unknown,JENA
MARRATXI,shell,,unknown,MARRATXI
Baleares,shell,,unknown,SES OLLERIES
PALMA DE MALLORCA,shell,,unknown,POLIGONO LEVANTE
Palma De Mallorca,vans,,unknown,Vans Store Cc Fan Mallorca
EIVISSA,visa,,unknown,unknown
SANTANYI,visa,,unknown,unknown
CAMPOS,visa,,unknown,unknown
FELANITX,visa,,unknown,unknown
SANTA PONCA,visa,,unknown,unknown
PORRERES,visa,,unknown,unknown
ES COLL DE`N RABASSA,visa,,unknown,unknown
ANDRATX,visa,,unknown,unknown
PALMA,visa,,unknown,unknown
PONT D´INCA,visa,,unknown,unknown
MANACOR,visa,,unknown,unknown
INCA,visa,,unknown,unknown
SA POBLA,visa,,unknown,unknown
PUERTO DE ALCUDIA,visa,,unknown,unknown
MAO,visa,,unknown,unknown
CIUTADELLA,visa,,unknown,unknown
Santa Eulalia Del Río,vodafone_es,,unknown,Vodafone Santa Eulalia Del Río
Palma De Mallorca,vodafone_es,,unknown,Vodafone Carrefour General Riera
Ibiza,vodafone_es,,unknown,Vodafone Isidoro Macabich
Manacor,vodafone_es,,unknown,Vodafone Manacor
Inca,vodafone_es,,unknown,Vodafone Inca
Llucmajor,vodafone_es,,unknown,Punto Vodafone Llucmajor
Marratxi,vodafone_es,,unknown,Vodafone Marratxi
Eivissa,western_union,,unknown,IMPRENTA Y ROTULACION IBIZA FOREVER
Llucmajor,western_union,,unknown,ARENAL
