State,Place Name,City,Establishments
UNKNOWN,accor,unknown,9
UNKNOWN,action,Praha 6,1
UNKNOWN,action,Kladno,1
UNKNOWN,action,OPAVA,1
UNKNOWN,action,Hradec Kralove,1
UNKNOWN,action,Frýdek-Místek,1
UNKNOWN,action,Ostrava,1
UNKNOWN,action,Pardubice,1
UNKNOWN,action,Pribram,1
UNKNOWN,action,Trebic,1
UNKNOWN,action,Trmice,1
UNKNOWN,action,Bohumin,1
UNKNOWN,action,Kromeriz,1
UNKNOWN,action,Jihlava,1
UNKNOWN,action,Tabor,1
UNKNOWN,action,Kolin,1
UNKNOWN,action,Praha,4
UNKNOWN,action,Prostějov,1
UNKNOWN,action,Mladá Boleslav,1
UNKNOWN,action,Ostrava-Trebovice,1
UNKNOWN,action,Chrudim,1
UNKNOWN,action,Plzen,2
UNKNOWN,action,Most,2
UNKNOWN,action,Cheb,1
UNKNOWN,action,Jablonec nad Nisou,1
UNKNOWN,action,Staré Město,1
UNKNOWN,action,Ústí Nad Labem,1
UNKNOWN,action,Havířov,1
UNKNOWN,action,Olomouc,2
UNKNOWN,action,Plzeň,1
UNKNOWN,action,Karviná-Ráj,1
UNKNOWN,action,Praha 17,1
UNKNOWN,action,Novy Jicin,1
UNKNOWN,action,Česká Lípa,1
UNKNOWN,action,Děčín,1
UNKNOWN,action,Vyškov,1
UNKNOWN,action,Pisek,1
UNKNOWN,action,Žatec,1
UNKNOWN,action,Praha 13,1
UNKNOWN,action,Přerov,1
UNKNOWN,action,Teplice,1
UNKNOWN,action,Mariánské Lázně,1
UNKNOWN,action,Liberec,1
UNKNOWN,action,Blansko,1
UNKNOWN,adidas,Ostrava,1
UNKNOWN,adidas,Prague,2
UNKNOWN,adidas,Hate,1
UNKNOWN,alamo,Prague,2
PRAHA,alstom,Praha 1,1
LIBERECKY,alstom,Okres Ceska Lipa,1
PRAHA,asics_eu,Praha 8,1
OLOMOUCKY,audi,"Olomouc, Holice",1
PRAHA,audi,Praha 5,1
KRALOVEHRADECKY,audi,Hradec Králové,2
UNKNOWN,audi,Ostrava - Hrabová,1
OLOMOUCKY,audi,Olomouc,2
MORAVSKOSLEZSKY,audi,Ostrava - Poruba,1
PRAHA,audi,Praha 8,1
PLZENSKY,audi,Plzeň,2
PRAHA,audi,Praha 6,1
CENTRALBOHEMIA,audi,Praha - Čestlice,1
SOUTHMORAVIAN,audi,Brno,2
SOUTHMORAVIAN,audi,Kyjov,1
SOUTHMORAVIAN,audi,Hodonín,1
ZLIN,audi,Zlín-Želechovice nad Dřevnicí,1
JIHOCESKY,audi,České Budějovice,1
ZLIN,audi,Zlín - Příluky,1
ZLIN,audi,Uherské Hradište,1
CENTRALBOHEMIA,audi,Praha 6,1
CENTRALBOHEMIA,audi,Poděbrady,1
PARDUBICKY,audi,Pardubice,1
LIBERECKY,audi,Liberec - Vratislavice nad Nisou,1
USTECKY,audi,Teplice,1
PRAHA,audi,Praha 9,2
PRAHA,audi,Praha 10-Štěrboholy,1
MORAVSKOSLEZSKY,audi,Ostrava-Moravská Ostrava,1
SOUTHMORAVIAN,audi,Slavkov u Brna,1
CENTRALBOHEMIA,audi,Kladno IV,1
PRAHA,audi,Praha 3,1
CENTRALBOHEMIA,audi,Praha 4 - Kunratice,1
MORAVSKOSLEZSKY,audi,Opava - Jaktař,1
KARLOVARSKY,audi,Karlovy Vary,1
PRAGUE6,avis,Prague,1
OSTRAVA,avis,Ostrava,2
PRAHACITYCENTER,avis,Prague,1
NHOLOMOUCCONGRESSHOTEL,avis,Olomouc,1
BRNO,avis,Brno,1
HLAVNÍMĚSTOPRAHA,billa,Praha 8 - Oc Krakov,1
STŘEDOČESKÝKRAJ,billa,Dobřichovice Lety,1
KRÁLOVEHRADECKÝKRAJ,billa,Hořice,1
HLAVNÍMĚSTOPRAHA,billa,Praha Kunratice,1
HLAVNÍMĚSTOPRAHA,billa,Praha Kbely,1
STŘEDOČESKÝKRAJ,billa,Mladá Boleslav,3
JIHOMORAVSKÝKRAJ,billa,Znojmo,2
PARDUBICKÝKRAJ,billa,Pardubice,2
PLZEŇSKÝKRAJ,billa,Nepomuk,1
STŘEDOČESKÝKRAJ,billa,Stará Boleslav,1
PLZEŇSKÝKRAJ,billa,Strašice,1
STŘEDOČESKÝKRAJ,billa,Čestlice,1
ZLÍNSKÝKRAJ,billa,Zlín,4
ZLÍNSKÝKRAJ,billa,Otrokovice,2
JIHOČESKÝKRAJ,billa,Týn Nad Vltavou,2
PLZEŇSKÝKRAJ,billa,Zbiroh,1
JIHOMORAVSKÝKRAJ,billa,Brno,15
STŘEDOČESKÝKRAJ,billa,Velká Dobrá,1
