City,Place Name,Zipcode,Name
Martin,western_union,,unknown,SLOVENSKA POSTA S P
Stiavnik,western_union,,unknown,SLOVENSKA POSTA S P
Makov,western_union,,unknown,SLOVENSKA POSTA S P
Velke Rovne,western_union,,unknown,SLOVENSKA POSTA S P
Horna Stubna,western_union,,unknown,SLOVENSKA POSTA S P
Turcianske Teplice,western_union,,unknown,SLOVENSKA POSTA S P
Rajecke Teplice,western_union,,unknown,SLOVENSKA POSTA S P RAJECKE TEPLICE
Rajec,western_union,,unknown,SLOVENSKA POSTA S P
Bytca,western_union,,unknown,SLOVENSKA POSTA S P
Zilina,western_union,,unknown,SLOVENSKA POSTA S P
Rosina,western_union,,unknown,SLOVENSKA POSTA S P
Pribovce,western_union,,unknown,SLOVENSKA POSTA S P
Dlhe Pole,western_union,,unknown,SLOVENSKA POSTA S P
Klastor Pod Znievom,western_union,,unknown,SLOVENSKA POSTA S P
Neslusa,western_union,,unknown,SLOVENSKA POSTA S P
Lietavska Lucka,western_union,,unknown,SLOVENSKA POSTA S P
Turzovka,western_union,,unknown,SLOVENSKA POSTA S P
Cadca,western_union,,unknown,SLOVENSKA POSTA S P
Kysucky Lieskovec,western_union,,unknown,SLOVENSKA POSTA S P
Drazkovce Pri Martine,western_union,,unknown,SLOVENSKA POSTA S P
Sucany,western_union,,unknown,SLOVENSKA POSTA S P
Krasno Nad Kysucou,western_union,,unknown,SLOVENSKA POSTA S P
Teplicka Nad Vahom,western_union,,unknown,SLOVENSKA POSTA S P
Liptovska Osada,western_union,,unknown,SLOVENSKA POSTA S P
Oscadnica,western_union,,unknown,SLOVENSKA POSTA S P
Varin,western_union,,unknown,SLOVENSKA POSTA S P
Vrutky,western_union,,unknown,SLOVENSKA POSTA S P
Nova Bystrica,western_union,,unknown,SLOVENSKA POSTA S P
Terchova,western_union,,unknown,SLOVENSKA POSTA S P
Ruzomberok,western_union,,unknown,SLOVENSKA POSTA S P
Skalite,western_union,,unknown,SLOVENSKA POSTA S P
Turany Nad Vahom,western_union,,unknown,SLOVENSKA POSTA S P
Zazriva,western_union,,unknown,SLOVENSKA POSTA S P
Lubochna,western_union,,unknown,SLOVENSKA POSTA S P
Liptovsky Hradok,western_union,,unknown,SLOVENSKA POSTA S P
Liptovsky Mikulas,western_union,,unknown,SLOVENSKA POSTA S P
Oravske Vesele,western_union,,unknown,SLOVENSKA POSTA S P
Lokca,western_union,,unknown,SLOVENSKA POSTA S P
Mutne,western_union,,unknown,SLOVENSKA POSTA S P
Hrustin,western_union,,unknown,SLOVENSKA POSTA S P
Namestovo,western_union,,unknown,SLOVENSKA POSTA S P
Nizna Nad Oravou,western_union,,unknown,SLOVENSKA POSTA S P
Oravska Polhora,western_union,,unknown,SLOVENSKA POSTA S P
Zakamenne,western_union,,unknown,SLOVENSKA POSTA S P
Oravsky Podzamok,western_union,,unknown,SLOVENSKA POSTA S P
Zuberec,western_union,,unknown,SLOVENSKA POSTA S P
Tvrdosin,western_union,,unknown,SLOVENSKA POSTA S P
Rabca,western_union,,unknown,SLOVENSKA POSTA S P
Liptovske Sliace,western_union,,unknown,SLOVENSKA POSTA S P
Oravska Lesna,western_union,,unknown,SLOVENSKA POSTA S P
Podbiel,western_union,,unknown,SLOVENSKA POSTA S P
Dlha Nad Oravou,western_union,,unknown,SLOVENSKA POSTA S P
Trstena,western_union,,unknown,SLOVENSKA POSTA S P
Liesek,western_union,,unknown,SLOVENSKA POSTA S P
Lucky Pri Ruzomberoku,western_union,,unknown,SLOVENSKA POSTA S P
Lubela,western_union,,unknown,SLOVENSKA POSTA S P
Liptovska Tepla,western_union,,unknown,SLOVENSKA POSTA S P
Dolny Kubin,western_union,,unknown,SLOVENSKA POSTA S P
