City,Place Name,Zipcode,Name
Kuala Lumpur,bmw_group,,unknown,Sime Darby Auto Bavaria Sdn. Bhd. (CSL)
Kuala Lumpur,caltex,,unknown,Mieza Services Enterprise
Kuala Lumpur,michaelkors,,unknown,Michael Kors Suria KLCC
KUALA LUMPUR,visa,,unknown,unknown
KEPONG,visa,,unknown,unknown
BANDAR MANJALARA,visa,,unknown,unknown
SEGAMBUT,visa,,unknown,unknown
CPI BDR. BARU SELAYANG,visa,,unknown,unknown
BATU CAVES,visa,,unknown,unknown
JALAN DUTA,visa,,unknown,unknown
WISMA BSN2,visa,,unknown,unknown
SUNGAI BESI,visa,,unknown,unknown
CPI SG. BESI 2,visa,,unknown,unknown
TMN MALURI2,visa,,unknown,unknown
CHERAS,visa,,unknown,unknown
SETIAWANGSA,visa,,unknown,unknown
MELAWATI,visa,,unknown,unknown
Kuala Lumpur,western_union,,unknown,NZ DYNAMIC VENTURES SRI HARTAMAS
