City,Place Name,Zipcode,Name
"Auckland, New Zealand",man_truck_and_bus,,unknown,Whiting Power Systems
NUKUALOFA,moneygram,,unknown,LIU GAS STATION - #1 - NUKUALOFA - MANUK
EUA,moneygram,,unknown,BANK OF SOUTH PACIFIC - EUA
HA'APAI,moneygram,,unknown,BANK OF SOUTH PACIFIC - HA'APAI
NUKU'ALOFA,moneygram,,unknown,MBF BANK - NUKU'ALOFA
VAVAU,moneygram,,unknown,MBF BANK TONGA - VAVAU - MBF BANK VAVAU
NEIAFU,moneygram,,unknown,GATEWAY PETROLEUM SERVICES - #1 - NEIAFU
LONGOLONGO,moneygram,,unknown,SINIPATA'S FAMILY STORE - LONGOLONGO - S
TONGATAPU,moneygram,,unknown,KILIO FONUA - TONGATAPU
VAVA'U,moneygram,,unknown,BANK OF SOUTH PACIFIC - VAVA'U
PANGAI,moneygram,,unknown,MATAFONUA LODGE - #1 - PANGAI - MATAFONU
NUKU'ALOFA,visa,,unknown,unknown
"NEIAFU, VAVA'U",visa,,unknown,unknown
