City,Place Name,Zipcode,Name
Swindon Old Town,anytime_fitness,,unknown,Anytime Fitness
Barnstaple,anytime_fitness,,unknown,Anytime Fitness
Stroud,anytime_fitness,,unknown,Anytime Fitness
Weston-Super-Mare,anytime_fitness,,unknown,Anytime Fitness
Christchurch ,anytime_fitness,,unknown,Anytime Fitness
Dorchester,anytime_fitness,,unknown,Anytime Fitness
St Sampson,anytime_fitness,,unknown,Anytime Fitness
Bristol,anytime_fitness,,unknown,Anytime Fitness
Wellington,anytime_fitness,,unknown,Anytime Fitness
Truro,anytime_fitness,,unknown,Anytime Fitness
Trowbridge,anytime_fitness,,unknown,Anytime Fitness
Ringwood,anytime_fitness,,unknown,Anytime Fitness
Bishops Cleeve,anytime_fitness,,unknown,Anytime Fitness
Poole,anytime_fitness,,unknown,Anytime Fitness
Yeovil,anytime_fitness,,unknown,Anytime Fitness
Paignton,anytime_fitness,,unknown,Anytime Fitness
Ferndown,anytime_fitness,,unknown,Anytime Fitness
Exeter,ricoh_europe,,unknown,Ricoh - Exeter
North Devon,riverisland_ie_gb,,unknown,River Island BARNSTAPLE
Devon,riverisland_ie_gb,,unknown,River Island EXETER
Somerset,riverisland_ie_gb,,unknown,River Island TAUNTON
Swindon,riverisland_ie_gb,,unknown,River Island SWINDON
Dorset,riverisland_ie_gb,,unknown,River Island BOURNEMOUTH
Gloucestershire,riverisland_ie_gb,,unknown,River Island CHELTENHAM
South Gloucestershire,riverisland_ie_gb,,unknown,River Island BRISTOL LONGWELL GREEN
Bristol,riverisland_ie_gb,,unknown,River Island BRISTOL CABOT CIRCUS
Padstow,timberland,,unknown,Timberland - Padstow
unknown,zizzi_gb,Retail 3 8 Saw Close Bath 	 BA1 1EY		,unknown,Bath
unknown,zizzi_gb,5 The Square Bournemouth BH2 6HE,unknown,Bournemouth
unknown,zizzi_gb,84 Glass House Bristol BS1 3BX,unknown,Bristol Cabot Circus
unknown,zizzi_gb,29 Princess Victoria Street Bristol BS8 4BX,unknown,Bristol Clifton Village
unknown,zizzi_gb,5 Eldridge Street Dorchester DT1 1QR,unknown,Dorchester
unknown,zizzi_gb,21 Gandy Street Exeter EX4 3LS,unknown,Exeter
unknown,zizzi_gb,Gloucester Quays Outlet Centre St Ann Way GL1 5SH,unknown,Gloucester Quays
unknown,zizzi_gb,Unit 4 11 Bretonside Plymouth Plymouth PL4 0FE,unknown,Plymouth
unknown,zizzi_gb,1/3 Castle Street Salisbury SP1 1TT,unknown,Salisbury
unknown,zizzi_gb,Magdalene House Taunton TA1 1SB,unknown,Taunton
