Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
72168527,moneygram,RAPTI MONEY TRANSFER & TRADE CONCERN - T,,TULSIPUR,,,NP,+977 82-521471,,Mo-Su 09:00-19:00,MoneyGram,Q1944412
72165342,moneygram,BALMIKI TRADERS AND SUPPLIERS - TULSIPUR,,TULSIPUR,,,NP,+977 82-521440,,Mo-Su 09:00-19:00,MoneyGram,Q1944412
72250480,moneygram,DEVA BIKAS BANK LTD - #SRDDBL31 - TULSIP,,DANG,,,NP,+977 82-522398,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72248450,moneygram,GARIMA BIKAS BANK LTD - #SRGBBL14 - DANG,,DANG,,,NP,+977 82-523489,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72315053,moneygram,KARNALI BIKAS BANK LTD - #SRKBBL02 - DAN,,DANG,,,NP,+977 82-522175,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72337471,moneygram,SHINE DEVELOPMENT BANK - #SRSDB33 - TULS,,DANG,,,NP,+977 82-522780,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72430213,moneygram,SIDDHARTHA BANK LIMITED - #SRSBL39 - DAN,,DANG,,,NP,+977 82-521707,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72630084,moneygram,MACHHAPUCHCHRE BANK LTD - #SRMBBL55 - DA,,DANG,,,NP,+977 82-520501,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
72671496,moneygram,MACHHAPUCHCHRE BANK LTD - #SRMBBL55 - DA,,DANG,,,NP,+977 82-520501,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
73384737,moneygram,NEPAL BANK LIMITED - TULSIPUR,,RAPTI,,,NP,+977 985-7826400,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
74014284,moneygram,PRIME COMMERCIAL BANK LIMITED - TULSIPUR,,DANG DEUKHURI,,,NP,+977 984-8012555,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
71055673,moneygram,KUMARI BANK LTD - DANG,,DANG,,,NP,521075,,Mo-Fr 10:00-18:00; Sa 10:00-17:00; Su 10:00-18:00,MoneyGram,Q1944412
71055738,moneygram,KUMARI BANK LTD - DANG,,DANG,,,NP,521776,,Mo-Fr 10:00-18:00; Sa 10:00-17:00; Su 10:00-18:00,MoneyGram,Q1944412
71091271,moneygram,MEGA BANK NEPAL LIMITED - #URNP2019 - DA,,DANG,,,NP,+977 82-521839,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
71091488,moneygram,SANIMA BANK LIMITED - #URNP2039 - SUNSAR,,SUNSARI],,,NP,+977 25-522054,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
71195834,moneygram,BANK OF KATHMANDU LTD. - DANG,,DANG,,,NP,522691,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
71592712,moneygram,SANIMA BANK LIMITED - #URNP2200 - DANG -,,DANG,,,NP,+977 82-523416,,Mo-Su 07:00-19:00,MoneyGram,Q1944412
71058353,moneygram,D.G.S. SUPPLIERS - TULSIPUR,,TULSIPUR,,,NP,829857823904,,Mo-Su 09:00-19:00,MoneyGram,Q1944412
