State,Place Name,City,Establishments
UNKNOWN,accor,unknown,1
UNKNOWN,alamo,Christ Church,2
08,ashley_furniture,Canewood,1
BRIDGETOWN,avis,Bridgetown,1
BARBADOS,bmw_group,St. Thomas,1
UNKNOWN,enterprise,Bridgetown,1
UNKNOWN,enterprise,Christ Church,1
UNKNOWN,ernst_young,Welches,1
UNKNOWN,ford,Bridgetown,1
UNKNOWN,ford,St. Michael,2
UNKNOWN,lhw,St. James,1
UNKNOWN,longchamp,HOLETOWN SAINT JAMES,1
UNKNOWN,marriott,Bridgetown,1
UNKNOWN,michaelkors,Holetown,2
UNKNOWN,moneygram,WARRENS,1
UNKNOWN,moneygram,HASTINGS,1
UNKNOWN,moneygram,SPEIGHTSTOWN,1
UNKNOWN,moneygram,CHRIST CHURCH,1
UNKNOWN,moneygram,BRIDGETOWN,2
UNKNOWN,moneygram,SAINT JAMES,1
UNKNOWN,moneygram,ST. MICHAEL,1
UNKNOWN,moneygram,SAINT GEORGE,1
UNKNOWN,sixt,Christ Church,1
UNKNOWN,sixt,Saint James,1
UNKNOWN,visa,BRIDGETOWN,19
STPHILLIP,visa,EMERALD,1
UNKNOWN,visa,SAINT MICHAEL,14
SAINTPHILIP,visa,SAINT PHILIP,1
CHRISTCHURCH,visa,CHRIST CHURCH,5
BRIDGETOWN,visa,BRIDGETOWN,2
UNKNOWN,visa,CHRIST CHURCH,3
UNKNOWN,visa,ST. MICHAEL,7
SAINTMICHAEL,visa,BRIGETOWN,1
UNKNOWN,visa,ST. PHILLIP,1
BARBADOS,visa,CHRIST CHURCH,2
UNKNOWN,visa,ST MICHAEL,1
BARBADOS,visa,BRIDGETOWN,1
STMICHAEL,visa,ST. MICHAEL,2
UNKNOWN,visa,ST. PETER,1
UNKNOWN,visa,SAINT THOMAS,1
UNKNOWN,visa,ST. JAMES,2
UNKNOWN,visa,SAINT PETER,3
STJAMES,visa,SAINT JAMES,2
UNKNOWN,visa,SAN JAMES,1
SAINTPHILIP,western_union,Six Roads,1
CHRISTCHURCH,western_union,Bridgetown,3
UNKNOWN,western_union,Bridgetown,1
CHRISTCHURCH,western_union,Hastings,1
SAINTMICHAEL,western_union,Bridgetown,7
SAINTMICHAEL,western_union,Haggatt Hall,1
SAINTPETER,western_union,Speightstown,1
SAINTJAMES,western_union,Bridgetown,1
SAINTJAMES,western_union,Holetown,1
SAINTMICHAEL,western_union,Cave Hill,1
