State,Place Name,City,Establishments
LILONGWE,avis,Lilongwe,3
BLANTYRE,avis,Blantyre,2
UNKNOWN,ernst_young,Blantyre,1
UNKNOWN,ford,Blantyre,4
UNKNOWN,marriott,Blantyre,1
UNKNOWN,moneygram,LILONGWE,48
UNKNOWN,moneygram,MACHINGA,6
UNKNOWN,moneygram,DOWA,15
UNKNOWN,moneygram,BLANTYRE,50
UNKNOWN,moneygram,MANGOCHI,9
UNKNOWN,moneygram,MZUZU,9
UNKNOWN,moneygram,ZOMBA,8
UNKNOWN,moneygram,NKHOTAKOTA,6
UNKNOWN,moneygram,CHIKWAWA,6
UNKNOWN,moneygram,MZIMBA,11
UNKNOWN,moneygram,KARONGA,11
UNKNOWN,moneygram,THYOLO,7
UNKNOWN,moneygram,MULANJE,5
UNKNOWN,moneygram,KASUNGU,7
UNKNOWN,moneygram,NTCHEU,6
UNKNOWN,moneygram,DWANGWA,1
UNKNOWN,moneygram,CENTRAL REGION,1
UNKNOWN,moneygram,CHIKHWAWA,1
UNKNOWN,moneygram,RUMPHI,4
UNKNOWN,moneygram,PHALOMBE,3
UNKNOWN,moneygram,NSANJE,4
UNKNOWN,moneygram,MWANZA,6
UNKNOWN,moneygram,BALAKA,3
UNKNOWN,moneygram,MONKEY BAY,1
UNKNOWN,moneygram,MCHINJI,4
UNKNOWN,moneygram,CHITIPA,4
UNKNOWN,moneygram,NKHATA BAY,5
UNKNOWN,moneygram,NENO,1
UNKNOWN,moneygram,DEDZA,3
UNKNOWN,moneygram,NTCHISI,2
UNKNOWN,moneygram,CHIRADZULU,2
UNKNOWN,moneygram,SALIMA,4
UNKNOWN,moneygram,MISUKU,1
UNKNOWN,moneygram,CHISUMULU,1
UNKNOWN,moneygram,LIMBE,3
UNKNOWN,moneygram,CHICHIRI,1
UNKNOWN,moneygram,NITCHEU,1
UNKNOWN,moneygram,LONGWE,1
UNKNOWN,moneygram,CHILEKA,1
UNKNOWN,totalenergies,Nkhotakota,1
UNKNOWN,totalenergies,Mzuzu,4
UNKNOWN,totalenergies,Mangochi,2
UNKNOWN,totalenergies,Zomba,4
UNKNOWN,totalenergies,Balaka,1
UNKNOWN,totalenergies,Blantyre,15
UNKNOWN,totalenergies,Chikhwawa,3
UNKNOWN,totalenergies,Thyolo,1
UNKNOWN,totalenergies,Lilongwe,14
UNKNOWN,totalenergies,Kasungu,2
UNKNOWN,totalenergies,Salima,1
UNKNOWN,totalenergies,Dedza,1
UNKNOWN,totalenergies,Mulanje,1
UNKNOWN,totalenergies,Ntcheu,1
UNKNOWN,totalenergies,Nantipwiri,1
UNKNOWN,totalenergies,Nkhata Bay,1
UNKNOWN,totalenergies,BLANTYRE,1
UNKNOWN,totalenergies,Rumphi,1
UNKNOWN,totalenergies,MANGOCHI,1
SOUTHERNREGION,visa,GOMA,2
KARONGA,western_union,Karonga,4
MZIMBA,western_union,Mzuzu,10
BLANTYRE,western_union,Blantyre,33
BLANTYRE,western_union,Limbe,4
BLANTYRE,western_union,Lunzu,1
CHIKWAWA,western_union,Chikwawa,4
SALIMA,western_union,Salima,2
BLANTYRE,western_union,Chileka,1
BALAKA,western_union,Balaka,2
KASUNGU,western_union,Kasungu,1
DOWA,western_union,Dowa,4
NTCHEU,western_union,Ntcheu,2
DEDZA,western_union,Dedza,2
MWANZA,western_union,Mwanza,3
LILONGWE,western_union,Lilongwe,25
NKHOTAKOTA,western_union,Nkhotakota,2
MZIMBA,western_union,Mzimba,5
NKHATABAY,western_union,Nkhata Bay,1
NKHATABAY,western_union,Nkhatabay,1
MACHINGA,western_union,Machinga,3
ZOMBA,western_union,Zomba,3
MANGOCHI,western_union,Mangochi,5
MULANJE,western_union,Mulanje,1
THYOLO,western_union,Thyolo,1
PHALOMBE,western_union,Chiringa,1
