City,Place Name,Zipcode,Name
南宁,apple,,unknown,Apple 南宁万象城
Nanning,audi,No. 1 Dongqi Road Kejiyuan Rd. Industrial Zone High-tech District Nanning Guangxi Prov. 1 530007 Nanning,unknown,"Guangxi Jurong Automobile Sales & Service Co., Ltd."
Liuzhou,audi,No. 5(east) Huilun Road Liunan District Liuzhou Guangxi Prov. 5 545007 Liuzhou,unknown,"Liuzhou Helong Automobile Sales & Service Co., Ltd."
Nanning,audi,No. 16 Nali Road Yinkai Industrial Park Economic Development Zone Nanning Guangxi 16 530031 Nanning,unknown,"Guangxi Nan'ao Automobile Sales & Service Co., Ltd."
Guilin,audi,Zhenlong Logistics Park north of Lingui Airport Road Guilin 98 541100 Guilin,unknown,"Guilin Xinguangda Shi'ao Automobile Sales and Service Co., Ltd."
Nanning,audi,No. 50 Luowen Road Xixiangtang District Nanning Guangxi 50 530007 Nanning,unknown,"Nanning Hengxin Aolong Automobile Sales & Service Co., Ltd."
Nanning,audi,No.32 Jinkun Road Xingning District Nanning 32 530000 Nanning,unknown,"Guangxi Sheng'ao Automobile Sales & Service Co., Ltd."
Nanning,audi,530201 Nanning,unknown,"Guangxi Junrongyuegui Automobile Sales & Service Co., Ltd."
Beihai,audi,750336 Beihai,unknown,"Beihai He'aoAutomobile Sales & Service Co., Ltd."
Qianxinan,audi,562400 Qianxinan,unknown,"Guizhou Linrongjin'ao Automobile Sales & Service Co., Ltd."
Nanning,ikea,,unknown,Nanning
桂林,nike,,unknown,TOPSPORTS广西桂林红岭路万象城NIKE SPORT-M
南宁,nike,,unknown,Nike南宁五一优选体验店
柳州,nike,,unknown,TOPSPORTS广西柳州中山路五星商厦NIKE SPORT-M
柳州市,nike,,unknown,柳州五星大厦NK KL
