City,Place Name,Zipcode,Name
unknown,accor,Wolmar 90517 FLIC EN FLAC,unknown,Sofitel Mauritius L'Impérial Resort & Spa
unknown,accor,Royal Road Beau Champs 61008 Bel Ombre,unknown,SO Sofitel Mauritius
Les Pailles,bmw_group,,unknown,Leal & Co. Ltd.
Port-Louis,engen,,unknown,Engen Plaine Verte
Moka,engen,,unknown,Engen Bagatelle
Beau Bassin,engen,,unknown,Engen Beau Bassin
Chemin Grenier,engen,,unknown,Engen Chemin Grenier
Coromandel,engen,,unknown,Engen Coromandel
Curepipe,engen,,unknown,Engen Curepipe
Grand Baie,engen,,unknown,Engen La Croisette
Grand Gaube,engen,,unknown,Engen Grand Gaube
La Caroline,engen,,unknown,Engen La Caroline 2
La Louise,engen,,unknown,Engen La louise
La Preneuse,engen,,unknown,Engen La Preneuse
La Vigie,engen,,unknown,Engen La Vigie
Mahebourg,engen,,unknown,Engen Mahebourg
Mesnil,engen,,unknown,Engen Mesnil
Pamplemousses,engen,,unknown,Engen Pamplemousses
Raffray,engen,,unknown,Engen Petit Raffray
Petite Riviere,engen,,unknown,Engen Petite Rivière
Plaisance,engen,,unknown,Engen Plaisance
Poste de flacq,engen,,unknown,Engen Poste De Flacq
Quarre Bornes,engen,,unknown,Engen Quatre Bornes
Réduit,engen,,unknown,Engen Réduit
Tere Rouge,engen,,unknown,Engen Riche Terre
Riviere des Anguilles,engen,,unknown,Engen Rivière des Anguilles
Roches Brunes,engen,,unknown,Engen Roches Brunes
Rose-Belle,engen,,unknown,Engen Rose Belle
Rose-Hill,engen,,unknown,Engen Rose Hill
Quatre-Bornes,engen,,unknown,Engen Saint Jean
Quartier-Militaire,engen,,unknown,Engen Saint Leon
Flacq,engen,,unknown,Engen Sainte Ursule
Vacoas,engen,,unknown,Engen Vacoas
Ebene,ernst_young,6th Floor Icon Ebene Rue de l'Institut,unknown,EY
Trianon,esprit,,unknown,Esprit Franchise Store Trianon
Bagatelle Mauritius,esprit,,unknown,Esprit Franchise Store Bagatelle Mauritius
Grand Baie,esprit,,unknown,Esprit Franchise Store Grand Baie
Floreal,esprit,,unknown,Esprit Franchise Store Floreal
Port Louis,ford,,unknown,Axess Limited
Grand Baie,lhw,Royal Road Grand Baie 30512 Mauritius,unknown,Royal Palm Beachcomber Luxury
Poste de Flacq,lhw,Choisy Road Poste de Flacq. Mauritius,unknown,Constance Prince Maurice
MOKA,longchamp,,unknown,Seguia
PLAINE MAGNIEN,longchamp,,unknown,"Mauritius Duty Free Paradise Co, Ltd"
Palmar,marriott,,unknown,"SALT of Palmar, Mauritius, a Member of Design Hotels™"
Pointe aux Piments,marriott,,unknown,Le Méridien Ile Maurice
Phoenix,mercedes_benz,,unknown,CFAO Motors Mauritius Ltd.
Plaine Magnien,michaelkors,,unknown,Michael Kors Sir Seewoosagar Ramgoolam International Airport Mauritius
CUREPIPE,moneygram,,unknown,MCB - CUREPIPE
CENTRAL FLACQ,moneygram,,unknown,THOMAS COOK MAURITIUS
BEAU PLAN,moneygram,,unknown,MCB LTD - #48 - BEAU PLAN - BEAU PLAN KI
GOODLANDS,moneygram,,unknown,MCB - #009 - GOODLANDS
BEAU BASSIN,moneygram,,unknown,MCB - BEAU BASSIN
TRIOLET,moneygram,,unknown,MCB - #010 - TRIOLET
MAHEBOURG,moneygram,,unknown,MCB - #004 - MAHEBAOURG
VACOAS,moneygram,,unknown,MCB - #035 - LA CAVERNE
QUATRE BORNES,moneygram,,unknown,MCB - QUATRE BORNES
FLACQ,moneygram,,unknown,MAUBANK LTD - FLACQ - FLACQ
GRAND BAY,moneygram,,unknown,MCB - GRAND BAY OFFSITE
TERRE ROUGE,moneygram,,unknown,MAUBANK LTD - TERRE ROUGE - TERRE ROUGE
RIVIERE DU REMPART,moneygram,,unknown,MCB - #019 - RIVIERE DU REMPART
TAMARIN,moneygram,,unknown,THOMAS COOK (MAURITIUS) OPERATIONS CO LT
CHEMIN GRENIER,moneygram,,unknown,MCB - #017 - CHEMIN GRENIER
ST PIERRE,moneygram,,unknown,MAUBANK LTD - ST PIERRE - ST PIERRE
ROSE HILL,moneygram,,unknown,MCB - ROSE HILL 2
ROSE BELLE,moneygram,,unknown,MCB - #018 - ROSE BELLE
PORT LOUIS,moneygram,,unknown,MCB - PORT LOUIS 2
EBENE,moneygram,,unknown,MCB - EBENE - EBENE BRANCH
TRIANON,moneygram,,unknown,MCB - #43 - TRAINON
CENTRE DE FLACQ,moneygram,,unknown,MCB - FLACQ OFFSITE
PHOENIX,moneygram,,unknown,MCB - #022 - PHOENIX
RIVIERE DRAGON,moneygram,,unknown,MCB - #038 - RIVIERE NOIRE
FLIC-EN-FLACQ,moneygram,,unknown,MCB - #037 - FLIC EN FLAC
MOKA,moneygram,,unknown,MCB - BAGATELLE
RIVIERE DES ANGUILLES,moneygram,,unknown,MCB - #024 - RIVIERE DES ANGUILLES
PAMPLEMOUSSES,moneygram,,unknown,MCB - #033 - PAMPLEMOUSSES
BEL AIR,moneygram,,unknown,MCB - #026 - BEL AIR
SAINT PIERRE,moneygram,,unknown,MCB - #021 - SAINT PIERRE
PLAINE MAGNIEN,moneygram,,unknown,MCB - #028 - PLAINE MAGNIEN
PORT MATHURIN,moneygram,,unknown,MCB - #036 - RODRIGUES
MONTAGNE BLANCHE,moneygram,,unknown,MCB - #031 - MONTAGNE BLANCHE
LALMATIE,moneygram,,unknown,MCB - #025 - LALLMATIE
STANLEY,moneygram,,unknown,MCB - #029 - STANLEY
REDUIT,moneygram,,unknown,MCB - #014 - REDUIT
FLOREAL,moneygram,,unknown,MCB - #040 - FLOREAL
LALLMATIE,moneygram,,unknown,MAUBANK LTD - LALLMATIE - LALLMATIE
GRAND BOIS,moneygram,,unknown,THOMAS COOK MAURITIUS
TROU D'EAU DOUCE,moneygram,,unknown,THOMAS COOK MAURITIUS
TROU AUX BICHES,moneygram,,unknown,THOMAS COOK MAURITIUS
PLAINE DES PAPAYES,moneygram,,unknown,MCB - #023 - PLAINE DES PAPAYES
BELLE MARE,moneygram,,unknown,THOMAS COOK MAURITIUS
Grand Baie,next,,unknown,Grand Baie
Moka ,next,,unknown,Bagatelle
Saint Felix,sixt,,unknown,Car Hire Mauritius/Shanti Maurice | SIXT rent a car
Belle Mare,sixt,,unknown,Car Hire Mauritius/Sunrise Attitude | SIXT rent a car
Trou d'Eau Douce,sixt,,unknown,Car Hire Mauritius/Tropical Attitude | SIXT rent a car
Balaclava,sixt,,unknown,Car Hire Mauritius/Ravenala Attitude | SIXT rent a car
Pointe aux Piments,sixt,,unknown,Car Hire Mauritius/Récif Attitude Hotel | SIXT rent a car
Anse La Raie,sixt,,unknown,Car Hire Mauritius/Lagoon Attitude | SIXT rent a car
Calodyne,sixt,,unknown,Car Hire Mauritius/Zilwa Attitude Hotel | SIXT rent a car
Bain Boeuf,sixt,,unknown,Car Hire Mauritius/Coin de Mire Attitud | SIXT rent a car
Flic en Flac,sixt,,unknown,Car Hire Mauritius/Sugar Beach Resort | SIXT rent a car
"Quatre Bornes, Mauritius",sixt,,unknown,Car Hire Mauritius Quatre Bornes | SIXT rent a car
"Plaisance, Mauritius",sixt,,unknown,Car Hire Mauritius Airport | SIXT rent a car
Mauritius,sixt,,unknown,Car Hire Mauritius/Delivery Service | SIXT rent a car
Moka,tommy_hilfiger,,unknown,Tommy Hilfiger
Mapou,totalenergies,,unknown,Belle Vue
