City,Place Name,Zipcode,Name
Cúcuta,audi,Avenida 2 16-72 540006 Cúcuta,unknown,Audi Service Cúcuta
Cucuta,fedex,,unknown,Centro de Envío FedEx
Cucuta,hm,,unknown,H&M
Cúcuta,nissan_europe,,unknown,Nissan Cúcuta
CUCUTA,visa,,unknown,unknown
PUERTO SANTANDER,visa,,unknown,unknown
TOLEDO,visa,,unknown,unknown
RAGONVALIA,visa,,unknown,unknown
HERRAN,visa,,unknown,unknown
VILLA DEL ROSARIO,visa,,unknown,unknown
LABATECA,visa,,unknown,unknown
LOS PATIOS,visa,,unknown,unknown
ABREGO,visa,,unknown,unknown
CHINACOTA,visa,,unknown,unknown
EL ZULIA,visa,,unknown,unknown
CACOTA,visa,,unknown,unknown
PAMPLONA,visa,,unknown,unknown
CHITAGA,visa,,unknown,unknown
DURANIA,visa,,unknown,unknown
MUTISCUA,visa,,unknown,unknown
SALAZAR,visa,,unknown,unknown
SILOS,visa,,unknown,unknown
CUCUTILLA,visa,,unknown,unknown
TIBU,visa,,unknown,unknown
ARBOLEDAS,visa,,unknown,unknown
SARDINATA,visa,,unknown,unknown
LOURDES,visa,,unknown,unknown
VILLA CARO,visa,,unknown,unknown
CACHIRA,visa,,unknown,unknown
TEORAMA,visa,,unknown,unknown
OCANA,visa,,unknown,unknown
CONVENCION,visa,,unknown,unknown
OCAÑA,visa,,unknown,unknown
EL CARMEN,visa,,unknown,unknown
GRAMALOTE,visa,,unknown,unknown
Ocana,western_union,,unknown,MULTIPAGAS OCA�A 1
Oca�a,western_union,,unknown,SUPERGIROS SANTA CLARA (2)
Cucuta,western_union,,unknown,EFECTY DROGUERIA LOS PINOS
Toledo,western_union,,unknown,SUPERGIROS TOLEDO PDV PRINCIPAL TOLEDO
Chitaga,western_union,,unknown,BANCO AGRARIO CHITAGA
Labateca,western_union,,unknown,SUPERGIROS PRINCIPAL LABATECA
Herran,western_union,,unknown,BANCO AGRARIO HERRAN
Silos,western_union,,unknown,EFECTY CORREGIMIENTO DE BABEGA
Cacota,western_union,,unknown,SUPERGIROS CACOTA PDV PRINCIPAL STN
Pamplona,western_union,,unknown,SUPERGIROS PRINCIPAL PAMPLONA
Ragonvalia,western_union,,unknown,SUPERGIROS PRINCIPAL RAGONVALIA
Mutiscua,western_union,,unknown,SUPERGIROS MUTISCUA
Puerto Santander,western_union,,unknown,SUPERGIROS AGUA CLARA 2
Villa Del Rosario,western_union,,unknown,EFECTY CALLE 15 1 DE MAYO
Chinacota,western_union,,unknown,SUPERGIROS BETEL CHINACOTA
Pamplonita,western_union,,unknown,SUPERGIROS PAMPLONITA
Los Patios,western_union,,unknown,EFECTY PAPELERIA LOS PATIOS
Bochalema,western_union,,unknown,SUPERGIROS PRINCIPAL BOCHALEMA
Salazar,western_union,,unknown,EFECTY MULTISISTEMAS SALAZAR
Cucutilla,western_union,,unknown,EFECTY CENTRO CRA.4
Santiago,western_union,,unknown,EFECTY VILLA DE SANTIAGO
Zulia,western_union,,unknown,SUPERGIROS PEDREGALES
San Cayetano,western_union,,unknown,EFECTY CORNEJO CORREGIMIENTO DE SAN CAYE
El Zulia,western_union,,unknown,SUPERGIROS ZULIA BOMBA
Tib�,western_union,,unknown,SUPERGIROS TIBU DOM CAMPO DOS STN NTE
Sardinata,western_union,,unknown,EFECTY SAN MARTIN DE LOBA
Lourdes,western_union,,unknown,BANCO AGRARIO LOURDES
El Tarra,western_union,,unknown,SUPERGIROS EL TARRA FRQ COR POS BUITRAGO
La Esperanza,western_union,,unknown,SUPERGIROS LA PEDREGOZA
Cachira,western_union,,unknown,SUPERGIROS PRINCIPAL CACHIRA
Teorama,western_union,,unknown,EFECTY SAN JUANCITO KDX 9-1A
Villa Caro,western_union,,unknown,BANCO AGRARIO VILLACARO
San Calixto,western_union,,unknown,EFECTY SAN CALIXTO NORTE DE SANTANDER
Hacari,western_union,,unknown,SUPERGIROS HACARI PDV OF PRINCIPAL HACAR
Convencion,western_union,,unknown,SUPERGIROS PRINCIPAL CONVENCION
El Carmen,western_union,,unknown,SUPERGIROS PRINCIPAL EL CARMEN
Durania,western_union,,unknown,SUPERGIROS PRINCIPAL DURANIA
La Playa,western_union,,unknown,EFECTY LA PLAYA DE BELEN PARQUE
Abrego,western_union,,unknown,EFECTY ABREGO CRA 6
Arboledas,western_union,,unknown,EFECTY ARBOLEDAS PARQUE
Cornejo,western_union,,unknown,SUPERGIROS CORNEJO
Tibu,western_union,,unknown,SUPERGIROS TIBU PDV LIBERTADORES
Gramalote,western_union,,unknown,BANCO AGRARIO GRAMALOTE
La Playa Belen,western_union,,unknown,SUPERGIROS LA PLAYA BELEN
