State,Place Name,City,Establishments
STPETERPORT,audi,Guernsey,1
UNKNOWN,boots,unknown,2
UNKNOWN,bq,unknown,1
STPETERPORT,church_of_england_gb,unknown,3
UNKNOWN,church_of_england_gb,unknown,7
UNKNOWN,claires,Guernsey,1
UNKNOWN,ernst_young,St. Peter Port,1
CI,fedex,St Sampson,1
CI,fedex,St Peter Port,1
UNKNOWN,goldsmiths_gb,St Peter Port,1
UNKNOWN,marks_and_spencer,Carre St Sampsons L'Islet,1
UNKNOWN,marks_and_spencer,St Martins,1
UNKNOWN,marks_and_spencer,St Peter Port Guernsey,1
STSAMPSONS,morrisons_gb,None,1
STPETERS,morrisons_gb,None,1
STSAVIOUR,morrisons_gb,None,1
STPETERPORT,nissan_europe,Guernsey,1
GGY,specsavers,St Peter Port,2
UNKNOWN,superdry,Guernsey,1
UNKNOWN,thebodyshop,St Peter Port,1
UNKNOWN,visa,ST MARTIN,1
UNKNOWN,visa,ST PETER PORT,3
UNKNOWN,visa,ST SAMPSON,3
UNKNOWN,visa,LONDON,1
STPETERPORT,waitrose,unknown,2
CHANNELISLANDS,whsmith,Guernsey,2
UNKNOWN,yesss_gb,St Sampson,1
