City,Place Name,Zipcode,Name
Villesse,arcaplanet_it,,unknown,Arcaplanet
Monfalcone,arcaplanet_it,,unknown,Arcaplanet
Gorizia,arcaplanet_it,,unknown,Arcaplanet
Monfalcone,brico_io_it,,unknown,MONFALCONE
unknown,conad_it,Via Arrigo Boito snc 34074 MONFALCONE,unknown,unknown
unknown,conad_it,Via Pietro Micca 19 34077 RONCHI DEI LEGIONARI,unknown,unknown
unknown,conad_it,PIAZZALE VON CZOERNIG CARLO SNC 34170 GORIZIA,unknown,Conad City
unknown,conad_it,VIALE LOCCHI 14/16 34170 GORIZIA,unknown,Conad City
Villesse,gamestop_it,,unknown,VILLESSE
Grado,giunti_al_punto_it,Viale Regina Elena 11 34073 Grado GO,unknown,Libreria Giunti al Punto Grado
Villesse,giunti_al_punto_it,Via Cividale-loc. Maranuz 2 c/o Centro Commerciale Tiare Shopping (ikea 34070 Villesse GO,unknown,Libreria Giunti al Punto Villesse
MONFALCONE,gnp_it,,unknown,GNP
MONFALCONE,moneygram,,unknown,AL-BARAKA
PA,moneygram,,unknown,AKTER STORE
GORIZIA,moneygram,,unknown,FERRARINI ALESSANDRO
GRADISCA D'ISONZO,moneygram,,unknown,FEDEL GIOVANNI
GRADISCA D'ISONZO,q8_italia,,unknown,Q8
GRADO,q8_italia,,unknown,Q8
MONFALCONE,q8_italia,,unknown,Q8
GORIZIA,q8_italia,,unknown,Q8
CORMONS,q8_italia,,unknown,Q8
RONCHI DEI LEGIONARI,q8_italia,,unknown,Q8 Easy
STARANZANO,q8_italia,,unknown,Q8
MONFALCONE,visa,,unknown,unknown
GORIZIA,visa,,unknown,unknown
LOCALITA' MARANUZ,visa,,unknown,unknown
GRADO,visa,,unknown,unknown
RONCHI DEI LEGIONARI,visa,,unknown,unknown
SAN CANZIAN D'ISONZO,visa,,unknown,unknown
PIERIS,visa,,unknown,unknown
STARANZANO,visa,,unknown,unknown
TURRIACO,visa,,unknown,unknown
REDIPUGLIA,visa,,unknown,unknown
VILLESSE,visa,,unknown,unknown
SAGRADO,visa,,unknown,unknown
ROMANS D'ISONZO,visa,,unknown,unknown
GRADISCA D'ISONZO,visa,,unknown,unknown
MARIANO DEL FRIULI,visa,,unknown,unknown
CORMONS,visa,,unknown,unknown
FRAZIONE LUCINICO,visa,,unknown,unknown
