City,Place Name,Zipcode,Name
Latina,avis,,unknown,Avis Italy Latina
Cisterna di Latina (LT),deichmann,,unknown,DEICHMANN negozio Cisterna di Latina (LT) Via Delle Regioni 3
Latina,tigota_it,,unknown,Tigotà
Cisterna Di Latina,western_union,,unknown,MIRIMIN GIUSEPPE
Castelforte,western_union,,unknown,FRANCO ERICA GABRIELLA
Santi Cosma E Damiano,western_union,,unknown,MARCIANO ANTONINO
Minturno,western_union,,unknown,ROTONDO PASQUALE
Roccasecca Dei Volsci,western_union,,unknown,GIOVANNELLI SIMONE
Itri,western_union,,unknown,MANZO MAURO
Roccagorga,western_union,,unknown,TRENTA 2 DI MENAREI INES
Cori,western_union,,unknown,VECCHIA CORI SOCIETA COOPERATIVA
Norma,western_union,,unknown,MARINUCCI GIANPIERO
Formia,western_union,,unknown,ALESSANDRO SALVATORE VIAGGI
Priverno,western_union,,unknown,DI ERRE SERVICES DI D ATINO ROBERTO
Fondi,western_union,,unknown,FORCINA ENZO AND LUCA SNC
Gaeta,western_union,,unknown,VENEZIANO GIANCARLO
Latina,western_union,,unknown,TABACCHERIA PASINI DI PASINI PATRIZIA
Sezze,western_union,,unknown,ROBIBARO MAURIZIO
Sermoneta,western_union,,unknown,NANNI ROBERTO
Terracina,western_union,,unknown,SINGH GURMUKH
Sabaudia,western_union,,unknown,SINGH SUKHWINDER
San Felice Circeo,western_union,,unknown,GENTUR
Aprilia,western_union,,unknown,CLAZZER ORIETTA
Pontinia,western_union,,unknown,K G ASIAN FOOD STORE DI KUMAR JIWAN E CO
