State,Place Name,City,Establishments
UNKNOWN,accor,unknown,11
00,adidas,Taguig,1
00,adidas,Marikina City,1
UNKNOWN,adidas,MAKATI CITY,1
UNKNOWN,adidas,Guiguinto,1
UNKNOWN,adidas,Paranaque,1
UNKNOWN,adidas,AYALA BAY,1
UNKNOWN,adidas,UPTOWN BGC,1
00,adidas,MAKATI,1
UNKNOWN,adidas,TAGUIG,1
UNKNOWN,adidas,Cavite City,1
UNKNOWN,adidas,MAKATI,1
00,adidas,Quezon City,1
UNKNOWN,alamo,Lapu Lapu,1
UNKNOWN,alamo,Lapu-Lapu City,1
UNKNOWN,alamo,Lapu Lapu City,1
UNKNOWN,alstom,unknown,2
REGION3CENTRALLUZON,american_eagle_outfitters,"Mexico, Pampanga Lagundi",1
NATIONALCAPITALREGION,american_eagle_outfitters,Taguig Bonifacio Global,1
NATIONALCAPITALREGION,american_eagle_outfitters,Quezon City Bagong Pag-Asa,1
NATIONALCAPITALREGION,american_eagle_outfitters,Muntinlupa Alabang,1
NATIONALCAPITALREGION,american_eagle_outfitters,Mandaluyong Wack Wack,1
DAVAO,american_eagle_outfitters,Davao City Barangay San Antonio,1
CENTRALVISAYAS,american_eagle_outfitters,Cebu City Barangay Mambaling,1
CALABARZON,american_eagle_outfitters,Santa Rosa Don Jose,1
METROMANILA,anytime_fitness,Pasig,5
METROMANILA,anytime_fitness,Mandaluyong,4
RIZAL,anytime_fitness,Taytay,2
METROMANILA,anytime_fitness,Quezon City,28
ALBAY,anytime_fitness,Legazpi City,1
METROMANILA,anytime_fitness,Novaliches,1
METROMANILA,anytime_fitness,"Fisher Mall, Quezon Avenue",1
METROMANILA,anytime_fitness,Taguig City,5
METROMANILA,anytime_fitness,Malabon,1
METROMANILA,anytime_fitness,Binondo,1
METROMANILA,anytime_fitness,San Juan,4
METROMANILA,anytime_fitness,Paranaque City,2
CEBU,anytime_fitness,Cebu Business Park,1
RIZAL,anytime_fitness,Antipolo,2
METROMANILA,anytime_fitness,Manila,6
CAVITE,anytime_fitness,General Trias,1
METROMANILA,anytime_fitness,Makati City,6
DAVAODELSUR,anytime_fitness,Davao,1
METROMANILA,anytime_fitness,Pasig City,4
METROMANILA,anytime_fitness,Mandaluyong City,1
METROMANILA,anytime_fitness,Pamplona Tres Las Pinas,1
METROMANILA,anytime_fitness,Pasay City,2
QUEZON,anytime_fitness,Lucena,1
PANGASINAN,anytime_fitness,Dagupan,1
CAVITE,anytime_fitness,Kawit,2
METROMANILA,anytime_fitness,Madison Galeries,1
BATAAN,anytime_fitness,Balanga,1
METROMANILA,anytime_fitness,SM City Grand Central,1
METROMANILA,anytime_fitness,SM City Manila,1
LAGUNA,anytime_fitness,San Pablo,1
METROMANILA,anytime_fitness,Paranaque,5
CAVITE,anytime_fitness,Westborough Town Center,1
CAMARINESSUR,anytime_fitness,M Plaza Naga,1
ILOILO,anytime_fitness,Iloilo City,1
CAVITE,anytime_fitness,IMUS,1
METROMANILA,anytime_fitness,Panorama EDSA,1
METROMANILA,anytime_fitness,Taguig,2
METROMANILA,anytime_fitness,Makati,8
CAVITE,anytime_fitness,Tagaytay City,1
LAGUNA,anytime_fitness,Sta. Rosa City,1
METROMANILA,anytime_fitness,Malate,1
METROMANILA,anytime_fitness,Muntinlupa,1
METROMANILA,anytime_fitness,Marikina,1
METROMANILA,anytime_fitness,Tondo,1
DAVAO,anytime_fitness,Town Plaza,1
METROMANILA,anytime_fitness,Dona Imelda,1
LAGUNA,anytime_fitness,Binan,1
DAVAO,anytime_fitness,Plaza De Luisa,1
NEGROSOCCIDENTAL,anytime_fitness,Bacolod,2
METROMANILA,anytime_fitness,Pasay,1
METROMANILA,anytime_fitness,Shaw corner Blumentrit,1
ZAMBALES,anytime_fitness,Olongapo City,1
METROMANILA,anytime_fitness,Fairview,1
LAGUNA,anytime_fitness,San Pedro,1
METROMANILA,anytime_fitness,Valenzuela,1
CEBU,anytime_fitness,Cebu,6
METROMANILA,anytime_fitness,Skyplaza Victoneta Malabon,1
CAVITE,anytime_fitness,Dasca Centre,1
CAVITE,anytime_fitness,Rosario,1
BATANGAS,anytime_fitness,Batangas City,1
METROMANILA,anytime_fitness,Antipolo,1
RIZAL,anytime_fitness,Cainta,3
BULACAN,anytime_fitness,San Jose Del Monte,1
METROMANILA,anytime_fitness,"New Manila, Quezon City",1
BULACAN,anytime_fitness,Marilao,1
DAVAODELSUR,anytime_fitness,Ecoland Davao City,1
METROMANILA,anytime_fitness,Otis,1
PAMPANGA,anytime_fitness,Clark,1
METROMANILA,anytime_fitness,Anonas Aurora Blvd,1
CEBU,anytime_fitness,Lapu-Lapu,1
MISAMISORIENTAL,anytime_fitness,Cagayan De Oro,2
PAMPANGA,anytime_fitness,Angeles City,1
METROMANILA,anytime_fitness,Newport City,1
CAVITE,anytime_fitness,Cavite,2
METROMANILA,anytime_fitness,SM Southmall,1
CAVITE,anytime_fitness,Imus,1
CAVITE,anytime_fitness,Dasmarinas,1
LAGUNA,anytime_fitness,Calamba City,1
METROMANILA,anytime_fitness,Eton Westend,1
METROMANILA,anytime_fitness,Caloocan City,1
LAGUNA,anytime_fitness,Sta. Rosa,1
LAGUNA,anytime_fitness,Sta Rosa,1
PAMPANGA,anytime_fitness,San Fernando,2
DAVAO,anytime_fitness,Davao City,1
BATANGAS,anytime_fitness,Lipa,1
METROMANILA,anytime_fitness,Sta. Mesa,1
BATANGAS,anytime_fitness,Sto. Tomas Batangas,1
BULACAN,anytime_fitness,Malolos,1
LEYTE,anytime_fitness,Palo,1
ILOILO,anytime_fitness,Quezon Street,1
DAVAO,anytime_fitness,Prime Square 2,1
BATANGAS,anytime_fitness,Lipa City,1
RIZAL,anytime_fitness,Marikina,1
SOUTHCOTABATO,anytime_fitness,General Santos,1
BENGUET,anytime_fitness,Baguio City,1
UNKNOWN,ashley_furniture,Taguig,1
UNKNOWN,ashley_furniture,Muntinlupa,1
UNKNOWN,ashley_furniture,Mandaluyong,1
UNKNOWN,ashley_furniture,Quezon City,3
METROMANILA,audi,Manila,2
UNKNOWN,audi,Manila,1
METROMANILA,aurecongroup,Manila,1
ARMSTRONGCOMPOUND,avis,Paranaque City,1
ANDREWSAVEPASAYCITY,avis,Manila,1
ANDREWSAVEPARANAQUECITY,avis,Manila,1
ANDREWSAVENUEPASAYCITY,avis,Manila,1
LAPULAPUCITYCEB,avis,Lapu Lapu city Ceb,1
LAPULAPUAIRPORTRDLAPULAPU,avis,Cebu,1
STAANAAVE,avis,Davao,1
DAVAO,avis,Davao,1
CSEZCLARKFIELDMABALACATPAMP,avis,Angeles,1
METROMANILA,barre3,Eastwood City Bagumbayan Quezon City,1
SANJUAN,barre3,Greenhills,1
METROMANILA,barre3,Global City Taguig City,1
METROMANILA,barre3,Mandaluyong,1
METROMANILA,barre3,Makati City,1
METROMANILA,barre3,Mandaluyong City,1
UNKNOWN,bmw_group,"City of San Fernando, Pampanga",1
PHILIPPINES,bmw_group,Cavite City,1
UNKNOWN,bmw_group,Quezon City,1
METROMANILA,bmw_group,Quezon City,1
UNKNOWN,bmw_group,Metro Manila,1
PHILIPPINES,bmw_group,Davao City,1
UNKNOWN,bmw_group,"Taguig, Bonifacio Global City",1
UNKNOWN,bmw_group,"Cebu City, Cebu",1
UNKNOWN,bmw_group,Cebu City,1
METROMANILA,bmw_group,Mandaluyong City,1
UNKNOWN,bmw_group,"Bonifacio Global City, Taguig",1
MANILA,botteg_aveneta,Manila,2
CAVITE,caltex,Tagaytay City,2
UNKNOWN,caltex,unknown,393
METROMANILA,caltex,Manila City,1
UNKNOWN,caltex,Paranaque City,2
METROMANILA,caltex,Las Piñas City,2
UNKNOWN,caltex,Parañaque City,1
METROMANILA,caltex,Quezon City,3
METROMANILA,caltex,Parañaque City,1
UNKNOWN,caltex,Quezon City,18
UNKNOWN,caltex,Cagayan de Oro City,7
CABANTIAN,caltex,Davao City,1
DAVAODELSUR,caltex,Davao City,1
UNKNOWN,caltex,Bulacan,13
UNKNOWN,caltex,Davao City,10
METROMANILA,caltex,Makati City,1
UNKNOWN,caltex,Makati City,5
UNKNOWN,caltex,Pasay City,1
UNKNOWN,caltex,San Juan,3
UNKNOWN,caltex,Mandaluyong City,1
UNKNOWN,caltex,Cebu City,10
CEBU,caltex,Mandaue City,4
UNKNOWN,caltex,Marikina,2
UNKNOWN,caltex,Pasig City,11
UNKNOWN,caltex,Rizal,1
CEBU,caltex,Lapulapu City,1
CEBU,caltex,unknown,6
CEBU,caltex,Lapu-Lapu City,1
MANILA,caltex,unknown,1
UNKNOWN,caltex,Malabon,1
