City,Place Name,Zipcode,Name
St. James,audi,Bogue City Centre Units 1n/a3 00000 St. James,unknown,Audi Center Montego Bay
Kingston,avis,,unknown,Avis Jamaica Kingston Airport
KINGSTON 17,visa,,unknown,unknown
KINGSTON,visa,,unknown,unknown
KINGSTON 6,visa,,unknown,unknown
KINGSTON 4,visa,,unknown,unknown
KINGSTON 10,visa,,unknown,unknown
KINGSTON 19,visa,,unknown,unknown
KINGSTON 8,visa,,unknown,unknown
KINGSTON 5,visa,,unknown,unknown
KINGSTON 15,visa,,unknown,unknown
KINGSTON 20,visa,,unknown,unknown
KINGSTON 11,visa,,unknown,unknown
NEWPORT WEST,visa,,unknown,unknown
Kingston,western_union,,unknown,GKMS EAST PARADE
Rollington,western_union,,unknown,FTC TRADING AND SERVICES
St Andrew S,western_union,,unknown,C AND WJ HALFWAY TREE RD
St Andrew,western_union,,unknown,TRUE NORTH KINGSTON
