City,Place Name,Zipcode,Name
Sinop,pague_menos_br,,unknown,Pague Menos
Cuiabá,pague_menos_br,,unknown,Pague Menos
Rondonópolis,pague_menos_br,,unknown,Pague Menos
Lucas do Rio Verde,pague_menos_br,,unknown,Pague Menos
Várzea Grande,pague_menos_br,,unknown,Pague Menos
Sorriso,pague_menos_br,,unknown,Pague Menos
SAO FELIX DO ARAGUAIA,visa,,unknown,unknown
VILA RICA,visa,,unknown,unknown
CONFRESA,visa,,unknown,unknown
QUERENCIA,visa,,unknown,unknown
CANARANA,visa,,unknown,unknown
NOVA XAVANTINA,visa,,unknown,unknown
BARRA DO GARCAS,visa,,unknown,unknown
NOVO SAO JOAQUIM,visa,,unknown,unknown
PEIXOTO DE AZEVEDO,visa,,unknown,unknown
SANTO ANTONIO DO LESTE,visa,,unknown,unknown
ALTO GARCAS,visa,,unknown,unknown
PRIMAVERA DO LESTE,visa,,unknown,unknown
COLIDER,visa,,unknown,unknown
VERA,visa,,unknown,unknown
RONDONOPOLIS,visa,,unknown,unknown
ITIQUIRA,visa,,unknown,unknown
NOVA UBIRATA,visa,,unknown,unknown
SINOP,visa,,unknown,unknown
NOVA CANAA DO NORTE,visa,,unknown,unknown
CARLINDA,visa,,unknown,unknown
DOM AQUINO,visa,,unknown,unknown
JUSCIMEIRA,visa,,unknown,unknown
JACIARA,visa,,unknown,unknown
CAMPO VERDE,visa,,unknown,unknown
SORRISO,visa,,unknown,unknown
VARZEA GRANDE,visa,,unknown,unknown
ALTA FLORESTA,visa,,unknown,unknown
LUCAS DO RIO VERDE,visa,,unknown,unknown
PARANAITA,visa,,unknown,unknown
CHAPADA DOS GUIMARAES,visa,,unknown,unknown
NOVA MUTUM,visa,,unknown,unknown
CUIABA,visa,,unknown,unknown
TAPURAH,visa,,unknown,unknown
SANTO ANTONIO DO LEVERGER,visa,,unknown,unknown
POCONE,visa,,unknown,unknown
DIAMANTINO,visa,,unknown,unknown
ROSARIO OESTE,visa,,unknown,unknown
ARENAPOLIS,visa,,unknown,unknown
JUARA,visa,,unknown,unknown
NOVA OLIMPIA,visa,,unknown,unknown
BARRA DO BUGRES,visa,,unknown,unknown
TANGARA DA SERRA,visa,,unknown,unknown
BRASNORTE,visa,,unknown,unknown
CAMPO NOVO DO PARECIS,visa,,unknown,unknown
CACERES,visa,,unknown,unknown
COTRIGUACU,visa,,unknown,unknown
RIO BRANCO,visa,,unknown,unknown
MIRASSOL D'OESTE,visa,,unknown,unknown
SAO JOSE DOS QUATRO MARCOS,visa,,unknown,unknown
ARAPUTANGA,visa,,unknown,unknown
SAPEZAL,visa,,unknown,unknown
JAURU,visa,,unknown,unknown
CAMPOS DE JULIO,visa,,unknown,unknown
PONTES E LACERDA,visa,,unknown,unknown
COMODORO,visa,,unknown,unknown
VILA BELA SANTISSIMA TRINDAD,visa,,unknown,unknown
Cuiaba,western_union,,unknown,GAZIN SNP 403 CUIABA
