State,Place Name,City,Establishments
UNKNOWN,accor,unknown,14
UNKNOWN,adidas,Buenos Aires,2
UNKNOWN,adidas,La Plata,1
C,adidas,Floresta,1
B,adidas,Buenos Aires,1
UNKNOWN,alamo,San Miguel De Tucuamn,1
UNKNOWN,alamo,Bahia Blanca,1
UNKNOWN,alamo,San Luis,2
UNKNOWN,alamo,Posadas Misiones,1
UNKNOWN,alamo,Posadas,1
UNKNOWN,alamo,El Calafate,2
UNKNOWN,alamo,Neuquen,1
UNKNOWN,alamo,Mendoza,2
UNKNOWN,alamo,Bariloche,2
UNKNOWN,alamo,Buenos Aires,3
UNKNOWN,alamo,Cordoba,1
UNKNOWN,alamo,Rosario,2
UNKNOWN,alamo,Comodoro Rivadavia,2
UNKNOWN,alamo,Rio Gallegos,2
UNKNOWN,alamo,Salta,2
UNKNOWN,alamo,Ushuaia,2
UNKNOWN,alamo,Tucuman,1
UNKNOWN,alstom,unknown,3
BUENOSAIRES,audi,Vicente Lopez - Buenos Aires,2
BUENOSAIRESFD,audi,Ciudad Autónoma de Buenos Aires,8
BUENOSAIRES,audi,Quilmes- Buenos Aires,1
BUENOSAIRES,audi,Pilar - Buenos Aires,1
SANTAFE,audi,Rosario - Santa Fe,2
CORDOBA,audi,Cordoba - Cordoba,2
MENDOZA,audi,Mendoza - Mendoza,2
BUENOSAIRES,audi,Acassuso - Buenos Aires,2
TIERRADELFUEGO,audi,Ushuaia - Tierra Del Fuego,1
TIERRADELFUEGO,audi,Usuahia - Tierra Del Fuego,1
BUENOSAIRES,audi,Bahia Blanca - Buenos Aires,2
BUENOSAIRESFD,audi,Ciudad Autonoma de Buenos Aires,1
TUCUMAN,audi,San Miguel De Tucuman - Tucuman,1
CHACO,audi,Resistencia Chaco,1
BUENOSAIRES,audi,"Mar del Plata, Buenos Aires",1
BUENOSAIRES,audi,"La Plata, Buenos Aires",1
BUENOSAIRES,audi,"Moreno, Buenos Aires",1
BUENOSAIRES,audi,La Plata - Buenos Aires,1
BUENOSAIRES,audi,Quilmes - Buenos Aires,1
TIERRADELFUEGO,audi,Main City,4
GOBEDGARDOCASTELLOAIRPORT,avis,Viedma,1
USHUAIA,avis,Ushuaia,2
TUCUMAN,avis,Tucuman,1
AEROPUERTOLOCAL,avis,Trelew,1
BUENOSAIRES,avis,Buenos Aires,3
SANTIAGODELESTERO,avis,Santiago del Estero,1
SANTAFE,avis,Santa Fe,2
SANMARTINDEANDES,avis,San Martin De Andes,1
MENDOZA,avis,Mendoza,2
SANLUIS,avis,San Luis,1
SANJUAN,avis,San Juan,2
SALTA,avis,Salta,1
ROSARIO,avis,Rosario,2
PERGAMINO,avis,Pergamino,1
RIOGRANDE,avis,Rio Grande,2
RIOGALLEGOS,avis,Rio Gallegos,1
AEROPUERTOLOCAL,avis,Corrientes,1
AEROPUERTOLOCAL,avis,Resistencia,1
ROJAS,avis,Rojas,1
OFFICE16,avis,San Luis,1
LOCALSS06,avis,Tortuguitas,1
AEROPUERTOLOCAL,avis,Puerto Madryn,1
POSADAS,avis,Posadas,1
PARANA,avis,Parana,1
NEUQUEN,avis,Neuquen,1
AEROPUERTOINTERNACIONAL,avis,Mar Del Plata,1
MARDELPLATA,avis,Mar Del Plata,1
DRHORACIOGUZMANINTLAPO,avis,Jujuy,1
IGUAZULOCALAIRPORT,avis,Iguazu,1
JUJUY,avis,Jujuy,1
RUTA11SN,avis,El Calafate,1
CORDOBA,avis,Cordoba,1
COMODORORIVADAVIA,avis,Comodoro Rivadavia,1
LOCAL2,avis,Cordoba,1
RIONEGROPROVINCE,avis,Bariloche,1
BAHIABLANCA,avis,Bahia Blanca,2
BUENOSAIRESARGENTINA,bmw_group,Acasusso,1
CAPITALFEDERALARGENTINA,bmw_group,Capital Federal,3
CAPITALFEDERAL,bmw_group,Puerto Madero,1
BUENOSAIRESARGENTINA,bmw_group,Del Viso,1
CAPITALFEDERAL,bmw_group,Belgrano,2
BUENOSAIRES,bmw_group,Vicente López,1
ARGENTINA,bmw_group,Ciudad de Buenos Aires,1
CÓRDOBAARGENTINA,bmw_group,Córdoba,1
CÓRDOBA,bmw_group,Cordoba,1
CAPITALFEDERALARGENTINA,bmw_group,Núñez,1
TUCUMÁN,bmw_group,Yerba Buena,2
ARGENTINA,bmw_group,Olivos,1
ARGENTINA,bmw_group,Vicente López,1
TUCUMÁNARGENTINA,bmw_group,Yerba Buena,1
MENDOZAARGENTINA,bmw_group,Mendoza,1
BUENOSAIRESARGENTINA,bmw_group,City Bell - La Plata,1
NEUQUÉNARGENTINA,bmw_group,Neuquén,1
SALTAARGENTINA,bmw_group,Tres Cerritos,1
BUENOSAIRESARGENTINA,bmw_group,Bahía Blanca,1
BUENOSAIRES,bmw_group,Olivos,1
SANTAFE,bmw_group,Rosario,1
SANTAFEARGENTINA,bmw_group,Rosario,1
BUENOSAIRESARGENTINA,bmw_group,Buenos Aires,1
BUENOSAIRES,bmw_group,del viso,1
BUENOSAIRES,bmw_group,Bahía Blanca,1
BUENOSAIRES,bmw_group,Rincón de Milberg,1
BUENOSAIRES,carrefour_ar,San Isidro,4
BUENOSAIRES,carrefour_ar,Hurlingham,3
BUENOSAIRES,carrefour_ar,Avellaneda,1
BUENOSAIRES,carrefour_ar,La Plata,4
BUENOSAIRES,carrefour_ar,Malvinas Argentinas,1
CORRIENTES,carrefour_ar,Corrientes,2
SALTA,carrefour_ar,Salta,3
BUENOSAIRES,carrefour_ar,Bahía Blanca,1
CIUDADAUTÓNOMADEBUENOSAIRES,carrefour_ar,Ciudad Autónoma de Buenos Aires,332
CÓRDOBA,carrefour_ar,Río Cuarto,1
BUENOSAIRES,carrefour_ar,San Justo,1
JUJUY,carrefour_ar,Jujuy,3
SANJUAN,carrefour_ar,San Juan,1
ENTRERÍOS,carrefour_ar,Paraná,9
CHUBUT,carrefour_ar,Comodoro Rivadavia,2
BUENOSAIRES,carrefour_ar,Mar del Plata,3
CATAMARCA,carrefour_ar,San Fernando del Valle de Catamarca,2
BUENOSAIRES,carrefour_ar,Tandil,3
LARIOJA,carrefour_ar,La Rioja,1
RÍONEGRO,carrefour_ar,General Roca,1
SANLUIS,carrefour_ar,San Luis,1
ENTRERÍOS,carrefour_ar,Concordia,2
BUENOSAIRES,carrefour_ar,Olavarría,2
FORMOSA,carrefour_ar,Formosa,2
TIERRADELFUEGO,carrefour_ar,Río Grande,2
SANTACRUZ,carrefour_ar,Río Gallegos,2
CHUBUT,carrefour_ar,Trelew,3
LAPAMPA,carrefour_ar,Santa Rosa,2
RÍONEGRO,carrefour_ar,Bariloche,1
BUENOSAIRES,carrefour_ar,San Martín,3
BUENOSAIRES,carrefour_ar,San Nicolás de Los Arroyos,1
NEUQUÉN,carrefour_ar,Neuquén,2
BUENOSAIRES,carrefour_ar,Monte Grande,1
TIERRADELFUEGO,carrefour_ar,Ushuaia,1
CHUBUT,carrefour_ar,Puerto Madryn,2
MENDOZA,carrefour_ar,Guaymallen,1
TUCUMÁN,carrefour_ar,San Miguel de Tucumán,3
SANTAFE,carrefour_ar,Rosario,5
BUENOSAIRES,carrefour_ar,Maschwitz,1
BUENOSAIRES,carrefour_ar,Vicente López,2
PROVINCIADEBUENOSAIRES,carrefour_ar,Provincia de Buenos Aires,7
BUENOSAIRES,carrefour_ar,Carapachay,1
BUENOSAIRES,carrefour_ar,Chilavert,1
BUENOSAIRES,carrefour_ar,Olivos,2
BUENOSAIRES,carrefour_ar,Ciudad Jardín del Palomar,1
BUENOSAIRES,carrefour_ar,Campana,2
BUENOSAIRES,carrefour_ar,Martínez,3
BUENOSAIRES,carrefour_ar,Moreno,2
BUENOSAIRES,carrefour_ar,Zárate,1
BUENOSAIRES,carrefour_ar,Villa Ballester,3
BUENOSAIRES,carrefour_ar,San Miguel,3
BUENOSAIRES,carrefour_ar,Tigre,3
BUENOSAIRES,carrefour_ar,Bernal,1
BUENOSAIRES,carrefour_ar,Pergamino,2
BUENOSAIRES,carrefour_ar,Adrogué,2
BUENOSAIRES,carrefour_ar,Lomas de Zamora,5
BUENOSAIRES,carrefour_ar,Don Torcuato,1
SANLUIS,carrefour_ar,Villa Mercedes,1
BUENOSAIRES,carrefour_ar,General Pacheco,1
CÓRDOBA,carrefour_ar,Jardin Espinoza,1
ENTRERÍOS,carrefour_ar,Gualeguaychu,1
BUENOSAIRES,carrefour_ar,Luján,2
BUENOSAIRES,carrefour_ar,San Fernando,2
BUENOSAIRES,carrefour_ar,Acassuso,1
BUENOSAIRES,carrefour_ar,San Nicolás,1
SANTAFE,carrefour_ar,Venado Tuerto,1
ENTRERIOS,carrefour_ar,Entre Rios,1
