City,Place Name,Zipcode,Name
Castleconnell,an_post_ie,DAYBREAK CASTLECONNELL DAYBREAK DALY'S CROSS SERVICE STATION DALY'S CROSS CASTLECONNELL LIMERICK,unknown,DAYBREAK CASTLECONNELL
Castleconnell,an_post_ie,CASTLEVIEW SHOPPING CENTRE CASTLE STREET CASTLECONNELL LIMERICK,unknown,CASTLECONNELL
Murroe,an_post_ie,MURROE POST OFFICE LISCREAGH MURROE LIMERICK,unknown,MURROE
Doon,an_post_ie,DOON POST OFFICE CHURCH STREET DOON LIMERICK,unknown,DOON
Cappamore,an_post_ie,CAPPAMORE POST OFFICE MOORE STREET CAPPAMORE LIMERICK,unknown,CAPPAMORE
Limerick,an_post_ie,CASTLETROY POST OFFICE CASTLETROY TOWN CENTRE DUBLIN ROAD CASTLETROY LIMERICK,unknown,CASTLETROY
Kileely Road,an_post_ie,BALLYNANTY BEG POST OFFICE UNIT 7 WATCH HOUSE CROSS SHOPPING CENTRE KILEELY ROAD LIMERICK,unknown,BALLYNANTYBEG
Limerick,an_post_ie,BRIDGE STREET POST OFFICE MARY STREET LIMERICK,unknown,BRIDGE ST  LIMERICK
Limerick,an_post_ie,THOMONDGATE POST OFFICE RICE'S CORNER THOMONDGATE LIMERICK,unknown,THOMONDGATE
Limerick,an_post_ie,GARRYOWEN POST OFFICE PENNYWELL LIMERICK,unknown,GARRYOWEN
Limerick,an_post_ie,UPPER WILLIAM STREET POST OFFICE 41/42 WILLIAM STREET UPPER LIMERICK,unknown,UPPER WILLIAM STREET
Limerick,an_post_ie,LIMERICK GENERAL POST OFFICE LOWER CECIL STREET LIMERICK,unknown,LIMERICK
Pallasgreen,an_post_ie,PALLASGREEN POST OFFICE GARRANBEG PALLASGREEN LIMERICK,unknown,PALLASGREEN
Limerick,an_post_ie,EDWARD STREET POST OFFICE 295 HYDE ROAD LIMERICK,unknown,EDWARD STREET
Ennis Road,an_post_ie,MACE ENNIS ROAD MACE CAHERDAVIN SHOPPING CENTRE ENNIS ROAD LIMERICK,unknown,MACE ENNIS ROAD
Limerick,an_post_ie,HENRY STREET POST OFFICE 90 HENRY STREET LIMERICK,unknown,HENRY STREET
Limerick,an_post_ie,CAHERDAVIN POST OFFICE JETLAND CENTRE ENNIS ROAD LIMERICK,unknown,CAHERDAVIN
Limerick,an_post_ie,GALVONE POST OFFICE UNIT 6 Q RETAIL PARK CHILDERS ROAD ROXBORO LIMERICK,unknown,GALVONE
Caherconlish,an_post_ie,CAHERCONLISH POST OFFICE MAIN STREET CAHERCONLISH PALLASGREEN LIMERICK,unknown,CAHERCONLISH
Limerick,an_post_ie,DOORADOYLE POST OFFICE CRESCENT SHOPPING CENTRE DOORADOYLE ROAD LIMERICK,unknown,DOORADOYLE
Pallasgreen,an_post_ie,OLD PALLAS POST OFFICE OLD PALLAS PALLASGREEN LIMERICK,unknown,OLD PALLAS
Oola,an_post_ie,OOLA POST OFFICE KYLEMORE CENTRE MAIN STREET OOLA TIPPERARY,unknown,OOLA
Ballyneety,an_post_ie,BALLYNEETY POST OFFICE ELM COURT SERVICE STATION BALLYNEETY LIMERICK,unknown,BALLYNEETY
Patrickswell,an_post_ie,PATRICKSWELL POST OFFICE MAIN STREET PATRICKSWELL LIMERICK,unknown,PATRICKSWELL
Crecora,an_post_ie,CRECORA POST OFFICE BALLYCAHANE LOWER CRECORA PATRICKSWELL LIMERICK,unknown,CRECORA
Pallaskenry,an_post_ie,PALLASKENRY POST OFFICE MAIN STREET PALLASKENRY LIMERICK,unknown,PALLASKENRY
Hospital,an_post_ie,HOSPITAL POST OFFICE MAIN STREET HOSPITAL KILMALLOCK CO. LIMERICK,unknown,HOSPITAL
Bruff,an_post_ie,BRUFF POST OFFICE MAIN STREET BRUFF KILMALLOCK CO. LIMERICK,unknown,BRUFF
Adare,an_post_ie,ADARE POST OFFICE ADARE VILLAGE CENTRE STATION ROAD ADARE CO. LIMERICK,unknown,ADARE
Croom,an_post_ie,CROOM POST OFFICE MAIN STREET CROOM KILMALLOCK CO. LIMERICK,unknown,CROOM
Galbally,an_post_ie,GALBALLY POST OFFICE THE SQUARE GALBALLY TIPPERARY,unknown,GALBALLY
Askeaton,an_post_ie,ASKEATON POST OFFICE ARENA SUPERMARKET CHURCH STREET ASKEATON CO. LIMERICK,unknown,ASKEATON
Ballylanders,an_post_ie,BALLYLANDERS POST OFFICE MAIN STREET BALLYLANDERS KILMALLOCK CO. LIMERICK,unknown,BALLYLANDERS
Kilmallock,an_post_ie,KILMALLOCK POST OFFICE LORD EDWARD STREET KILMALLOCK CO. LIMERICK,unknown,KILMALLOCK
