Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
23443,citi,MABE SALTILLO 3,,Saltillo,COAHUILA,,MX,+52 800 110 3990,,,Citibank,Q857063
23442,citi,MABE SALTILLO 4,,Saltillo,COAHUILA,,MX,+52 800 110 3990,,,Citibank,Q857063
23436,citi,MABE SALTILLO 3,,Saltillo,COAHUILA,,MX,+52 800 110 3990,,,Citibank,Q857063
23445,citi,MABE SALTILLO 1,,Saltillo,COAHUILA,,MX,+52 800 110 3990,,,Citibank,Q857063
23444,citi,MABE SALTILLO 2,,Saltillo,COAHUILA,,MX,+52 800 110 3990,,,Citibank,Q857063
,visa,,,SALTILLO,COAHUILA,,MX,,,,,
,visa,,,SALTILLO,COAHUILA,,MX,,,,,
8fad492d7d2c426af85c319f7ee71a11,western_union,OXXO ZINCAMEX SLF,,Saltillo,COAHUILA,,MX,+52 81 8389 2121,https://location.westernunion.com/mx/coahuila/saltillo/8fad492d7d2c426af85c319f7ee71a11,Mo-Su 08:00-22:00,Western Union,Q861042
aa5a5b4e759cbeb794f4f811e3558e8e,western_union,OXXO ZINCAMEX SLF,,Saltillo,COAHUILA,,MX,+52 81 8389 2121,https://location.westernunion.com/mx/coahuila/saltillo/aa5a5b4e759cbeb794f4f811e3558e8e,Mo-Su 08:00-22:00,Western Union,Q861042
227d2bb81f79ca2f29b23075e63a2d04,western_union,OXXO ZINCAMEX SLF,,Saltillo,COAHUILA,,MX,+52 81 8389 2121,https://location.westernunion.com/mx/coahuila/saltillo/227d2bb81f79ca2f29b23075e63a2d04,Mo-Su 08:00-22:00,Western Union,Q861042
