City,Place Name,Zipcode,Name
Okres Ceska Lipa,alstom,Czech Republic,unknown,Česká Lípa
Liberec - Vratislavice nad Nisou,audi,Tanvaldská 1585 46311 Liberec - Vratislavice nad Nisou,unknown,Louda Auto a.s.
Příšovice,burgerking,,unknown,Burger King
Liberec,burgerking,,unknown,Burger King
Pardubice,burgerking,,unknown,Burger King
Praha,burgerking,,unknown,Burger King
Ostrava,burgerking,,unknown,Burger King
Liberec,kfc_amrest,,unknown,KFC Liberec Nisa
Jablonec nad Nisou,kfc_amrest,,unknown,KFC Jablonec Central
Liberec,orlen,,unknown,Benzina Ceská Lípa LS
Chrastava,orlen,,unknown,Benzina Chrastava
Česká Lípa,orlen,,unknown,Benzina Česká Lípa
Chlumec nad Cidlinou,orlen,,unknown,Benzina Plus Chlumec nad Cidlinou
Štětí,orlen,,unknown,Benzina Štětí
Mělník,orlen,,unknown,"Benzina Plus Mělník, Nádražní"
Siřejovice,orlen,,unknown,Benzina Plus Siřejovice
Rumburk,orlen,,unknown,Benzina Plus Rumburk
Svoboda nad Úpou,orlen,,unknown,Benzina Svoboda nad Úpou
Ústí nad Labem,orlen,,unknown,"Benzina Ústí nad Labem, Přístavní"
Okres Semily,pepco,,unknown,Pepco
Okres Liberec,pepco,,unknown,Pepco
Okres Jablonec nad Nisou,pepco,,unknown,Pepco
Okres Ceska Lipa,pepco,,unknown,Pepco
Liberec,pizza_hut_amrest,,unknown,Pizza Hut OC LIBEREC
Liberec,speed_queen,,unknown,Prádelna Speed Queen
Liberec,starbucks_eu,Soukenne namesti 669/2a 46001 Liberec,unknown,Liberec Forum
DUBA,visa,,unknown,unknown
DOKSY,visa,,unknown,unknown
CESKA LIPA,visa,,unknown,unknown
ČESKÁ LÍPA,visa,,unknown,unknown
ČESKA LIPA,visa,,unknown,unknown
CESKY KRUMLOV,visa,,unknown,unknown
MIMOŇ,visa,,unknown,unknown
KARLOVICE,visa,,unknown,unknown
LOMNICE NAD POPELKOU,visa,,unknown,unknown
TURNOV,visa,,unknown,unknown
STRAŽ POD RALSKEM,visa,,unknown,unknown
STRÁŽ POD RALSKEM,visa,,unknown,unknown
KAMENICKY ŠENOV,visa,,unknown,unknown
STRAZ POD RALSKEM,visa,,unknown,unknown
NOVY BOR,visa,,unknown,unknown
SEMILY,visa,,unknown,unknown
HODKOVICE NAD MOHELKOU,visa,,unknown,unknown
MALA SKALA,visa,,unknown,unknown
ŽELEZNÝ BROD,visa,,unknown,unknown
ZELEZNY BROD,visa,,unknown,unknown
VELKÝ ŠENOV,visa,,unknown,unknown
RYCHNOV U JABLONCE NAD NISOU,visa,,unknown,unknown
JILEMNICE,visa,,unknown,unknown
LIBEREC,visa,,unknown,unknown
JABLONEC NAD NISOU,visa,,unknown,unknown
LIBEREC-VRATISLAVICE NAD NISOU,visa,,unknown,unknown
VYSOKE NAD JIZEROU,visa,,unknown,unknown
SMRŽOVKA,visa,,unknown,unknown
SMRZOVKA,visa,,unknown,unknown
JABLONEC NAD JIZEROU,visa,,unknown,unknown
TANVALD,visa,,unknown,unknown
CHRASTAVA,visa,,unknown,unknown
KOŘENOV,visa,,unknown,unknown
JANOV NAD NISOU,visa,,unknown,unknown
HRADEK NAD NISOU,visa,,unknown,unknown
ALBRECHTICE V JIZ HORACH,visa,,unknown,unknown
DESNA,visa,,unknown,unknown
BEDŘICHOV,visa,,unknown,unknown
ROKYTNICE NAD JIZEROU,visa,,unknown,unknown
ROKYTNICE N. JIZEROU,visa,,unknown,unknown
HARRACHOV,visa,,unknown,unknown
HEJNICE,visa,,unknown,unknown
FRÝDLANT,visa,,unknown,unknown
FRYDLANT V CECHACH,visa,,unknown,unknown
FRYDLANT,visa,,unknown,unknown
FRYDLANT V ČECHACH,visa,,unknown,unknown
NOVE MESTO POD SMRKEM,visa,,unknown,unknown
