City,Place Name,Zipcode,Name
TAZA,visa,,unknown,unknown
Lamrija,western_union,,unknown,CASH PLUS LAMRIJA GUERCIF
Guercif,western_union,,unknown,WAFACASH GUERCIF NOUGD  AMN
Saka,western_union,,unknown,CASH PLUS SAKA
Taourirt,western_union,,unknown,CODA CONSTRUCTION
Tazarine,western_union,,unknown,WAFACASH TAZARINE PF
Ajdir,western_union,,unknown,DC AJDIR CENTRE
Taza,western_union,,unknown,EZZAROUALI NAJIM ET HERITIER
Tizi Ouasli,western_union,,unknown,CASH PLUS TIZI OUASLI
Aknoul,western_union,,unknown,CASH PLUS AKNOUL AV MED 5
Ouled Balghite,western_union,,unknown,OULED BELGHITE
Ain Al Hamra,western_union,,unknown,CASH PLUS AIN AL HAMRA
Tainaste,western_union,,unknown,CASH PLUS TAINASTE
Bouchfaa,western_union,,unknown,CASH PLUS BOUCHFAA
Ouled Amlil,western_union,,unknown,WAFACASH OUED AMLIL PAM AMN
Had M Sila,western_union,,unknown,CASH PLUS HAD M SILA
Oued Amlil,western_union,,unknown,OUED AMLIL  EC
Zerarda,western_union,,unknown,CASH PLUS ZERARDA
Tahla,western_union,,unknown,BANQUE CENTRALE POPULAIRE AG CHOUROUK
Bouhlou,western_union,,unknown,BOUHLOU
Thar Es Souk,western_union,,unknown,SC THAR SOUK
Sebt Bni Frassen,western_union,,unknown,CASH PLUS SEBT BNI FRASSEN
