City,Place Name,Zipcode,Name
Contagem,adidas,,unknown,adidas Outlet Store Contagem
Belo Horizonte,adidas,,unknown,adidas Outlet Store Belo Horizonte
Belo Horizonte,hugo_boss,,unknown,BOSS Menswear Store
Contagem,hugo_boss,,unknown,BOSS Outlet
Contagem,indigo,,unknown,Big Contagem
Varginha,indigo,,unknown,Via Café Garden Shopping
Pouso Alegre,indigo,,unknown,Serra Sul Shopping
Uberlândia,indigo,,unknown,Center Shopping Uberlândia
Contagem,nike,,unknown,Nike Factory Store - Contagem
Uberlândia,pague_menos_br,,unknown,Pague Menos
Juiz de Fora,pague_menos_br,,unknown,Pague Menos
Montes Claros,pague_menos_br,,unknown,Pague Menos
Pouso Alegre,pague_menos_br,,unknown,Pague Menos
Uberaba,pague_menos_br,,unknown,Pague Menos
Cataguases,pague_menos_br,,unknown,Pague Menos
Ubá,pague_menos_br,,unknown,Pague Menos
Itajubá,pague_menos_br,,unknown,Pague Menos
Coronel Fabriciano,pague_menos_br,,unknown,Pague Menos
Poços de Caldas,pague_menos_br,,unknown,Pague Menos
Araguari,pague_menos_br,,unknown,Pague Menos
Ituiutaba,pague_menos_br,,unknown,Pague Menos
Araxá,pague_menos_br,,unknown,Pague Menos
Patos de Minas,pague_menos_br,,unknown,Pague Menos
Lavras,pague_menos_br,,unknown,Pague Menos
Belo Horizonte,pague_menos_br,,unknown,Pague Menos
Contagem,pague_menos_br,,unknown,Pague Menos
Sete Lagoas,pague_menos_br,,unknown,Pague Menos
Governador Valadares,pague_menos_br,,unknown,Pague Menos
Divinópolis,pague_menos_br,,unknown,Pague Menos
OURO BRANCO,visa,,unknown,unknown
MORADA NOVA DE MINAS,visa,,unknown,unknown
CRUZEIRO FORTALEZA,visa,,unknown,unknown
JACINTO,visa,,unknown,unknown
NOVA UNIAO,visa,,unknown,unknown
MATA VERDE,visa,,unknown,unknown
RUBIM,visa,,unknown,unknown
PALMOPOLIS,visa,,unknown,unknown
ALMENARA,visa,,unknown,unknown
RIO DO PRADO,visa,,unknown,unknown
SERRA DOS AIMORES,visa,,unknown,unknown
DIVISOPOLIS,visa,,unknown,unknown
NANUQUE,visa,,unknown,unknown
JEQUITINHONHA,visa,,unknown,unknown
JOAIMA,visa,,unknown,unknown
PEDRA AZUL,visa,,unknown,unknown
AGUAS FORMOSAS,visa,,unknown,unknown
CARLOS CHAGAS,visa,,unknown,unknown
AGUAS VERMELHAS,visa,,unknown,unknown
MEDINA,visa,,unknown,unknown
TURMALINA,visa,,unknown,unknown
ITAOBIM,visa,,unknown,unknown
S JOAO DO PARAISO,visa,,unknown,unknown
ATALEIA,visa,,unknown,unknown
PADRE PARAISO,visa,,unknown,unknown
MANTENA,visa,,unknown,unknown
ITINGA,visa,,unknown,unknown
CARAI,visa,,unknown,unknown
TEOFILO OTONI,visa,,unknown,unknown
ITABIRINHA DE MANTENA,visa,,unknown,unknown
ITABIRINHA,visa,,unknown,unknown
TAIOBEIRAS,visa,,unknown,unknown
MONTEZUMA,visa,,unknown,unknown
SAO JOSE DO DIVINO,visa,,unknown,unknown
AIMORES,visa,,unknown,unknown
MENDES PIMENTEL,visa,,unknown,unknown
SALINAS,visa,,unknown,unknown
ARACUAI,visa,,unknown,unknown
NOVO CRUZEIRO,visa,,unknown,unknown
LADAINHA,visa,,unknown,unknown
ITAMBACURI,visa,,unknown,unknown
FELISBURGO,visa,,unknown,unknown
POTE,visa,,unknown,unknown
RIO PARDO DE MINAS,visa,,unknown,unknown
RESPLENDOR,visa,,unknown,unknown
DIVINO DAS LARANJEIRAS,visa,,unknown,unknown
ESPINOSA,visa,,unknown,unknown
CONSELHEIRO PENA,visa,,unknown,unknown
MONTE AZUL,visa,,unknown,unknown
FRUTAL,visa,,unknown,unknown
FRANCISCO BADARO,visa,,unknown,unknown
MALACACHETA,visa,,unknown,unknown
BERILO,visa,,unknown,unknown
MATHIAS LOBATO,visa,,unknown,unknown
MUTUM,visa,,unknown,unknown
CHAPADA DO NORTE,visa,,unknown,unknown
GOVERNADOR VALADARES,visa,,unknown,unknown
POCRANE,visa,,unknown,unknown
PORTEIRINHA,visa,,unknown,unknown
ITANHOMI,visa,,unknown,unknown
MINAS NOVAS,visa,,unknown,unknown
AGUA BOA,visa,,unknown,unknown
VIRGOLANDIA,visa,,unknown,unknown
IPANEMA,visa,,unknown,unknown
GRAO MOGOL,visa,,unknown,unknown
CAPELINHA,visa,,unknown,unknown
MONTE ALEGRE DE MINAS,visa,,unknown,unknown
LAJINHA,visa,,unknown,unknown
CHALE,visa,,unknown,unknown
TARUMIRIM,visa,,unknown,unknown
SANTA MARIA DO SUACUI,visa,,unknown,unknown
COROACI,visa,,unknown,unknown
JANAUBA,visa,,unknown,unknown
BOTUMIRIM,visa,,unknown,unknown
SAO JOAO DO ORIENTE,visa,,unknown,unknown
INHAPIM,visa,,unknown,unknown
UBAPORANGA,visa,,unknown,unknown
IAPU,visa,,unknown,unknown
PECANHA,visa,,unknown,unknown
GUANHAES,visa,,unknown,unknown
CARATINGA,visa,,unknown,unknown
ITAMARANDIBA,visa,,unknown,unknown
JAIBA,visa,,unknown,unknown
ENTRE FOLHAS,visa,,unknown,unknown
BELO ORIENTE,visa,,unknown,unknown
MANHUACU,visa,,unknown,unknown
ESPERA FELIZ,visa,,unknown,unknown
MANGA,visa,,unknown,unknown
S JOAO EVANGELISTA,visa,,unknown,unknown
FRANCISCO SA,visa,,unknown,unknown
VIRGINOPOLIS,visa,,unknown,unknown
VARZELANDIA,visa,,unknown,unknown
SANTANA DO PARAISO,visa,,unknown,unknown
MESQUITA,visa,,unknown,unknown
IPATINGA,visa,,unknown,unknown
CARANGOLA,visa,,unknown,unknown
RIO VERMELHO,visa,,unknown,unknown
S JOAO DAS MISSOES,visa,,unknown,unknown
DATAS,visa,,unknown,unknown
DIVINO,visa,,unknown,unknown
SANTA MARGARIDA,visa,,unknown,unknown
TIMOTEO,visa,,unknown,unknown
CORONEL FABRICIANO,visa,,unknown,unknown
ITACARAMBI,visa,,unknown,unknown
MATIPO,visa,,unknown,unknown
RAUL SOARES,visa,,unknown,unknown
MONTALVANIA,visa,,unknown,unknown
MONTES CLAROS,visa,,unknown,unknown
SABINOPOLIS,visa,,unknown,unknown
ABRE CAMPO,visa,,unknown,unknown
SAO JOAO DA PONTE,visa,,unknown,unknown
NOVA ERA,visa,,unknown,unknown
MIRADOURO,visa,,unknown,unknown
FERROS,visa,,unknown,unknown
JEQUERI,visa,,unknown,unknown
RIO CASCA,visa,,unknown,unknown
BOCAIUVA,visa,,unknown,unknown
JEQUITAI,visa,,unknown,unknown
MURIAE,visa,,unknown,unknown
JANUARIA,visa,,unknown,unknown
MONSENHOR PAULO,visa,,unknown,unknown
SERRO,visa,,unknown,unknown
LEOPOLDINA,visa,,unknown,unknown
MIRABELA,visa,,unknown,unknown
URUCANIA,visa,,unknown,unknown
SANTA MARIA DE ITABIRA,visa,,unknown,unknown
PEDRAS DE MARIA DA CRUZ,visa,,unknown,unknown
S DOMINGOS PRATA,visa,,unknown,unknown
SAO DOMINGOS DO PRATA,visa,,unknown,unknown
DIAMANTINA,visa,,unknown,unknown
ERVALIA,visa,,unknown,unknown
PONTE NOVA,visa,,unknown,unknown
CONCEICAO DO MATO DENTRO,visa,,unknown,unknown
ITABIRA,visa,,unknown,unknown
JOAO MONLEVADE,visa,,unknown,unknown
VICOSA,visa,,unknown,unknown
MIRAI,visa,,unknown,unknown
COIMBRA,visa,,unknown,unknown
TEIXEIRAS,visa,,unknown,unknown
GUIRICEMA,visa,,unknown,unknown
RIO PIRACICABA,visa,,unknown,unknown
BRASILIA DE MINAS,visa,,unknown,unknown
BARRA LONGA,visa,,unknown,unknown
GOUVEA,visa,,unknown,unknown
ALVINOPOLIS,visa,,unknown,unknown
CORACAO DE JESUS,visa,,unknown,unknown
VISCONDE DO RIO BRANCO,visa,,unknown,unknown
CATAGUASES,visa,,unknown,unknown
GUIDOVAL,visa,,unknown,unknown
MOEDA,visa,,unknown,unknown
SAO GONCALO DO RIO ABAIXO,visa,,unknown,unknown
PAULA CANDIDO,visa,,unknown,unknown
DONA EUZEBIA,visa,,unknown,unknown
RODEIRO,visa,,unknown,unknown
UBA,visa,,unknown,unknown
SANTA BARBARA,visa,,unknown,unknown
ASTOLFO DUTRA,visa,,unknown,unknown
BUENOPOLIS,visa,,unknown,unknown
ALEM PARAIBA,visa,,unknown,unknown
MARIANA,visa,,unknown,unknown
