City,Place Name,Zipcode,Name
MIDELT,visa,,unknown,unknown
Aghbalou,western_union,,unknown,TRAMIDEL
Itzer,western_union,,unknown,CASH PLUS ITZER
Boumia,western_union,,unknown,WAFACASH BOUMIA AL MASSIRA  PF
Midelt,western_union,,unknown,CASH PLUS MIDELT AV HASSAN II AIT RBAA
Gourrama,western_union,,unknown,GREENWOLF SERVICES
Zaida,western_union,,unknown,ZAIDA CENTRE
Bou Azmou,western_union,,unknown,CASH PLUS BOU AZMOU
Ait Oumghar,western_union,,unknown,CASH PLUS AIT OUMGHAR
Tounfite,western_union,,unknown,EXTRA SOLUTION MIMOUN
Imilchil,western_union,,unknown,SC IMELCHIL
Er Rich,western_union,,unknown,ZADO SERVICES
Er-rich,western_union,,unknown,SOREVOL SARL
Erriche,western_union,,unknown,ID ERRICHE
Errich,western_union,,unknown,WAFACASH ERRICH PLACE MOHAMED
Rich,western_union,,unknown,WAFACASH ER RICH AMN
Agouim,western_union,,unknown,CENTRE AGOUIM
