City,Place Name,Zipcode,Name
Santo Domingo,nissan_europe,,unknown,Santo Domingo Motors Luperón
Santo Domingo,orangetheory_fitness,,unknown,"Mezzaluna, DR"
Bellavista,orangetheory_fitness,,unknown,"Bellavista, DR"
SANTO DOMINGO,shell,,unknown,ESTACION SHELL LUPERON
SANTO DOMINGO,visa,,unknown,unknown
ENS OZAMA,visa,,unknown,unknown
MATA HAMBRE,visa,,unknown,unknown
SANTO DOMINGO DE GUZMAN,visa,,unknown,unknown
"SANTO DOMINGO, D. N.",visa,,unknown,unknown
DISTRITO NACIONAL,visa,,unknown,unknown
Santo Domingo Este,western_union,,unknown,CARIBE EXPRESS SUCURSAL JUMBO SAN ISIDRO
Santo Domingo,western_union,,unknown,CARIBE EXPRESS SUCURSAL JUMBO LUPERON
Distrito Nacional,western_union,,unknown,CAPITAL COACH LINE
Santo Domingo Norte,western_union,,unknown,CARIBE EXPRESS SUC OLE JACOBO MAJLUTA
