City,Place Name,Zipcode,Name
SAIDA IC2 - AGUEDA NORTE Z0470611,repsol_pt,,unknown,E.S. AGUEDA.
LAGOAS - ESGUEIRA Z0470662,repsol_pt,,unknown,E.S. AVEIRO - Z. INDUSTRIAL
ESMORIZ Z0461724,repsol_pt,,unknown,E.S. ESMORIZ
VALEGA OVAR Z0470603,repsol_pt,,unknown,E.S. VALEGA A
AREEIRO - VALEGA OVAR Z0470603,repsol_pt,,unknown,E.S. VALEGA B
BARRO-AGUEDA,repsol_pt,,unknown,E.S. BARRO ZI
OLIVEIRA DO BAIRRO,repsol_pt,,unknown,E.S. OLIVEIRA DO BAIRRO
AVEIRO-RIA(1)Z0461442,repsol_pt,,unknown,E.S. ESGUEIRA A
AVEIRO-RIA(2) Z0461453,repsol_pt,,unknown,E.S. ESGUEIRA B
AVEIRO,repsol_pt,,unknown,E.S. AVEIRO ROTUNDA
AGUEDA Z0463489,repsol_pt,,unknown,E.S. AGUEDA CENTRO
BRANCA ALB,repsol_pt,,unknown,E.S. ALBERGARIA-A-NOVA
Albergaria-a-Velha,repsol_pt,,unknown,E.S. ANTUA B - A.S.
AVEIRO (1) Z0462144,repsol_pt,,unknown,E.S. AVEIRO-NO SUL A
AVEIRO (B) Z0461451,repsol_pt,,unknown,E.S. AVEIRO-NO SUL B
VAGOS,repsol_pt,,unknown,E.S. VAGOS B-AS
VAGOS Z0463496,repsol_pt,,unknown,E.S. VAGOS
ESTARREJA Z0461437,repsol_pt,,unknown,E.S. ESTARREJA
DORNELAS - SEVER DO VOUGA,repsol_pt,,unknown,E.S. SEVER DO VOUGA - DORNELAS
ANADIA Z0461448,repsol_pt,,unknown,E.S. ANADIA
