City,Place Name,Zipcode,Name
Porto Belo,adidas,,unknown,adidas Outlet Store Porto Belo
Balneário Camboriú,hugo_boss,,unknown,BOSS Store
Pomerode,indigo,,unknown,Alles Park
Jaraguá do Sul,indigo,,unknown,Jaraguá Do Sul Park Shopping
Lages,indigo,,unknown,Lages Shopping Center
Balneário Camboriú,pague_menos_br,,unknown,Pague Menos
Joinville,pague_menos_br,,unknown,Pague Menos
São José,pague_menos_br,,unknown,Pague Menos
Tubarão,pague_menos_br,,unknown,Pague Menos
Criciúma,pague_menos_br,,unknown,Pague Menos
Biguaçu,pague_menos_br,,unknown,Pague Menos
Palhoça,pague_menos_br,,unknown,Pague Menos
Navegantes,pague_menos_br,,unknown,Pague Menos
Florianópolis,pague_menos_br,,unknown,Pague Menos
Araranguá,pague_menos_br,,unknown,Pague Menos
S FRANCISCO DO SUL,visa,,unknown,unknown
SAO FRANCISCO DO SUL,visa,,unknown,unknown
BALNEARIO BARRA DO SUL,visa,,unknown,unknown
GARUVA,visa,,unknown,unknown
ARAQUARI,visa,,unknown,unknown
JOINVILLE,visa,,unknown,unknown
BARRA VELHA,visa,,unknown,unknown
PENHA,visa,,unknown,unknown
NAVEGANTES,visa,,unknown,unknown
BOMBINHAS,visa,,unknown,unknown
BALNEARIO PICARRAS,visa,,unknown,unknown
FLORIANOPOLIS,visa,,unknown,unknown
PORTO BELO,visa,,unknown,unknown
ITAJAI,visa,,unknown,unknown
BALNEARIO CAMBORIU,visa,,unknown,unknown
ITAPEMA,visa,,unknown,unknown
CAMBORIU,visa,,unknown,unknown
GUARAMIRIM,visa,,unknown,unknown
GOVERNADOR CELSO RAMOS,visa,,unknown,unknown
TIJUCAS,visa,,unknown,unknown
LUIZ ALVES,visa,,unknown,unknown
ILHOTA,visa,,unknown,unknown
JARAGUA DO SUL,visa,,unknown,unknown
MASSARANDUBA,visa,,unknown,unknown
SAO JOSE,visa,,unknown,unknown
BIGUACU,visa,,unknown,unknown
GASPAR,visa,,unknown,unknown
BRUSQUE,visa,,unknown,unknown
PALHOCA,visa,,unknown,unknown
BLUMENAU,visa,,unknown,unknown
SAO JOAO BATISTA,visa,,unknown,unknown
ANTONIO CARLOS,visa,,unknown,unknown
CORUPA,visa,,unknown,unknown
SAO BENTO DO SUL,visa,,unknown,unknown
GUABIRUBA,visa,,unknown,unknown
POMERODE,visa,,unknown,unknown
NOVA TRENTO,visa,,unknown,unknown
SANTO AMARO DA IMPERATRIZ,visa,,unknown,unknown
GAROPABA,visa,,unknown,unknown
PAULO LOPES,visa,,unknown,unknown
MAJOR GERCINO,visa,,unknown,unknown
RIO DOS CEDROS,visa,,unknown,unknown
RIO NEGRINHO,visa,,unknown,unknown
INDAIAL,visa,,unknown,unknown
TIMBO,visa,,unknown,unknown
LAGUNA,visa,,unknown,unknown
IMBITUBA,visa,,unknown,unknown
ASCURRA,visa,,unknown,unknown
APIUNA,visa,,unknown,unknown
MAFRA,visa,,unknown,unknown
IMARUI,visa,,unknown,unknown
SAO MARTINHO,visa,,unknown,unknown
IBIRAMA,visa,,unknown,unknown
ARMAZEM,visa,,unknown,unknown
JOSE BOITEUX,visa,,unknown,unknown
CAPIVARI DE BAIXO,visa,,unknown,unknown
LONTRAS,visa,,unknown,unknown
ITAIOPOLIS,visa,,unknown,unknown
RIO FORTUNA,visa,,unknown,unknown
GRAVATAL,visa,,unknown,unknown
PRESIDENTE GETULIO,visa,,unknown,unknown
ALFREDO WAGNER,visa,,unknown,unknown
TUBARAO,visa,,unknown,unknown
BRACO DO NORTE,visa,,unknown,unknown
RIO DO SUL,visa,,unknown,unknown
JAGUARUNA,visa,,unknown,unknown
ITUPORANGA,visa,,unknown,unknown
BOM RETIRO,visa,,unknown,unknown
TREZE DE MAIO,visa,,unknown,unknown
SANGAO,visa,,unknown,unknown
ORLEANS,visa,,unknown,unknown
PAPANDUVA,visa,,unknown,unknown
TROMBUDO CENTRAL,visa,,unknown,unknown
MORRO DA FUMACA,visa,,unknown,unknown
SALETE,visa,,unknown,unknown
URUSSANGA,visa,,unknown,unknown
MONTE CASTELO,visa,,unknown,unknown
LAURO MULLER,visa,,unknown,unknown
URUBICI,visa,,unknown,unknown
COCAL DO SUL,visa,,unknown,unknown
SAO JOAQUIM,visa,,unknown,unknown
POUSO REDONDO,visa,,unknown,unknown
TAIO,visa,,unknown,unknown
CANOINHAS,visa,,unknown,unknown
BALNEARIO RINCAO,visa,,unknown,unknown
MAJOR VIEIRA,visa,,unknown,unknown
ICARA,visa,,unknown,unknown
CRICIUMA,visa,,unknown,unknown
TREVISO,visa,,unknown,unknown
NOVA VENEZA,visa,,unknown,unknown
FORQUILHINHA,visa,,unknown,unknown
ARARANGUA,visa,,unknown,unknown
BALNEARIO ARROIO DO SILVA,visa,,unknown,unknown
SANTA CECILIA,visa,,unknown,unknown
IRINEOPOLIS,visa,,unknown,unknown
TIMBO GRANDE,visa,,unknown,unknown
TURVO,visa,,unknown,unknown
BALNEARIO GAIVOTA,visa,,unknown,unknown
SOMBRIO,visa,,unknown,unknown
LAGES,visa,,unknown,unknown
CORREIA PINTO,visa,,unknown,unknown
TIMBE DO SUL,visa,,unknown,unknown
LEBON REGIS,visa,,unknown,unknown
CURITIBANOS,visa,,unknown,unknown
PORTO UNIAO,visa,,unknown,unknown
CACADOR,visa,,unknown,unknown
JACINTO MACHADO,visa,,unknown,unknown
PRAIA GRANDE,visa,,unknown,unknown
FRAIBURGO,visa,,unknown,unknown
MATOS COSTA,visa,,unknown,unknown
MONTE CARLO,visa,,unknown,unknown
VIDEIRA,visa,,unknown,unknown
CERRO NEGRO,visa,,unknown,unknown
TANGARA,visa,,unknown,unknown
SALTO VELOSO,visa,,unknown,unknown
VARGEAO,visa,,unknown,unknown
CAMPOS NOVOS,visa,,unknown,unknown
ANITA GARIBALDI,visa,,unknown,unknown
AGUA DOCE,visa,,unknown,unknown
ERVAL VELHO,visa,,unknown,unknown
HERVAL D'OESTE,visa,,unknown,unknown
JOACABA,visa,,unknown,unknown
LACERDOPOLIS,visa,,unknown,unknown
CAPINZAL,visa,,unknown,unknown
OURO,visa,,unknown,unknown
VARGEM BONITA,visa,,unknown,unknown
JABORA,visa,,unknown,unknown
IRANI,visa,,unknown,unknown
PONTE SERRADA,visa,,unknown,unknown
PERITIBA,visa,,unknown,unknown
CONCORDIA,visa,,unknown,unknown
ABELARDO LUZ,visa,,unknown,unknown
IPUMIRIM,visa,,unknown,unknown
FAXINAL DOS GUEDES,visa,,unknown,unknown
XANXERE,visa,,unknown,unknown
SAO DOMINGOS,visa,,unknown,unknown
CHAPECO,visa,,unknown,unknown
ITA,visa,,unknown,unknown
XAXIM,visa,,unknown,unknown
CORDILHEIRA ALTA,visa,,unknown,unknown
SAO LOURENCO DO OESTE,visa,,unknown,unknown
QUILOMBO,visa,,unknown,unknown
CORONEL FREITAS,visa,,unknown,unknown
GUATAMBU,visa,,unknown,unknown
CAMPO ERE,visa,,unknown,unknown
SALTINHO,visa,,unknown,unknown
PINHALZINHO,visa,,unknown,unknown
SAUDADES,visa,,unknown,unknown
AGUAS DE CHAPECO,visa,,unknown,unknown
