City,Place Name,Zipcode,Name
unknown,accor,No 115 Jinshui Road Henan Province 450003 ZHENGZHOU,unknown,Sofitel Zhengzhou International
unknown,accor,728 Pu Dong Avenue 200120 SHANGHAI,unknown,Novotel Shanghai Atlantis
unknown,accor,3 Jinyu Hutong Wangfujing 100006 BEIJING,unknown,Novotel Beijing Peace
unknown,accor,1019 Shennan Zhong Road Guangdong Province 518031 SHENZHEN,unknown,Novotel Shenzhen Watergate
unknown,accor,30th 3rd Avenue Teda 300457 TIANJIN,unknown,ibis Tianjing Teda
unknown,accor,333 West Lake Avenue Zhejiang Province 333 Westlake Avenue Shangcheng 310002 HANGZHOU,unknown,Sofitel Hangzhou Westlake
unknown,accor,No 1 Section 4 Southern Second Ringroad Sichuan Province 610041 CHENGDU,unknown,ibis Chengdu Yongfeng
unknown,accor,319 Dong Xin Street Shaanxi 710004 XIAN,unknown,Sofitel Legend Peoples Grand Hotel Xian
unknown,accor,319 Dongxin Street Shaanxi Province 710004 XIAN,unknown,Grand Mercure Xian Renmin Square
unknown,accor,9 Shanxi Road Jiangsu Province 210009 NANJING,unknown,Sofitel Nanjing Galaxy Suning
unknown,accor,539 Jianshe Avenue Jianghan District Hubei Province 430030 WUHAN,unknown,ibis Wuhan Hankou
unknown,accor,988 Guangzhou Da Dao Zhong Tianhe District 510620 GUANGZHOU,unknown,Sofitel Guangzhou Sunrich
unknown,accor,3388 Sichen Road Sijing Town Songjiang District 201601 SHANGHAI,unknown,Hotel Shanghai Sheshan Oriental - Handwritten Collection
unknown,accor,No.42 Xianghe Road Yangzhou Jiangsu 225009 YANGZHOU,unknown,Ibis Yangzhou Wanda Plaza
unknown,accor,10 Hang Kong Road Wu Hou District Sichuan Province 610041 CHENGDU,unknown,ibis Chengdu Kehua
unknown,accor,Diamond Plaza  No 33 Section 2 West Changjiang Rd Jing Yang District 618000 DEYANG,unknown,ibis Styles Deyang
unknown,accor,36 Yan Jiang Zhong Road Sichuan Province 625000 YA'AN,unknown,ibis Ya'an Langqiao
unknown,accor,Yalong Bay Hainan 572000 SANYA,unknown,Pullman Sanya Yalong Bay Villas & Resort
