City,Place Name,Zipcode,Name
Смолян,billa,,unknown,SMOLYAN RETAIL PARK
Ягодина,bulgarian_posts_bg,,unknown,Ягодина
Брезе,bulgarian_posts_bg,,unknown,Брезе
Смолян,bulgarian_posts_bg,,unknown,Смолян 3
Широкa Лъка,bulgarian_posts_bg,,unknown,Широкa Лъка
Стойките,bulgarian_posts_bg,,unknown,Стойките
Мугла,bulgarian_posts_bg,,unknown,Мугла
Чепеларе,bulgarian_posts_bg,,unknown,Чепеларе
Търън,bulgarian_posts_bg,,unknown,Търън
Петково,bulgarian_posts_bg,,unknown,Петково
Левочево,bulgarian_posts_bg,,unknown,Левочево
Славейно,bulgarian_posts_bg,,unknown,Славейно
Момчиловци,bulgarian_posts_bg,,unknown,Момчиловци
Чокманово,bulgarian_posts_bg,,unknown,Чокманово
Могилица,bulgarian_posts_bg,,unknown,Могилица
Смилян,bulgarian_posts_bg,,unknown,Смилян
Сивино,bulgarian_posts_bg,,unknown,Сивино
Арда,bulgarian_posts_bg,,unknown,Арда
Полковник Серафимово,bulgarian_posts_bg,,unknown,Полковник Серафимово
Девин,bulgarian_posts_bg,,unknown,Девин 1
Гьоврен,bulgarian_posts_bg,,unknown,Гьоврен
Буйново,bulgarian_posts_bg,,unknown,Буйново
Селча,bulgarian_posts_bg,,unknown,Селча
Грохотно,bulgarian_posts_bg,,unknown,Грохотно
Беден,bulgarian_posts_bg,,unknown,Беден
Лясково,bulgarian_posts_bg,,unknown,Лясково
Михалково,bulgarian_posts_bg,,unknown,Михалково
Борино,bulgarian_posts_bg,,unknown,Борино
Триград,bulgarian_posts_bg,,unknown,Триград
Барутин,bulgarian_posts_bg,,unknown,Барутин
Доспат,bulgarian_posts_bg,,unknown,Доспат
Любча ,bulgarian_posts_bg,,unknown,Любча
Змейца,bulgarian_posts_bg,,unknown,Змейца
Пампорово,bulgarian_posts_bg,,unknown,Пампорово
Забърдо,bulgarian_posts_bg,,unknown,Забърдо
Орехово,bulgarian_posts_bg,,unknown,Орехово
Павелско,bulgarian_posts_bg,,unknown,Павелско
Хвойна,bulgarian_posts_bg,,unknown,Хвойна
Мадан,bulgarian_posts_bg,,unknown,Мадан 2
Върбина,bulgarian_posts_bg,,unknown,Върбина
Букова поляна,bulgarian_posts_bg,,unknown,Букова поляна
Гълъбово,bulgarian_posts_bg,,unknown,Гълъбово
Баните,bulgarian_posts_bg,,unknown,Баните
Давидково,bulgarian_posts_bg,,unknown,Давидково
Загражден,bulgarian_posts_bg,,unknown,Загражден
Средногорци,bulgarian_posts_bg,,unknown,Средногорци
Стърница,bulgarian_posts_bg,,unknown,Стърница
Чепинци,bulgarian_posts_bg,,unknown,Чепинци
Рудозем,bulgarian_posts_bg,,unknown,Рудозем
Елховец,bulgarian_posts_bg,,unknown,Елховец
Златоград,bulgarian_posts_bg,,unknown,Златоград
Козарка,bulgarian_posts_bg,,unknown,Козарка
Долен,bulgarian_posts_bg,,unknown,Долен
Старцево,bulgarian_posts_bg,,unknown,Старцево
Страшимир,bulgarian_posts_bg,,unknown,Страшимир
Неделино,bulgarian_posts_bg,,unknown,Неделино
Цацаровци,bulgarian_posts_bg,,unknown,Цацаровци
Ерма река,bulgarian_posts_bg,,unknown,Ерма река
Средец,bulgarian_posts_bg,,unknown,Средец
гр. Златоград,i_and_g_brokers,ул. България № 124,unknown,Златоград
гр. Смолян,i_and_g_brokers,бул. България № 54,unknown,Смолян
с. Старцево,i_and_g_brokers,ул. Васил Левски 43,unknown,с. Старцево 
