City,Place Name,Zipcode,Name
Bogotá D.C.,audi,Avenida Calle 127 54A - 50 111111 Bogotá D.C.,unknown,Audi Bogotá 127
Bogotá D.C.,audi,Av. Cra 7 127C - 69 110121 Bogotá D.C.,unknown,Audi Bogotá Carrera 7
Bogotá D.C.,audi,Carrera 70 #100-30 111121 Bogotá D.C.,unknown,Audi Bogotá Morato
Bogota,fedex,,unknown,Centro de Envío FedEx
unknown,google_offices,"Carrera 11A 94 - 45
Centro Empresarial Oxo Center
Bogota Colombia",unknown,Bogota
unknown,meta,,unknown,Meta
Bogota,sbarro,CARRERA 19 #134A-54 							,unknown,Sbarro Contador
unknown,sbarro,Carrera 71A # 14A - 22 - Código Postal 111221,unknown,Sbarro CO San Felipe
Bogotá,sbarro,Cra 58 # 129 - 00 ,unknown,Sbarro Las Villas
BOGOTA D.C.,shell,,unknown,ESTACION SHELL IBERIA
"BOGOTA, D.C.",visa,,unknown,unknown
BOGOTA,visa,,unknown,unknown
