State,Place Name,City,Establishments
UNKNOWN,alamo,George Town,1
GC,anytime_fitness,"Grand Cayman, Cayman Islands",1
GC,anytime_fitness,George Town,1
UNKNOWN,ashley_furniture,George Town,1
UNKNOWN,audi,Grand Cayman,1
AIRPORTPLAZA,avis,Georgetown,1
CAYMANISLANDS,bmw_group,Grand Cayman,1
UNKNOWN,enterprise,George Town,3
UNKNOWN,ernst_young,Grand Cayman,2
UNKNOWN,ford,George Town,3
UNKNOWN,hardrock,Grand Cayman,1
UNKNOWN,marriott,Grand Cayman,2
UNKNOWN,moneygram,CAYMAN BRAC,2
UNKNOWN,moneygram,GEORGE TOWN,7
UNKNOWN,moneygram,WEST BAY,2
UNKNOWN,national,George Town,1
CAYMANBRAC,visa,WEST END,1
LILCAYMAN,visa,BLOSSOM VILLAGE,1
GRANDCAYMAN,visa,EAST END,1
GRANDCAYMAN,visa,NORTHSIDE,1
UNKNOWN,visa,GRAND CAYMAN,10
GRANDCAYMAN,visa,BODDEN TOWN,2
CAYMANS,visa,CAYMANS,8
GRANDCAYMAN,visa,GEORGE TOWN,16
GEROGETOWN,visa,CAYAN ISLAND,1
UNKNOWN,visa,CAYMAN BAY,1
GRANDCAYMAN,visa,SEVEN MILES,1
GRANDCAYMAN,visa,WEST BAY,2
CAYMANBRAC,western_union,Stake Bay,1
BODDENTOWN,western_union,Savannah,1
GEORGETOWN,western_union,George Town,2
WESTBAY,western_union,West Bay,2
GEORGETOWN,western_union,Georgetown,1
GRANDCAYMAN,western_union,George Town,1
