Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
55187400,deichmann,DEICHMANN poslovalnice Lendava Kolodvorska Ulica 41 A,,Lendava,,,SI,+386 2 620 03 59,https://stores.deichmann.com/si-sl/si/lendava/lendava/kolodvorska-ulica-41-a,Mo-Sa 08:00-20:00,Deichmann,Q664543
si:116,dm,dm drogerie markt d.o.o.,,Lendava,,,SI,+386 2 564 26 45,https://www.dm.si/store/s04k/lendava/kolodvorska-ulica-41,Mo-Sa 08:00-20:00,dm,Q266572
LJU-41,hofer_si,LJU-41,"Kolodvorska ulica 41, Lendava, 9220",Lendava,,,SI,,,Mo-Sa 08:00-20:00,Hofer,Q15815751
4511,kik,KiK,,Lendava,,,SI,+386 51 658 273,,Mo-Sa 08:00-20:00,KiK,Q883965
219,lidl_si,,,Lendava,,,SI,,,Mo-Sa 08:00-21:00,Lidl,Q151954
4b08f552-32ba-4fc7-ab4c-644bbed56345,petrol,BS LENDAVA,,LENDAVA,,,SI,,,Mo-Sa 06:00-21:00; Su 07:00-21:00,Petrol,Q174824
59d687f5-d8b0-49ab-9bc2-b1cf3ee69ce9,petrol,BS PINCE AC - JUG,,PINCE-MAROF,,,SI,,,24/7,Petrol,Q174824
9ba749ae-eb3d-4470-ad4e-b59233556e59,petrol,BS DOLGA VAS,,DOLGA VAS,,,SI,,,24/7,Petrol,Q174824
cf0241b6-5977-4ed3-a112-c3b3c1acab2d,petrol,BS DOLNJI LAKOŠ,,DOLNJI LAKOŠ,,,SI,,,Mo-Sa 06:00-20:00; Su 08:00-20:00,Petrol,Q174824
70500109_001-renault,renault,AVTO ŠKAFAR d.o.o. PE Lendava,,Lendava,,,SI,+386 2 577 62 00,,,Renault,Q6686
70500109_001-dacia,renault,AVTO ŠKAFAR d.o.o. PE Lendava,,Lendava,,,SI,+386 2 577 62 00,,,Dacia,Q27460
SI_EXT_00018,totalenergies,LENDAVA,,LENDAVA,,,SI,,https://store.totalenergies.fr/en_EN/SI_EXT_00018,,MOL,Q549181
,visa,,,LENDAVA - LENDVA,,,SI,,,,,
,visa,,,LENDAVA,,,SI,,,,,
