City,Place Name,Zipcode,Name
unknown,accor,3 Stadium Road Rumuomasi Port Harcourt Rivers State 0 PORT HARCOURT RIVERS STATE,unknown,Novotel Port Harcourt
unknown,accor,Murtala Mohamed Intl Airport Road AJAO ESTATE 234 LAGOS,unknown,ibis Lagos Airport
unknown,accor,23 Toyin Street Ikeja 0000 LAGOS,unknown,ibis Lagos Ikeja
unknown,accor,47 ALFRED REWANE ROAD IKOYI 101233 LAGOS,unknown,Mövenpick Hotel Ikoyi Lagos
Abuja,bmw_group,,unknown,Coscharis Motors Ltd.
Uyo,bmw_group,,unknown,Coscharis Motors Ltd.
Lagos,bmw_group,,unknown,Coscharis Motors Ltd.
Enugu,bmw_group,,unknown,Coscharis Motors Ltd.
AWKA,bmw_group,,unknown,Coscharis Motors Ltd.
Port Harcourt,bmw_group,,unknown,Coscharis Motors Ltd.
CALABAR,bmw_group,,unknown,Coscharis Motors Ltd.
LAGOS,bmw_group,,unknown,Coscharis Motors Ltd.
Kano,bmw_group,,unknown,Coscharis Motors Ltd.
ABUJA,bmw_group,,unknown,Coscharis Motors Ltd.
Ibadan,bmw_group,,unknown,Coscharis Motors Ltd.
Lagos,dodo_pizza,,unknown,Surelere
Abuja,dodo_pizza,,unknown,Gwarimpa
Lagos,ford,,unknown,Coscharis Group Limited
Lagos,hardrock,,unknown,Hard Rock Cafe Lagos
unknown,hilton,1 Aguiyi Ironsi Street Maitama Abuja 900001 Nigeria,unknown,Transcorp Hilton Abuja
Otukpo,little_free_library,,unknown,Ignatius Obeya #140491 Otukpo
Lagos,man_truck_and_bus,,unknown,SCOA Nigeria Plc
Ikot Ekpene,marriott,,unknown,Four Points by Sheraton Ikot Ekpene
Lagos,marriott,,unknown,Sheraton Lagos Hotel
Benin City,marriott,,unknown,Protea Hotel Benin City Select Emotan
New Owerri,marriott,,unknown,Protea Hotel Owerri Select
Kaduna,mercedes_benz,,unknown,Barbedos Cars Ltd.
"Ikeja, Lagos",mercedes_benz,,unknown,Skymit Motors Ltd.
Maitma/Abuja,mercedes_benz,,unknown,Barbedos Cars Ltd.
Enugu,mercedes_benz,,unknown,Tetralog Nigeria Ltd.
