State,Place Name,City,Establishments
UNKNOWN,alamo,Simpson Bay,2
UNKNOWN,audi,Cole Bay,1
UNKNOWN,enterprise,Simpson Bay,1
UNKNOWN,enterprise,St Maarten,1
UNKNOWN,ford,Cole Bay,2
UNKNOWN,longchamp,PHILIPSBURG,1
UNKNOWN,longchamp_us,PHILIPSBURG,1
UNKNOWN,michaelkors,Philipsburg,2
UNKNOWN,moneygram,PHILIPSBURG,1
UNKNOWN,national,Simpson Bay,2
AN,sherwin_williams,SAINT MAARTEN,1
AN,sherwin_williams,SINT MAARTEN,1
UNKNOWN,sixt,Simpson Bay,1
STMAARTEN,visa,PHILLIPSBURG,19
POINTEBLANCHE,visa,PHILIPSBURG,1
PHILIPSBURG,visa,PHILIPSBURG,5
UNKNOWN,visa,PHILIPSBURG,4
COLEBAY,visa,PHILIPSBURG,1
UNKNOWN,visa,SIMPSON BAY,1
DUTCHLOWLANDS,visa,PHILIPSBURG,1
MAHO,visa,MAHO,1
SABA,visa,PHILIPSBURG,1
STMAARTEN,western_union,Cole Bay,1
