City,Place Name,Zipcode,Name
Khartoum,mercedes_benz,,unknown,DAL Motors Company Limited
Omdurman,mercedes_benz,,unknown,DAL Motors Company Limited
Medani,mercedes_benz,,unknown,DAL Motors Company Limited
Port Sudan,mercedes_benz,,unknown,DAL Motors Company Limited
KHARTOUM,moneygram,,unknown,UNIVERSITY OF KHARTOUM BRANCH - KHARTOUM
AL FASHIR,moneygram,,unknown,ALFASHIR BRANCH - AL FASHIR - ALFASHIR B
AL-GADARIF,moneygram,,unknown,ALGADARIF BRANCH - AL-GADARIF - ALGADARI
KHARTOUM NORTH,moneygram,,unknown,SOBA EAST CASH OFFICE - KHARTOUM NORTH
AL HASAHISA,moneygram,,unknown,ALHASAHISA BRANCH - AL HASAHISA - ALHASA
OMDURMAN,moneygram,,unknown,SOUQ SABREEN CASH OFFICE - OMDURMAN
ALOBEID,moneygram,,unknown,AL OBEID INDUSTRIAL AREA CASH OFFICE - A
ATBARA,moneygram,,unknown,ATBARA BRANCH - ATBARA - ATBARA BRANCH
ELNHOWD,moneygram,,unknown,ELNHOWD BRANCH - ELNHOWD - ELNHOWD BRANC
KASSALA,moneygram,,unknown,KASSALA BRANCH - KASSALA - KASSALA BRANC
KOSTI,moneygram,,unknown,KOSTI BRANCH - KOSTI - KOSTI BRANCH
NYALA,moneygram,,unknown,NYALA BRANCH - NYALA - NYALA BRANCH
PORT SUDAN,moneygram,,unknown,PORT SUDAN BRANCH - PORT SUDAN - PORT SU
SHENDI,moneygram,,unknown,SHENDI BRANCH - SHENDI - SHENDI BRANCH
SINGA,moneygram,,unknown,SINGA BRANCH - SINGA - SINGA BRANCH
SINNAR,moneygram,,unknown,SINNAR BRANCH - SINNAR - SINNAR BRANCH
WAD MADANI,moneygram,,unknown,MADANI INDUSTRIAL AREA CASH OFFICE - WAD
ALABIDIYA,moneygram,,unknown,ALABIDIYA CASH OFFICE - ALABIDIYA
RABAK,moneygram,,unknown,RABAK CASH OFFICE - RABAK
PORTSUDAN,moneygram,,unknown,ALBRUJ PORSUDAN BRANCH - PORTSUDAN
DONGOLA,moneygram,,unknown,DONGOLA BRANCH - DONGOLA
KHARTOUM,visa,,unknown,unknown
Al Qadarif,western_union,,unknown,BLUE NILE MASHREG BANK AL QADARIF BR
