Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
2911000123,dollarama,Dollarama,,Lasalle,QC,,CA,+1 514-904-0982,,Mo 08:00-17:00; Tu-Sa 08:00-21:00; Su 08:00-17:00,Dollarama,Q3033947
https://econofitness.ca/en/gym/montreal/7836-boul-champlain,econofitness_ca,Éconofitness,,Montréal,QC,,CA,+1 514-383-1888,https://econofitness.ca/en/gym/montreal/7836-boul-champlain,24/7,Éconofitness,Q123073582
41996270,moneygram,PHARMAPRIX  0054 - CANADA POST,,LASALLE,QC,,CA,+1 514-367-3300,,Mo-Fr 08:00-21:00; Sa 09:00-16:00; Su 12:00-16:00,MoneyGram,Q1944412
557-optical-center-montreal-place-lasalle,optical_center,Optical Center  MONTRÉAL - PLACE LASALLE,,LASALLE,QC,,CA,+1 514-367-4040,https://optician.optical-center.ca/557-optical-center-montreal-place-lasalle,Mo-We 10:00-19:00; Th-Fr 10:00-20:00; Sa 10:00-17:00,Optical Center,Q3354448
https://restaurants.subway.com/#14919870,subway,Subway,,Lasalle Canada,QC,,CA,+1 514-595-4949,https://restaurants.subway.com/fr_ca/canada/qc/lasalle/7814-boul-champlain,Mo-Su 09:00-21:00,Subway,Q244457
101439,tim_hortons,Tim Hortons,,Lasalle,QC,,CA,+1 514-368-2114,,Mo-Tu 05:00-22:00; We 06:00-22:00; Fr-Su 06:00-22:00,Tim Hortons,Q175106
,visa,,,LASALLE,QC,,CA,,,,,
,visa,,,LASALLE,QC,,CA,,,,,
,visa,,,LASALLE,QC,,CA,,,,,
45f3397bd6cde4f5320b8af44c644063,western_union,METRO SUPER C #25966,,Lasalle,QC,,CA,+1 514-366-5716,https://location.westernunion.com/ca/qc/lasalle/45f3397bd6cde4f5320b8af44c644063,Mo-Su 08:00-20:00,Western Union,Q861042
